Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC20357,4x6 Product D Ulaanbaatar,PA264,1,3.6,CHweb,Richard,Szocki,Richard.Szocki@example.com,Ulaanbaatar,2024-05-02
TC20358,4.25x6 Product A Wuhan,PA365,6,10.2,CHmobile app,Michael,Joyner,Michael.Joyner@example.com,Wuhan,2024-05-02
TC20359,6x9 Product B Delhi,PA1435,4,9.6,CHweb,Woodrow,Baca,Woodrow.Baca@example.com,Delhi,2024-05-02
TC20360,5.5x8.5 Product C Darwin,PA1142,3,10.8,CHweb,Gary,Davis,Gary.Davis@example.com,Darwin,2024-05-02
TC20361,5x7 Product D Kathmandu,PA920,2,4.4,CHmobile app,Ralph,Hansen,Ralph.Hansen@example.com,Kathmandu,2024-05-02
TC20362,4x6 Product A Bangkok,PA41,2,8.0,CHmobile app,David,Garland,David.Garland@example.com,Bangkok,2024-05-02
TC20363,4x6 Product C Beijing,PA162,6,22.200000000000003,CHmobile app,Ann,Reilly,Ann.Reilly@example.com,Beijing,2024-05-02
TC20364,4x6 Product D Hiroshima,PA207,2,4.6,CHmobile app,Sean,Fatula,Sean.Fatula@example.com,Hiroshima,2024-05-02
TC20365,4x6 Product A Saitama,PA10,2,4.6,CHmobile app,Peter,Stevens,Peter.Stevens@example.com,Saitama,2024-05-02
TC20366,5x7 Product A Kobe,PA666,4,8.4,CHweb,Jon,Gliem,Jon.Gliem@example.com,Kobe,2024-05-02
TC20367,4.25x6 Product E Chiba,PA605,3,6.300000000000001,CHmobile app,William,Goodman,William.Goodman@example.com,Chiba,2024-05-02
TC20368,6x11 Product C Incheon,PA1809,1,3.0,CHweb,Rose,Panetta,Rose.Panetta@example.com,Incheon,2024-05-02
TC20369,4.25x6 Product D Phnom Penh,PA592,4,6.4,CHmobile app,Ma,Friedman,Ma.Friedman@example.com,Phnom Penh,2024-05-02
TC20370,4.25x6 Product C Perth,PA485,5,8.0,CHmobile app,Heather,Williams,Heather.Williams@example.com,Perth,2024-05-02
TC20371,4x6 Product D Melbourne,PA220,4,14.4,CHmobile app,Bill,Santiago,Bill.Santiago@example.com,Melbourne,2024-05-02
TC20372,6x11 Product D Sydney,PA1872,3,10.8,CHweb,Paul,Wright,Paul.Wright@example.com,Sydney,2024-05-02
TC20373,6x11 Product C Busan,PA1808,6,10.2,CHmobile app,Georgia,Siemering,Georgia.Siemering@example.com,Busan,2024-05-02
TC20374,4.25x6 Product D Darwin,PA548,5,12.5,CHweb,John,Britton,John.Britton@example.com,Darwin,2024-05-02
TC20375,5.5x8.5 Product B Fukuoka,PA1061,3,10.5,CHmobile app,Kenneth,Stewart,Kenneth.Stewart@example.com,Fukuoka,2024-05-02
TC20376,6x9 Product C Perth,PA1475,1,1.5,CHmobile app,Derek,Terry,Derek.Terry@example.com,Perth,2024-05-02
TC20377,5x7 Product E Sagamihara,PA938,6,22.799999999999997,CHin-store,Ricky,Brooks,Ricky.Brooks@example.com,Sagamihara,2024-05-02
TC20378,4x6 Product E Okayama,PA279,6,19.799999999999997,CHin-store,Traci,Woock,Traci.Woock@example.com,Okayama,2024-05-02
