Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC14515,5.5x8.5 Product E Perth,PA1277,2,6.2,CHmobile app,Jean,Lafosse,Jean.Lafosse@example.com,Perth,2024-04-14
TC14516,6x11 Product E Chengdu,PA1948,4,8.4,CHmobile app,Roberta,Gliem,Roberta.Gliem@example.com,Chengdu,2024-04-14
TC14517,6x11 Product D Jakarta,PA1890,1,4.2,CHweb,Roberta,Mallory,Roberta.Mallory@example.com,Jakarta,2024-04-14
TC14518,6x9 Product E Kolkata,PA1636,1,1.6,CHmobile app,Leon,Meese,Leon.Meese@example.com,Kolkata,2024-04-14
TC14519,5.5x8.5 Product B Fukuoka,PA1061,5,17.5,CHweb,Isabel,Taylor,Isabel.Taylor@example.com,Fukuoka,2024-04-14
TC14520,6x11 Product C Beijing,PA1812,2,3.2,CHweb,Leslie,Casey,Leslie.Casey@example.com,Beijing,2024-04-14
TC14521,6x11 Product B Surat,PA1772,5,19.5,CHmobile app,Jody,Emerald,Jody.Emerald@example.com,Surat,2024-04-14
TC14522,5x7 Product A Chengdu,PA694,4,7.2,CHmobile app,Miguel,Johnson,Miguel.Johnson@example.com,Chengdu,2024-04-14
TC14523,5x7 Product C Kitakyushu,PA804,3,12.899999999999999,CHmobile app,Karen,Eggleston,Karen.Eggleston@example.com,Kitakyushu,2024-04-14
TC14524,5x7 Product C Brisbane,PA810,5,10.5,CHmobile app,Joseph,Olson,Joseph.Olson@example.com,Brisbane,2024-04-14
TC14525,6x11 Product E Delhi,PA1963,1,3.7,CHweb,Melody,Garcia,Melody.Garcia@example.com,Delhi,2024-04-14
TC14526,4.25x6 Product E Chiba,PA605,6,12.600000000000001,CHweb,Trevor,Burns,Trevor.Burns@example.com,Chiba,2024-04-14
TC14527,6x11 Product D Lahore,PA1906,6,18.6,CHmobile app,Barry,Keehn,Barry.Keehn@example.com,Lahore,2024-04-14
TC14528,4.25x6 Product D Mumbai,PA576,6,24.599999999999998,CHin-store,Evelyn,Teel,Evelyn.Teel@example.com,Mumbai,2024-04-14
TC14529,4x6 Product E Jakarta,PA306,3,8.100000000000001,CHmobile app,Alexander,Sandoval,Alexander.Sandoval@example.com,Jakarta,2024-04-14
TC14530,5.5x8.5 Product D Tokyo,PA1189,1,2.1,CHin-store,Martin,Greenwood,Martin.Greenwood@example.com,Tokyo,2024-04-14
TC14531,6x9 Product A Wuhan,PA1355,4,16.0,CHweb,Mike,Dunsford,Mike.Dunsford@example.com,Wuhan,2024-04-14
TC14532,6x11 Product E Kathmandu,PA1976,2,3.8,CHmobile app,Nicole,Fox,Nicole.Fox@example.com,Kathmandu,2024-04-14
TC14533,6x9 Product D Yangon,PA1579,4,16.4,CHweb,Thomas,Weiss,Thomas.Weiss@example.com,Yangon,2024-04-14
TC14534,4.25x6 Product A Okayama,PA345,6,25.200000000000003,CHmobile app,Clinton,Booth,Clinton.Booth@example.com,Okayama,2024-04-14
TC14535,5x7 Product B Saitama,PA736,4,17.2,CHin-store,Jose,Johnson,Jose.Johnson@example.com,Saitama,2024-04-14
TC14536,6x9 Product D Saitama,PA1528,2,8.4,CHweb,Jonathan,Pierre,Jonathan.Pierre@example.com,Saitama,2024-04-14
TC14537,5.5x8.5 Product A Kitakyushu,PA1002,6,22.799999999999997,CHmobile app,Tommy,Sivertsen,Tommy.Sivertsen@example.com,Kitakyushu,2024-04-14
TC14538,5.5x8.5 Product D Hiroshima,PA1197,3,11.399999999999999,CHmobile app,Bessie,Mcrae,Bessie.Mcrae@example.com,Hiroshima,2024-04-14
TC14539,5x7 Product B Naha,PA742,2,7.0,CHmobile app,Lisa,Romano,Lisa.Romano@example.com,Naha,2024-04-14
TC14540,4x6 Product C Kitakyushu,PA144,2,6.6,CHmobile app,Marie,Hammond,Marie.Hammond@example.com,Kitakyushu,2024-04-14
TC14541,4.25x6 Product D Bangkok,PA569,4,12.0,CHweb,Larry,Hesson,Larry.Hesson@example.com,Bangkok,2024-04-14
TC14542,4x6 Product A Karachi,PA57,2,3.6,CHmobile app,Fred,Stewart,Fred.Stewart@example.com,Karachi,2024-04-14
TC14543,5.5x8.5 Product C Kathmandu,PA1184,4,6.8,CHmobile app,Neville,Cripe,Neville.Cripe@example.com,Kathmandu,2024-04-14
