Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC13173,4.25x6 Product A Hong Kong,PA368,3,12.299999999999999,CHin-store,Geraldo,Duke,Geraldo.Duke@example.com,Hong Kong,2024-04-10
TC13174,5x7 Product E Guangzhou,PA957,4,14.4,CHin-store,James,Ward,James.Ward@example.com,Guangzhou,2024-04-10
TC13175,4x6 Product B Chengdu,PA100,1,2.0,CHin-store,Clinton,Lee,Clinton.Lee@example.com,Chengdu,2024-04-10
TC13176,4.25x6 Product C Tokyo,PA463,2,5.6,CHweb,Jesse,Murtagh,Jesse.Murtagh@example.com,Tokyo,2024-04-10
TC13177,6x9 Product B Busan,PA1412,4,10.8,CHin-store,Richard,Saunders,Richard.Saunders@example.com,Busan,2024-04-10
TC13178,6x9 Product D Hyderabad,PA1569,2,3.2,CHweb,Elizabeth,Vanalst,Elizabeth.Vanalst@example.com,Hyderabad,2024-04-10
TC13179,4.25x6 Product E Hong Kong,PA632,2,8.4,CHmobile app,Ray,Muncie,Ray.Muncie@example.com,Hong Kong,2024-04-10
TC13180,4.25x6 Product C Saitama,PA472,2,3.4,CHmobile app,Jeanne,Wesley,Jeanne.Wesley@example.com,Saitama,2024-04-10
TC13181,4.25x6 Product E Perth,PA617,6,25.200000000000003,CHin-store,Sebastian,Bundy,Sebastian.Bundy@example.com,Perth,2024-04-10
TC13182,4.25x6 Product D Naha,PA544,2,6.6,CHweb,Bernice,Black,Bernice.Black@example.com,Naha,2024-04-10
TC13183,6x9 Product E Tokyo,PA1585,3,5.1,CHmobile app,Jacquelin,Fletcher,Jacquelin.Fletcher@example.com,Tokyo,2024-04-10
TC13184,5.5x8.5 Product E Kyoto,PA1261,6,11.399999999999999,CHin-store,Donald,Morgan,Donald.Morgan@example.com,Kyoto,2024-04-10
TC13185,5x7 Product D Wuhan,PA893,3,5.4,CHin-store,Wayne,Johnson,Wayne.Johnson@example.com,Wuhan,2024-04-10
TC13186,4.25x6 Product A Saitama,PA340,1,2.8,CHmobile app,Mathew,Robinson,Mathew.Robinson@example.com,Saitama,2024-04-10
TC13187,4x6 Product A Kitakyushu,PA12,1,3.3,CHweb,David,Bradley,David.Bradley@example.com,Kitakyushu,2024-04-10
TC13188,4.25x6 Product E Kyoto,PA601,6,24.599999999999998,CHmobile app,William,Reposa,William.Reposa@example.com,Kyoto,2024-04-10
TC13189,4x6 Product C Colombo,PA195,2,7.4,CHin-store,Daniel,Hall,Daniel.Hall@example.com,Colombo,2024-04-10
TC13190,4x6 Product D Bangalore,PA248,6,15.600000000000001,CHmobile app,Elliot,Mott,Elliot.Mott@example.com,Bangalore,2024-04-10
TC13191,5.5x8.5 Product C Ulaanbaatar,PA1188,4,16.4,CHweb,Miles,Knight,Miles.Knight@example.com,Ulaanbaatar,2024-04-10
TC13192,5.5x8.5 Product B Hobart,PA1077,3,6.6000000000000005,CHmobile app,Arthur,Love,Arthur.Love@example.com,Hobart,2024-04-10
TC13193,6x11 Product D Naha,PA1864,4,16.8,CHin-store,Dominique,Muncie,Dominique.Muncie@example.com,Naha,2024-04-10
TC13194,4.25x6 Product D Naha,PA544,3,9.899999999999999,CHweb,Ana,Fragoso,Ana.Fragoso@example.com,Naha,2024-04-10
TC13195,6x9 Product E Osaka,PA1586,4,10.4,CHmobile app,Roy,Ballard,Roy.Ballard@example.com,Osaka,2024-04-10
TC13196,4x6 Product A Hobart,PA21,6,13.200000000000001,CHweb,Earl,Morales,Earl.Morales@example.com,Hobart,2024-04-10
TC13197,4x6 Product B Hanoi,PA111,4,10.0,CHmobile app,Steven,Diclaudio,Steven.Diclaudio@example.com,Hanoi,2024-04-10
TC13198,4x6 Product B Chennai,PA119,6,18.6,CHweb,Thomas,Berti,Thomas.Berti@example.com,Chennai,2024-04-10
TC13199,5.5x8.5 Product A Busan,PA1016,6,20.4,CHweb,Johnna,Hall,Johnna.Hall@example.com,Busan,2024-04-10
TC13200,6x9 Product D Chiba,PA1529,3,12.299999999999999,CHmobile app,Vicky,Leon,Vicky.Leon@example.com,Chiba,2024-04-10
TC13201,4.25x6 Product E Hanoi,PA639,5,13.0,CHmobile app,Beverly,Denn,Beverly.Denn@example.com,Hanoi,2024-04-10
TC13202,5x7 Product B Taipei,PA765,5,10.5,CHweb,Annita,Carnes,Annita.Carnes@example.com,Taipei,2024-04-10
TC13203,4.25x6 Product A Jakarta,PA372,2,7.4,CHweb,Martha,Lacy,Martha.Lacy@example.com,Jakarta,2024-04-10
TC13204,4x6 Product D Chiba,PA209,4,16.8,CHweb,Wayne,Guerrero,Wayne.Guerrero@example.com,Chiba,2024-04-10
TC13205,5x7 Product A Busan,PA686,3,11.7,CHmobile app,Zachary,Murray,Zachary.Murray@example.com,Busan,2024-04-10
TC13206,5x7 Product C Seoul,PA817,6,24.0,CHweb,Beverly,Meyers,Beverly.Meyers@example.com,Seoul,2024-04-10
TC13207,6x9 Product E Kyoto,PA1591,5,16.5,CHweb,Joseph,Rodriguez,Joseph.Rodriguez@example.com,Kyoto,2024-04-10
TC13208,4.25x6 Product C Pune,PA517,5,16.0,CHmobile app,Jon,Rose,Jon.Rose@example.com,Pune,2024-04-10
TC13209,4x6 Product B Mumbai,PA114,4,11.2,CHin-store,Melissa,Wallace,Melissa.Wallace@example.com,Mumbai,2024-04-10
TC13210,4.25x6 Product B Ulaanbaatar,PA462,5,15.5,CHmobile app,Damon,Pierre,Damon.Pierre@example.com,Ulaanbaatar,2024-04-10
TC13211,4x6 Product D Kyoto,PA205,4,16.0,CHmobile app,Laura,Webb,Laura.Webb@example.com,Kyoto,2024-04-10
TC13212,6x11 Product D Sapporo,PA1852,5,14.0,CHmobile app,Donald,Bozek,Donald.Bozek@example.com,Sapporo,2024-04-10
TC13213,6x11 Product A Pune,PA1705,5,15.5,CHmobile app,Laura,Wesley,Laura.Wesley@example.com,Pune,2024-04-10
TC13214,4x6 Product A Adelaide,PA17,4,14.0,CHweb,Gerald,Johnson,Gerald.Johnson@example.com,Adelaide,2024-04-10
TC13215,4.25x6 Product C Nagoya,PA465,5,11.5,CHmobile app,Daisy,Southerland,Daisy.Southerland@example.com,Nagoya,2024-04-10
TC13216,6x11 Product E Pune,PA1969,2,8.6,CHmobile app,Mary,Koenig,Mary.Koenig@example.com,Pune,2024-04-10
TC13217,6x11 Product B Osaka,PA1718,1,3.6,CHmobile app,David,Mcdonough,David.Mcdonough@example.com,Osaka,2024-04-10
TC13218,5x7 Product B Bangalore,PA776,4,14.4,CHweb,Michael,Strickland,Michael.Strickland@example.com,Bangalore,2024-04-10
TC13219,6x9 Product C Guangzhou,PA1485,1,4.3,CHin-store,Randall,Shepard,Randall.Shepard@example.com,Guangzhou,2024-04-10
TC13220,4.25x6 Product E Daegu,PA622,1,2.6,CHin-store,Sue,Williams,Sue.Williams@example.com,Daegu,2024-04-10
TC13221,4x6 Product E Hanoi,PA309,1,2.3,CHmobile app,Jillian,James,Jillian.James@example.com,Hanoi,2024-04-10
TC13222,5.5x8.5 Product A Bangkok,PA1031,2,3.4,CHweb,Charla,Esquivel,Charla.Esquivel@example.com,Bangkok,2024-04-10
TC13223,6x9 Product E Kobe,PA1590,2,7.2,CHweb,Cynthia,Kamuda,Cynthia.Kamuda@example.com,Kobe,2024-04-10
TC13224,6x9 Product A Bangkok,PA1361,1,3.6,CHweb,Eun,Taylor,Eun.Taylor@example.com,Bangkok,2024-04-10
TC13225,5.5x8.5 Product B Daegu,PA1084,5,10.0,CHmobile app,Johnny,Davis,Johnny.Davis@example.com,Daegu,2024-04-10
TC13226,6x9 Product C Pune,PA1507,6,18.6,CHin-store,Otis,Panetta,Otis.Panetta@example.com,Pune,2024-04-10
TC13227,4.25x6 Product C Brisbane,PA480,4,7.6,CHmobile app,Laura,Harding,Laura.Harding@example.com,Brisbane,2024-04-10
TC13228,5.5x8.5 Product A Kyoto,PA997,2,6.0,CHmobile app,William,Hill,William.Hill@example.com,Kyoto,2024-04-10
TC13229,4.25x6 Product B Pune,PA451,4,10.8,CHweb,Patricia,Knowles,Patricia.Knowles@example.com,Pune,2024-04-10
TC13230,6x9 Product A Kuala Lumpur,PA1363,3,9.899999999999999,CHweb,David,Rech,David.Rech@example.com,Kuala Lumpur,2024-04-10
TC13231,5.5x8.5 Product E Surat,PA1310,4,6.8,CHweb,Richard,Thorne,Richard.Thorne@example.com,Surat,2024-04-10
TC13232,4x6 Product C Sendai,PA140,4,10.0,CHweb,Willie,Avila,Willie.Avila@example.com,Sendai,2024-04-10
TC13233,5.5x8.5 Product A Chengdu,PA1024,1,2.4,CHweb,Michael,Commings,Michael.Commings@example.com,Chengdu,2024-04-10
TC13234,4.25x6 Product A Canberra,PA349,4,13.6,CHweb,Adrienne,Graves,Adrienne.Graves@example.com,Canberra,2024-04-10
TC13235,6x9 Product B Melbourne,PA1408,4,6.4,CHweb,Joseph,Cummings,Joseph.Cummings@example.com,Melbourne,2024-04-10
TC13236,5.5x8.5 Product E Incheon,PA1281,1,3.4,CHweb,Robbyn,Booker,Robbyn.Booker@example.com,Incheon,2024-04-10
TC13237,5.5x8.5 Product A Phnom Penh,PA1054,4,12.8,CHmobile app,Greg,Clift,Greg.Clift@example.com,Phnom Penh,2024-04-10
TC13238,5.5x8.5 Product D Fukuoka,PA1193,1,2.0,CHmobile app,William,Lanier,William.Lanier@example.com,Fukuoka,2024-04-10
TC13239,4x6 Product A Singapore,PA47,2,6.0,CHmobile app,Marsha,Bishop,Marsha.Bishop@example.com,Singapore,2024-04-10
TC13240,4.25x6 Product C Taipei,PA501,4,11.6,CHmobile app,Henry,Lane,Henry.Lane@example.com,Taipei,2024-04-10
TC13241,6x9 Product B Jakarta,PA1428,6,12.0,CHmobile app,Robert,Shaffer,Robert.Shaffer@example.com,Jakarta,2024-04-10
TC13242,6x9 Product D Darwin,PA1538,6,13.799999999999999,CHweb,Thomas,Glass,Thomas.Glass@example.com,Darwin,2024-04-10
TC13243,6x9 Product C Okayama,PA1467,4,6.0,CHmobile app,Eartha,Davis,Eartha.Davis@example.com,Okayama,2024-04-10
TC13244,6x9 Product A Kathmandu,PA1382,6,9.0,CHweb,Janessa,Muncie,Janessa.Muncie@example.com,Kathmandu,2024-04-10
TC13245,5x7 Product B Incheon,PA753,2,4.0,CHmobile app,Shane,Jacobs,Shane.Jacobs@example.com,Incheon,2024-04-10
TC13246,6x9 Product B Nagoya,PA1389,4,16.8,CHmobile app,Leslie,Jensen,Leslie.Jensen@example.com,Nagoya,2024-04-10
TC13247,4.25x6 Product C Kobe,PA468,6,16.200000000000003,CHmobile app,Patricia,Amos,Patricia.Amos@example.com,Kobe,2024-04-10
TC13248,6x9 Product A Hong Kong,PA1358,2,8.0,CHweb,Moises,Crosby,Moises.Crosby@example.com,Hong Kong,2024-04-10
TC13249,4x6 Product C Nagoya,PA135,2,8.4,CHin-store,Michele,Charles,Michele.Charles@example.com,Nagoya,2024-04-10
TC13250,5.5x8.5 Product E Shenzhen,PA1286,1,3.4,CHmobile app,Joan,Schuldt,Joan.Schuldt@example.com,Shenzhen,2024-04-10
TC13251,6x11 Product A Tianjin,PA1687,1,3.9,CHweb,Helen,Eicher,Helen.Eicher@example.com,Tianjin,2024-04-10
TC13252,5x7 Product C Tokyo,PA793,4,9.2,CHweb,Catherine,Bergin,Catherine.Bergin@example.com,Tokyo,2024-04-10
TC13253,5x7 Product B Osaka,PA728,6,14.399999999999999,CHmobile app,Sylvia,Campbell,Sylvia.Campbell@example.com,Osaka,2024-04-10
TC13254,6x11 Product B Melbourne,PA1738,1,3.1,CHmobile app,Linda,Nicholson,Linda.Nicholson@example.com,Melbourne,2024-04-10
TC13255,6x9 Product D Tianjin,PA1555,1,1.5,CHmobile app,Nathan,Latour,Nathan.Latour@example.com,Tianjin,2024-04-10
TC13256,4.25x6 Product B Dalian,PA425,1,3.8,CHweb,Jennie,Keogh,Jennie.Keogh@example.com,Dalian,2024-04-10
TC13257,5.5x8.5 Product A Shanghai,PA1021,1,3.6,CHmobile app,Matthew,Oconnor,Matthew.Oconnor@example.com,Shanghai,2024-04-10
TC13258,4.25x6 Product D Hong Kong,PA566,2,4.8,CHweb,Anthony,Santos,Anthony.Santos@example.com,Hong Kong,2024-04-10
TC13259,5.5x8.5 Product B Kolkata,PA1108,3,11.7,CHmobile app,Frieda,Hunter,Frieda.Hunter@example.com,Kolkata,2024-04-10
TC13260,5.5x8.5 Product B Mumbai,PA1104,2,7.8,CHin-store,Joseph,Caudill,Joseph.Caudill@example.com,Mumbai,2024-04-10
TC13261,6x9 Product A Melbourne,PA1342,6,18.0,CHweb,Robert,Munroe,Robert.Munroe@example.com,Melbourne,2024-04-10
TC13262,4.25x6 Product A Busan,PA356,4,14.4,CHweb,Lisa,Hinson,Lisa.Hinson@example.com,Busan,2024-04-10
TC13263,6x11 Product D Karachi,PA1905,3,6.8999999999999995,CHweb,Olga,Deaner,Olga.Deaner@example.com,Karachi,2024-04-10
TC13264,4x6 Product D Nagoya,PA201,2,6.0,CHweb,Eli,Massaro,Eli.Massaro@example.com,Nagoya,2024-04-10
TC13265,6x9 Product B Ahmedabad,PA1440,3,4.5,CHmobile app,Evelyn,Brasfield,Evelyn.Brasfield@example.com,Ahmedabad,2024-04-10
TC13266,6x9 Product E Vientiane,PA1649,5,19.0,CHmobile app,Mauricio,Delaney,Mauricio.Delaney@example.com,Vientiane,2024-04-10
TC13267,5x7 Product C Naha,PA808,4,16.8,CHweb,Tori,Brooks,Tori.Brooks@example.com,Naha,2024-04-10
TC13268,6x11 Product D Chengdu,PA1882,3,9.899999999999999,CHmobile app,Dawn,Neal,Dawn.Neal@example.com,Chengdu,2024-04-10
TC13269,5x7 Product C Tianjin,PA829,3,6.0,CHweb,Forest,Sellars,Forest.Sellars@example.com,Tianjin,2024-04-10
TC13270,4.25x6 Product C Dhaka,PA522,4,11.2,CHweb,Barbara,Holiday,Barbara.Holiday@example.com,Dhaka,2024-04-10
TC13271,4x6 Product C Hong Kong,PA170,1,4.4,CHweb,Marleen,Ford,Marleen.Ford@example.com,Hong Kong,2024-04-10
TC13272,4.25x6 Product E Kuala Lumpur,PA637,2,4.4,CHweb,Diana,Nabb,Diana.Nabb@example.com,Kuala Lumpur,2024-04-10
TC13273,6x11 Product D Busan,PA1874,2,7.6,CHweb,Albert,Lewis,Albert.Lewis@example.com,Busan,2024-04-10
TC13274,5.5x8.5 Product B Sendai,PA1064,4,16.0,CHmobile app,Rhonda,Baum,Rhonda.Baum@example.com,Sendai,2024-04-10
TC13275,5x7 Product C Daegu,PA820,2,4.8,CHweb,Wayne,Delatorre,Wayne.Delatorre@example.com,Daegu,2024-04-10
TC13276,6x9 Product E Hiroshima,PA1593,2,3.0,CHweb,Michelle,Robinson,Michelle.Robinson@example.com,Hiroshima,2024-04-10
TC13277,6x11 Product C Guangzhou,PA1815,1,3.4,CHin-store,Charlene,Taylor,Charlene.Taylor@example.com,Guangzhou,2024-04-10
TC13278,4x6 Product C Hyderabad,PA183,2,5.0,CHmobile app,Denise,Madden,Denise.Madden@example.com,Hyderabad,2024-04-10
TC13279,5x7 Product A Taipei,PA699,6,20.4,CHmobile app,Linda,Giebler,Linda.Giebler@example.com,Taipei,2024-04-10
TC13280,6x11 Product D Shanghai,PA1879,4,8.8,CHmobile app,Katherine,Horky,Katherine.Horky@example.com,Shanghai,2024-04-10
TC13281,6x11 Product E Canberra,PA1933,3,11.399999999999999,CHin-store,Joann,Charles,Joann.Charles@example.com,Canberra,2024-04-10
TC13282,6x9 Product A Sydney,PA1344,2,4.4,CHweb,Daniel,Esquivel,Daniel.Esquivel@example.com,Sydney,2024-04-10
TC13283,5.5x8.5 Product D Hong Kong,PA1226,2,4.8,CHweb,Ralph,Sauceda,Ralph.Sauceda@example.com,Hong Kong,2024-04-10
