Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC24577,6x9 Product D Delhi,PA1567,3,12.0,CHmobile app,David,Kahn,David.Kahn@example.com,Delhi,2024-05-15
TC24578,5x7 Product A Hobart,PA681,5,10.0,CHweb,Latoya,Trappey,Latoya.Trappey@example.com,Hobart,2024-05-15
TC24579,4.25x6 Product A Nagoya,PA333,1,2.8,CHweb,William,Dixon,William.Dixon@example.com,Nagoya,2024-05-15
TC24580,5x7 Product D Guangzhou,PA891,4,8.0,CHin-store,Ray,Sandoval,Ray.Sandoval@example.com,Guangzhou,2024-05-15
TC24581,6x11 Product D Hanoi,PA1893,4,14.4,CHweb,Giuseppe,Noakes,Giuseppe.Noakes@example.com,Hanoi,2024-05-15
TC24582,6x9 Product D Guangzhou,PA1551,1,4.1,CHweb,Eli,Fuentes,Eli.Fuentes@example.com,Guangzhou,2024-05-15
TC24583,4x6 Product B Pune,PA121,4,10.0,CHweb,Devin,Stewart,Devin.Stewart@example.com,Pune,2024-05-15
TC24584,5.5x8.5 Product E Ahmedabad,PA1308,6,16.799999999999997,CHmobile app,Rita,Lewis,Rita.Lewis@example.com,Ahmedabad,2024-05-15
TC24585,5.5x8.5 Product A Kyoto,PA997,6,18.0,CHin-store,Rhonda,Gamache,Rhonda.Gamache@example.com,Kyoto,2024-05-15
TC24586,4.25x6 Product D Ulaanbaatar,PA594,4,8.0,CHweb,Marsha,Anderson,Marsha.Anderson@example.com,Ulaanbaatar,2024-05-15
TC24587,5.5x8.5 Product E Surat,PA1310,6,10.2,CHweb,Vivan,Roehm,Vivan.Roehm@example.com,Surat,2024-05-15
TC24588,6x9 Product B Phnom Penh,PA1450,5,7.5,CHweb,Kathy,Schwartz,Kathy.Schwartz@example.com,Phnom Penh,2024-05-15
TC24589,5.5x8.5 Product B Dhaka,PA1116,5,14.0,CHweb,Johnny,Szocki,Johnny.Szocki@example.com,Dhaka,2024-05-15
TC24590,6x11 Product A Kyoto,PA1657,1,2.3,CHmobile app,Dane,Casagrande,Dane.Casagrande@example.com,Kyoto,2024-05-15
TC24591,4x6 Product C Kathmandu,PA194,1,3.9,CHmobile app,Joanne,Martel,Joanne.Martel@example.com,Kathmandu,2024-05-15
TC24592,4.25x6 Product C Darwin,PA482,4,15.6,CHweb,Julianne,Wheeler,Julianne.Wheeler@example.com,Darwin,2024-05-15
TC24593,6x9 Product B Guangzhou,PA1419,4,16.4,CHweb,James,Maxwell,James.Maxwell@example.com,Guangzhou,2024-05-15
TC24594,6x11 Product A Bangkok,PA1691,3,5.699999999999999,CHmobile app,Richard,Black,Richard.Black@example.com,Bangkok,2024-05-15
TC24595,4x6 Product E Surat,PA320,3,5.699999999999999,CHmobile app,Laura,Richmond,Laura.Richmond@example.com,Surat,2024-05-15
TC24596,5.5x8.5 Product D Hong Kong,PA1226,5,12.0,CHin-store,Sylvia,Fields,Sylvia.Fields@example.com,Hong Kong,2024-05-15
TC24597,6x9 Product E Ulaanbaatar,PA1650,4,17.2,CHweb,Angela,Jones,Angela.Jones@example.com,Ulaanbaatar,2024-05-15
