Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC3695,4x6 Product E Tianjin,PA301,1,3.7,CHweb,Robert,Berry,Robert.Berry@example.com,Tianjin,2024-03-12
TC3696,4.25x6 Product B Kyoto,PA403,5,9.0,CHweb,Randy,Borner,Randy.Borner@example.com,Kyoto,2024-03-12
TC3697,5.5x8.5 Product C Islamabad,PA1181,2,4.4,CHmobile app,Pamela,Davis,Pamela.Davis@example.com,Islamabad,2024-03-12
TC3698,6x11 Product C Kawasaki,PA1795,3,5.4,CHmobile app,John,Romine,John.Romine@example.com,Kawasaki,2024-03-12
TC3699,6x9 Product D Dhaka,PA1578,6,10.2,CHin-store,Paul,Fletcher,Paul.Fletcher@example.com,Dhaka,2024-03-12
TC3700,6x11 Product D Okayama,PA1863,6,15.0,CHmobile app,Thomas,Smith,Thomas.Smith@example.com,Okayama,2024-03-12
TC3701,4x6 Product B Phnom Penh,PA130,2,5.6,CHmobile app,Paul,Carnes,Paul.Carnes@example.com,Phnom Penh,2024-03-12
TC3702,6x9 Product B Singapore,PA1433,6,24.599999999999998,CHin-store,Hilda,Credeur,Hilda.Credeur@example.com,Singapore,2024-03-12
TC3703,6x9 Product B Hobart,PA1407,4,8.8,CHin-store,Melissa,Landry,Melissa.Landry@example.com,Hobart,2024-03-12
TC3704,5.5x8.5 Product B Ho Chi Minh City,PA1102,2,3.0,CHweb,Penny,Gregory,Penny.Gregory@example.com,Ho Chi Minh City,2024-03-12
TC3705,5.5x8.5 Product A Bangkok,PA1031,2,3.4,CHweb,Gerald,Gonzalez,Gerald.Gonzalez@example.com,Bangkok,2024-03-12
TC3706,5x7 Product A Kyoto,PA667,6,20.4,CHin-store,Larry,Williams,Larry.Williams@example.com,Kyoto,2024-03-12
TC3707,5.5x8.5 Product C Singapore,PA1169,1,2.9,CHin-store,Carroll,Fletcher,Carroll.Fletcher@example.com,Singapore,2024-03-12
TC3708,6x11 Product C Tokyo,PA1783,4,7.2,CHweb,Karie,Reynolds,Karie.Reynolds@example.com,Tokyo,2024-03-12
TC3709,4.25x6 Product B Delhi,PA445,5,18.5,CHweb,Ramiro,Ortega,Ramiro.Ortega@example.com,Delhi,2024-03-12
TC3710,6x9 Product B Dalian,PA1415,3,10.5,CHweb,Jennie,Flores,Jennie.Flores@example.com,Dalian,2024-03-12
TC3711,4.25x6 Product B Saitama,PA406,4,7.2,CHmobile app,Sue,Patel,Sue.Patel@example.com,Saitama,2024-03-12
TC3712,6x11 Product A Okayama,PA1665,2,4.6,CHweb,Kathy,Sotello,Kathy.Sotello@example.com,Okayama,2024-03-12
TC3713,6x9 Product A Wuhan,PA1355,6,24.0,CHweb,Shannon,Davis,Shannon.Davis@example.com,Wuhan,2024-03-12
TC3714,4x6 Product E Mumbai,PA312,5,17.0,CHweb,Clifton,Nicholson,Clifton.Nicholson@example.com,Mumbai,2024-03-12
TC3715,6x11 Product D Kaohsiung,PA1888,1,3.4,CHmobile app,Pauline,Hutchinson,Pauline.Hutchinson@example.com,Kaohsiung,2024-03-12
TC3716,6x11 Product D Delhi,PA1897,3,5.4,CHmobile app,Helen,Fox,Helen.Fox@example.com,Delhi,2024-03-12
TC3717,6x11 Product C Ahmedabad,PA1836,2,7.6,CHin-store,Wade,Cokely,Wade.Cokely@example.com,Ahmedabad,2024-03-12
TC3718,4x6 Product D Fukuoka,PA203,5,19.0,CHweb,John,Patel,John.Patel@example.com,Fukuoka,2024-03-12
TC3719,4x6 Product E Bangalore,PA314,6,19.200000000000003,CHmobile app,Julio,Sauer,Julio.Sauer@example.com,Bangalore,2024-03-12
TC3720,4.25x6 Product A Dalian,PA359,4,7.2,CHin-store,Kati,Jacobs,Kati.Jacobs@example.com,Dalian,2024-03-12
TC3721,4.25x6 Product D Darwin,PA548,3,7.5,CHweb,Daisy,Levy,Daisy.Levy@example.com,Darwin,2024-03-12
TC3722,4x6 Product D Shenzhen,PA230,6,17.4,CHweb,Sarah,Gliem,Sarah.Gliem@example.com,Shenzhen,2024-03-12
TC3723,6x11 Product C Hobart,PA1803,6,16.200000000000003,CHmobile app,Deanna,Allen,Deanna.Allen@example.com,Hobart,2024-03-12
TC3724,6x9 Product C Islamabad,PA1511,2,4.2,CHin-store,Jeramy,Vanalst,Jeramy.Vanalst@example.com,Islamabad,2024-03-12
TC3725,4x6 Product E Dhaka,PA324,2,8.0,CHweb,Marie,Newell,Marie.Newell@example.com,Dhaka,2024-03-12
TC3726,5.5x8.5 Product B Jakarta,PA1098,1,2.8,CHmobile app,Steven,Szocki,Steven.Szocki@example.com,Jakarta,2024-03-12
TC3727,5.5x8.5 Product D Guangzhou,PA1221,4,13.2,CHweb,Jessica,Santos,Jessica.Santos@example.com,Guangzhou,2024-03-12
TC3728,6x11 Product E Vientiane,PA1979,5,18.5,CHweb,Thelma,Watkins,Thelma.Watkins@example.com,Vientiane,2024-03-12
TC3729,5.5x8.5 Product B Bangkok,PA1097,3,12.299999999999999,CHmobile app,John,Tracy,John.Tracy@example.com,Bangkok,2024-03-12
TC3730,4x6 Product C Beijing,PA162,1,3.7,CHmobile app,Dolores,Sivertsen,Dolores.Sivertsen@example.com,Beijing,2024-03-12
TC3731,6x9 Product E Tokyo,PA1585,4,6.8,CHweb,Sue,Morin,Sue.Morin@example.com,Tokyo,2024-03-12
TC3732,5.5x8.5 Product D Kolkata,PA1240,3,12.899999999999999,CHin-store,Anna,Wesley,Anna.Wesley@example.com,Kolkata,2024-03-12
TC3733,4.25x6 Product E Melbourne,PA616,2,8.2,CHin-store,Linda,Cole,Linda.Cole@example.com,Melbourne,2024-03-12
TC3734,4.25x6 Product E Kuala Lumpur,PA637,6,13.200000000000001,CHweb,Mary,Trowbridge,Mary.Trowbridge@example.com,Kuala Lumpur,2024-03-12
TC3735,6x9 Product D Incheon,PA1545,6,10.2,CHweb,Vivan,Foster,Vivan.Foster@example.com,Incheon,2024-03-12
TC3736,6x9 Product E Chiba,PA1595,4,11.2,CHmobile app,Derrick,Caffrey,Derrick.Caffrey@example.com,Chiba,2024-03-12
TC3737,4.25x6 Product C Jakarta,PA504,2,5.8,CHweb,Lorelei,Parker,Lorelei.Parker@example.com,Jakarta,2024-03-12
TC3738,4x6 Product C Islamabad,PA191,3,12.299999999999999,CHin-store,Catherine,Kaczor,Catherine.Kaczor@example.com,Islamabad,2024-03-12
TC3739,5.5x8.5 Product D Beijing,PA1218,1,1.9,CHweb,Bill,Gutirrez,Bill.Gutirrez@example.com,Beijing,2024-03-12
TC3740,4.25x6 Product B Canberra,PA415,1,3.4,CHmobile app,Etta,Maxwell,Etta.Maxwell@example.com,Canberra,2024-03-12
TC3741,5.5x8.5 Product E Saitama,PA1264,6,12.0,CHin-store,Thomas,Richardson,Thomas.Richardson@example.com,Saitama,2024-03-12
TC3742,6x9 Product D Dalian,PA1547,5,19.0,CHweb,Ralph,Noyes,Ralph.Noyes@example.com,Dalian,2024-03-12
TC3743,4.25x6 Product C Osaka,PA464,5,13.0,CHmobile app,Doris,Solis,Doris.Solis@example.com,Osaka,2024-03-12
TC3744,4x6 Product B Dalian,PA95,4,17.2,CHmobile app,Annie,Odems,Annie.Odems@example.com,Dalian,2024-03-12
TC3745,5.5x8.5 Product C Brisbane,PA1140,4,12.0,CHmobile app,Travis,Potts,Travis.Potts@example.com,Brisbane,2024-03-12
TC3746,4x6 Product A Hong Kong,PA38,2,5.0,CHmobile app,Irene,Murphy,Irene.Murphy@example.com,Hong Kong,2024-03-12
TC3747,5.5x8.5 Product E Hobart,PA1275,1,3.7,CHmobile app,Charles,Palmquist,Charles.Palmquist@example.com,Hobart,2024-03-12
TC3748,6x9 Product C Manila,PA1496,6,22.200000000000003,CHweb,Donald,Hurt,Donald.Hurt@example.com,Manila,2024-03-12
TC3749,6x11 Product E Ulaanbaatar,PA1980,1,2.3,CHmobile app,Elizabeth,Cianchetti,Elizabeth.Cianchetti@example.com,Ulaanbaatar,2024-03-12
TC3750,4.25x6 Product E Saitama,PA604,1,3.5,CHweb,Shakira,Luke,Shakira.Luke@example.com,Saitama,2024-03-12
TC3751,4x6 Product C Colombo,PA195,5,18.5,CHweb,Richard,Carew,Richard.Carew@example.com,Colombo,2024-03-12
TC3752,6x11 Product C Dhaka,PA1842,6,10.8,CHmobile app,Christopher,Daniels,Christopher.Daniels@example.com,Dhaka,2024-03-12
TC3753,6x11 Product D Pune,PA1903,6,12.600000000000001,CHweb,Janice,Knowles,Janice.Knowles@example.com,Pune,2024-03-12
TC3754,6x11 Product A Sagamihara,PA1664,6,21.6,CHmobile app,Martin,Krum,Martin.Krum@example.com,Sagamihara,2024-03-12
