Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC14101,5.5x8.5 Product B Hyderabad,PA1107,4,12.0,CHweb,Brenda,Smith,Brenda.Smith@example.com,Hyderabad,2024-04-13
TC14102,4.25x6 Product A Canberra,PA349,2,6.8,CHin-store,Arthur,Santos,Arthur.Santos@example.com,Canberra,2024-04-13
TC14103,5x7 Product B Dhaka,PA786,3,13.200000000000001,CHweb,Anthony,Erickson,Anthony.Erickson@example.com,Dhaka,2024-04-13
TC14104,5x7 Product B Fukuoka,PA731,2,4.8,CHweb,Eric,Thorne,Eric.Thorne@example.com,Fukuoka,2024-04-13
TC14105,6x9 Product B Kaohsiung,PA1426,3,7.199999999999999,CHweb,Katherine,Oneal,Katherine.Oneal@example.com,Kaohsiung,2024-04-13
TC14106,6x11 Product D Chennai,PA1901,3,9.3,CHweb,Margaret,Looney,Margaret.Looney@example.com,Chennai,2024-04-13
TC14107,5.5x8.5 Product D Ho Chi Minh City,PA1234,3,11.399999999999999,CHweb,Paige,Durtsche,Paige.Durtsche@example.com,Ho Chi Minh City,2024-04-13
TC14108,4x6 Product C Delhi,PA181,1,2.0,CHweb,Keith,Robinson,Keith.Robinson@example.com,Delhi,2024-04-13
TC14109,5x7 Product A Incheon,PA687,5,20.5,CHweb,Hollie,Durst,Hollie.Durst@example.com,Incheon,2024-04-13
TC14110,5x7 Product B Shenzhen,PA758,3,5.699999999999999,CHweb,Angela,Winslow,Angela.Winslow@example.com,Shenzhen,2024-04-13
TC14111,5.5x8.5 Product E Sydney,PA1278,5,13.5,CHin-store,Mary,Johnson,Mary.Johnson@example.com,Sydney,2024-04-13
TC14112,5x7 Product B Surat,PA782,6,26.400000000000002,CHmobile app,Wayne,Bartoszek,Wayne.Bartoszek@example.com,Surat,2024-04-13
TC14113,5.5x8.5 Product E Okayama,PA1269,5,18.5,CHin-store,Kenneth,Trask,Kenneth.Trask@example.com,Okayama,2024-04-13
TC14114,4.25x6 Product C Hanoi,PA507,4,11.6,CHmobile app,Marsha,Brown,Marsha.Brown@example.com,Hanoi,2024-04-13
TC14115,6x11 Product D Kyoto,PA1855,2,3.6,CHweb,Mary,Gliem,Mary.Gliem@example.com,Kyoto,2024-04-13
TC14116,6x11 Product E Wuhan,PA1949,4,8.0,CHmobile app,Douglas,Rollins,Douglas.Rollins@example.com,Wuhan,2024-04-13
TC14117,5x7 Product A Delhi,PA709,3,6.300000000000001,CHmobile app,Florence,Maxfield,Florence.Maxfield@example.com,Delhi,2024-04-13
TC14118,5.5x8.5 Product E Naha,PA1270,5,20.0,CHweb,Elliot,Eagle,Elliot.Eagle@example.com,Naha,2024-04-13
TC14119,4.25x6 Product E Chongqing,PA630,6,18.0,CHweb,Charles,Kinard,Charles.Kinard@example.com,Chongqing,2024-04-13
TC14120,4.25x6 Product C Dhaka,PA522,5,14.0,CHweb,Brian,Morgan,Brian.Morgan@example.com,Dhaka,2024-04-13
TC14121,5x7 Product B Kaohsiung,PA766,5,14.0,CHmobile app,Jason,Hebrank,Jason.Hebrank@example.com,Kaohsiung,2024-04-13
TC14122,5x7 Product C Perth,PA815,3,6.8999999999999995,CHmobile app,Kathleen,Morin,Kathleen.Morin@example.com,Perth,2024-04-13
TC14123,6x11 Product D Busan,PA1874,6,22.799999999999997,CHmobile app,Lisa,Arrowsmith,Lisa.Arrowsmith@example.com,Busan,2024-04-13
TC14124,4x6 Product D Fukuoka,PA203,3,11.399999999999999,CHin-store,Jason,Myers,Jason.Myers@example.com,Fukuoka,2024-04-13
TC14125,4x6 Product A Tokyo,PA1,4,17.2,CHmobile app,Bonnie,Romero,Bonnie.Romero@example.com,Tokyo,2024-04-13
TC14126,6x9 Product B Kaohsiung,PA1426,4,9.6,CHin-store,Roy,Miraflores,Roy.Miraflores@example.com,Kaohsiung,2024-04-13
TC14127,4.25x6 Product E Hong Kong,PA632,3,12.600000000000001,CHmobile app,Christopher,Vowles,Christopher.Vowles@example.com,Hong Kong,2024-04-13
TC14128,6x11 Product D Chiba,PA1859,1,1.6,CHmobile app,Anita,Cameron,Anita.Cameron@example.com,Chiba,2024-04-13
TC14129,6x9 Product A Singapore,PA1367,1,1.6,CHweb,Elizabeth,Smith,Elizabeth.Smith@example.com,Singapore,2024-04-13
TC14130,4.25x6 Product A Busan,PA356,6,21.6,CHweb,Guadalupe,Witt,Guadalupe.Witt@example.com,Busan,2024-04-13
TC14131,5x7 Product E Colombo,PA987,6,10.2,CHmobile app,Susan,Mitchell,Susan.Mitchell@example.com,Colombo,2024-04-13
TC14132,5x7 Product C Dhaka,PA852,5,22.0,CHmobile app,Gregg,Cokely,Gregg.Cokely@example.com,Dhaka,2024-04-13
TC14133,6x9 Product D Beijing,PA1548,2,7.6,CHweb,Eun,Siemering,Eun.Siemering@example.com,Beijing,2024-04-13
TC14134,5x7 Product C Daegu,PA820,5,12.0,CHin-store,Antonio,Cyr,Antonio.Cyr@example.com,Daegu,2024-04-13
TC14135,6x9 Product C Incheon,PA1479,6,22.799999999999997,CHweb,Jordan,Damm,Jordan.Damm@example.com,Incheon,2024-04-13
TC14136,5x7 Product C Taipei,PA831,2,5.0,CHmobile app,Craig,Fuller,Craig.Fuller@example.com,Taipei,2024-04-13
