Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC15430,4.25x6 Product D Kaohsiung,PA568,6,19.799999999999997,CHmobile app,Deanna,Roehm,Deanna.Roehm@example.com,Kaohsiung,2024-04-17
TC15431,6x11 Product B Chengdu,PA1750,5,19.0,CHweb,Rosemary,Pierre,Rosemary.Pierre@example.com,Chengdu,2024-04-17
TC15432,4.25x6 Product B Kaohsiung,PA436,4,12.0,CHmobile app,Diane,Curley,Diane.Curley@example.com,Kaohsiung,2024-04-17
TC15433,5.5x8.5 Product C Hiroshima,PA1131,3,7.800000000000001,CHweb,Kathy,Tuma,Kathy.Tuma@example.com,Hiroshima,2024-04-17
TC15434,6x11 Product D Kolkata,PA1900,5,9.0,CHweb,Nicky,Phillips,Nicky.Phillips@example.com,Kolkata,2024-04-17
TC15435,5x7 Product C Manila,PA836,1,2.0,CHmobile app,Mark,Movius,Mark.Movius@example.com,Manila,2024-04-17
TC15436,5x7 Product B Taipei,PA765,3,6.300000000000001,CHweb,Phil,Cyr,Phil.Cyr@example.com,Taipei,2024-04-17
TC15437,4x6 Product A Kaohsiung,PA40,2,4.6,CHweb,Jimmie,Sellers,Jimmie.Sellers@example.com,Kaohsiung,2024-04-17
TC15438,4x6 Product A Colombo,PA63,2,3.8,CHweb,Marie,Cameron,Marie.Cameron@example.com,Colombo,2024-04-17
TC15439,4.25x6 Product A Naha,PA346,3,8.100000000000001,CHin-store,Douglas,Mcgowin,Douglas.Mcgowin@example.com,Naha,2024-04-17
TC15440,4x6 Product B Phnom Penh,PA130,6,16.799999999999997,CHweb,Laura,Montoya,Laura.Montoya@example.com,Phnom Penh,2024-04-17
TC15441,6x9 Product E Kyoto,PA1591,4,13.2,CHin-store,Darla,Mills,Darla.Mills@example.com,Kyoto,2024-04-17
TC15442,4.25x6 Product B Shenzhen,PA428,5,19.5,CHmobile app,Wilma,Malchow,Wilma.Malchow@example.com,Shenzhen,2024-04-17
TC15443,5.5x8.5 Product E Chiba,PA1265,2,8.6,CHweb,Bruce,Trunzo,Bruce.Trunzo@example.com,Chiba,2024-04-17
TC15444,6x9 Product E Ho Chi Minh City,PA1630,1,1.9,CHweb,Joe,Osborn,Joe.Osborn@example.com,Ho Chi Minh City,2024-04-17
TC15445,6x11 Product C Islamabad,PA1841,5,12.5,CHmobile app,Angela,Mcrae,Angela.Mcrae@example.com,Islamabad,2024-04-17
TC15446,4.25x6 Product B Perth,PA419,1,3.1,CHweb,Dean,Robinson,Dean.Robinson@example.com,Perth,2024-04-17
TC15447,5.5x8.5 Product D Seoul,PA1213,1,3.8,CHweb,Frances,Cash,Frances.Cash@example.com,Seoul,2024-04-17
TC15448,6x11 Product A Singapore,PA1697,2,3.8,CHmobile app,Ralph,Oconnell,Ralph.Oconnell@example.com,Singapore,2024-04-17
TC15449,5.5x8.5 Product C Fukuoka,PA1127,2,8.2,CHmobile app,Daniel,Ogden,Daniel.Ogden@example.com,Fukuoka,2024-04-17
TC15450,6x11 Product C Kyoto,PA1789,3,12.299999999999999,CHmobile app,Latoya,Fruits,Latoya.Fruits@example.com,Kyoto,2024-04-17
TC15451,6x11 Product D Hyderabad,PA1899,4,12.0,CHin-store,Joseph,Velazquez,Joseph.Velazquez@example.com,Hyderabad,2024-04-17
TC15452,5.5x8.5 Product C Surat,PA1178,4,8.4,CHweb,Bradley,Lira,Bradley.Lira@example.com,Surat,2024-04-17
TC15453,4x6 Product E Kolkata,PA316,2,8.6,CHweb,Armand,Martin,Armand.Martin@example.com,Kolkata,2024-04-17
TC15454,4.25x6 Product D Kaohsiung,PA568,4,13.2,CHmobile app,Laura,Cassady,Laura.Cassady@example.com,Kaohsiung,2024-04-17
TC15455,4.25x6 Product E Pune,PA649,2,6.6,CHmobile app,Kathy,Combs,Kathy.Combs@example.com,Pune,2024-04-17
TC15456,4x6 Product E Tianjin,PA301,5,18.5,CHweb,Kenneth,Knight,Kenneth.Knight@example.com,Tianjin,2024-04-17
TC15457,4x6 Product D Hanoi,PA243,3,9.0,CHweb,Williams,Lewin,Williams.Lewin@example.com,Hanoi,2024-04-17
TC15458,4.25x6 Product B Manila,PA440,2,3.6,CHweb,Verna,Olson,Verna.Olson@example.com,Manila,2024-04-17
TC15459,6x9 Product C Fukuoka,PA1457,2,8.8,CHweb,June,Flores,June.Flores@example.com,Fukuoka,2024-04-17
TC15460,4.25x6 Product D Wuhan,PA563,5,12.5,CHmobile app,Maxwell,Matthews,Maxwell.Matthews@example.com,Wuhan,2024-04-17
