Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC10253,5x7 Product A Manila,PA704,4,14.8,CHmobile app,Karen,Hathaway,Karen.Hathaway@example.com,Manila,2024-04-01
TC10254,6x11 Product E Shanghai,PA1945,1,3.8,CHmobile app,Nell,Baze,Nell.Baze@example.com,Shanghai,2024-04-01
TC10255,5.5x8.5 Product E Kathmandu,PA1316,6,26.400000000000002,CHweb,Helen,Swoope,Helen.Swoope@example.com,Kathmandu,2024-04-01
TC10256,6x9 Product E Beijing,PA1614,1,3.6,CHmobile app,Bruce,Bell,Bruce.Bell@example.com,Beijing,2024-04-01
TC10257,5.5x8.5 Product B Hiroshima,PA1065,2,3.6,CHmobile app,Joseph,Flores,Joseph.Flores@example.com,Hiroshima,2024-04-01
TC10258,4.25x6 Product A Saitama,PA340,2,5.6,CHmobile app,Andrea,Cavitt,Andrea.Cavitt@example.com,Saitama,2024-04-01
TC10259,4.25x6 Product C Kitakyushu,PA474,1,1.5,CHweb,Angela,Hogan,Angela.Hogan@example.com,Kitakyushu,2024-04-01
TC10260,4x6 Product B Sagamihara,PA80,5,18.5,CHmobile app,Shirley,Jones,Shirley.Jones@example.com,Sagamihara,2024-04-01
TC10261,4.25x6 Product A Kuala Lumpur,PA373,2,3.0,CHweb,Kimberly,Romero,Kimberly.Romero@example.com,Kuala Lumpur,2024-04-01
TC10262,5.5x8.5 Product D Hong Kong,PA1226,1,2.4,CHmobile app,Lee,Reese,Lee.Reese@example.com,Hong Kong,2024-04-01
TC10263,6x9 Product C Wuhan,PA1487,2,6.4,CHweb,Eleanor,Stowe,Eleanor.Stowe@example.com,Wuhan,2024-04-01
TC10264,6x11 Product E Okayama,PA1929,4,11.6,CHweb,Jonathan,Tackett,Jonathan.Tackett@example.com,Okayama,2024-04-01
TC10265,5.5x8.5 Product B Guangzhou,PA1089,4,7.6,CHweb,Marie,Kilman,Marie.Kilman@example.com,Guangzhou,2024-04-01
TC10266,5x7 Product B Chiba,PA737,6,15.0,CHweb,Noel,Asmussen,Noel.Asmussen@example.com,Chiba,2024-04-01
TC10267,4.25x6 Product D Chengdu,PA562,6,22.200000000000003,CHmobile app,Elissa,Mcclean,Elissa.Mcclean@example.com,Chengdu,2024-04-01
TC10268,5.5x8.5 Product A Busan,PA1016,2,6.8,CHmobile app,Earl,Trunzo,Earl.Trunzo@example.com,Busan,2024-04-01
TC10269,4.25x6 Product C Karachi,PA519,5,9.5,CHmobile app,Eleanor,Pauls,Eleanor.Pauls@example.com,Karachi,2024-04-01
TC10270,5.5x8.5 Product D Busan,PA1214,2,5.4,CHmobile app,Jasmin,Noakes,Jasmin.Noakes@example.com,Busan,2024-04-01
TC10271,5.5x8.5 Product E Mumbai,PA1302,3,8.7,CHin-store,Tom,Hager,Tom.Hager@example.com,Mumbai,2024-04-01
TC10272,4.25x6 Product C Melbourne,PA484,6,12.0,CHmobile app,Sam,Beaudry,Sam.Beaudry@example.com,Melbourne,2024-04-01
TC10273,4x6 Product B Islamabad,PA125,6,12.600000000000001,CHweb,Leia,Rodrequez,Leia.Rodrequez@example.com,Islamabad,2024-04-01
TC10274,4x6 Product D Incheon,PA225,6,22.200000000000003,CHmobile app,David,Vargas,David.Vargas@example.com,Incheon,2024-04-01
TC10275,4.25x6 Product D Naha,PA544,4,13.2,CHmobile app,Robert,Cash,Robert.Cash@example.com,Naha,2024-04-01
TC10276,4x6 Product C Singapore,PA179,5,8.0,CHmobile app,Mary,Laforest,Mary.Laforest@example.com,Singapore,2024-04-01
TC10277,5x7 Product B Sendai,PA734,4,9.6,CHweb,Elissa,Sams,Elissa.Sams@example.com,Sendai,2024-04-01
TC10278,4.25x6 Product E Shanghai,PA625,1,3.2,CHmobile app,David,Rettig,David.Rettig@example.com,Shanghai,2024-04-01
TC10279,5x7 Product B Kolkata,PA778,4,9.6,CHweb,Frank,Snyder,Frank.Snyder@example.com,Kolkata,2024-04-01
TC10280,5x7 Product A Saitama,PA670,6,24.599999999999998,CHweb,Thomas,Chapa,Thomas.Chapa@example.com,Saitama,2024-04-01
TC10281,6x11 Product E Kitakyushu,PA1926,1,4.2,CHweb,Rose,Fields,Rose.Fields@example.com,Kitakyushu,2024-04-01
TC10282,6x11 Product A Pune,PA1705,5,15.5,CHmobile app,Willie,Skipper,Willie.Skipper@example.com,Pune,2024-04-01
TC10283,4.25x6 Product A Chengdu,PA364,5,16.5,CHmobile app,Bambi,Lacombe,Bambi.Lacombe@example.com,Chengdu,2024-04-01
TC10284,4x6 Product D Singapore,PA245,4,10.4,CHmobile app,Cynthia,Sotello,Cynthia.Sotello@example.com,Singapore,2024-04-01
