Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC29291,6x9 Product E Incheon,PA1611,6,15.0,CHweb,Cynthia,Thorne,Cynthia.Thorne@example.com,Incheon,2024-05-29
TC29292,5.5x8.5 Product E Ho Chi Minh City,PA1300,2,6.2,CHin-store,Janessa,Baker,Janessa.Baker@example.com,Ho Chi Minh City,2024-05-29
TC29293,6x11 Product B Ahmedabad,PA1770,1,3.7,CHmobile app,Tori,Carr,Tori.Carr@example.com,Ahmedabad,2024-05-29
TC29294,6x9 Product B Naha,PA1402,5,20.5,CHweb,Danny,Coble,Danny.Coble@example.com,Naha,2024-05-29
TC29295,6x9 Product D Manila,PA1562,3,6.300000000000001,CHmobile app,Ossie,Dowdy,Ossie.Dowdy@example.com,Manila,2024-05-29
TC29296,5.5x8.5 Product B Beijing,PA1086,2,8.2,CHmobile app,Gregory,Malinowski,Gregory.Malinowski@example.com,Beijing,2024-05-29
TC29297,5.5x8.5 Product D Mumbai,PA1236,1,1.5,CHweb,Edward,Cross,Edward.Cross@example.com,Mumbai,2024-05-29
TC29298,6x11 Product C Islamabad,PA1841,2,5.0,CHmobile app,April,Moreschi,April.Moreschi@example.com,Islamabad,2024-05-29
TC29299,5.5x8.5 Product E Singapore,PA1301,4,16.0,CHmobile app,Cecile,Murray,Cecile.Murray@example.com,Singapore,2024-05-29
TC29300,4x6 Product D Phnom Penh,PA262,2,4.2,CHin-store,Eleanor,Hathaway,Eleanor.Hathaway@example.com,Phnom Penh,2024-05-29
TC29301,6x11 Product B Vientiane,PA1781,5,12.5,CHmobile app,Susan,Butter,Susan.Butter@example.com,Vientiane,2024-05-29
TC29302,4x6 Product E Singapore,PA311,1,1.6,CHmobile app,Kenneth,Nguyen,Kenneth.Nguyen@example.com,Singapore,2024-05-29
TC29303,6x9 Product B Shenzhen,PA1418,6,19.799999999999997,CHweb,Katherine,Massaro,Katherine.Massaro@example.com,Shenzhen,2024-05-29
TC29304,6x11 Product C Chennai,PA1835,4,7.6,CHmobile app,Antonio,Stiltner,Antonio.Stiltner@example.com,Chennai,2024-05-29
TC29305,4.25x6 Product C Tokyo,PA463,6,16.799999999999997,CHin-store,Wayne,Snyder,Wayne.Snyder@example.com,Tokyo,2024-05-29
TC29306,6x11 Product C Incheon,PA1809,6,18.0,CHmobile app,Kathryn,Nichols,Kathryn.Nichols@example.com,Incheon,2024-05-29
TC29307,5.5x8.5 Product E Bangalore,PA1304,5,15.0,CHmobile app,Larry,Riney,Larry.Riney@example.com,Bangalore,2024-05-29
TC29308,6x11 Product B Perth,PA1739,3,4.5,CHweb,Debra,Noyes,Debra.Noyes@example.com,Perth,2024-05-29
TC29309,5x7 Product B Saitama,PA736,1,4.3,CHweb,Lee,Wheeler,Lee.Wheeler@example.com,Saitama,2024-05-29
TC29310,5.5x8.5 Product B Sendai,PA1064,1,4.0,CHmobile app,Peter,Kell,Peter.Kell@example.com,Sendai,2024-05-29
TC29311,6x9 Product C Darwin,PA1472,2,6.8,CHmobile app,Barbara,Launderville,Barbara.Launderville@example.com,Darwin,2024-05-29
TC29312,6x11 Product D Taipei,PA1887,1,3.4,CHmobile app,Charla,Moore,Charla.Moore@example.com,Taipei,2024-05-29
TC29313,4x6 Product C Daegu,PA160,4,8.8,CHin-store,Carrie,Booker,Carrie.Booker@example.com,Daegu,2024-05-29
TC29314,4.25x6 Product D Sendai,PA536,2,8.2,CHmobile app,Don,Hansen,Don.Hansen@example.com,Sendai,2024-05-29
TC29315,5.5x8.5 Product B Okayama,PA1071,4,16.4,CHmobile app,Marlene,Morgan,Marlene.Morgan@example.com,Okayama,2024-05-29
TC29316,6x9 Product E Adelaide,PA1601,6,16.200000000000003,CHweb,Earl,Laforest,Earl.Laforest@example.com,Adelaide,2024-05-29
TC29317,4x6 Product A Islamabad,PA59,1,1.9,CHmobile app,Edward,Okeefe,Edward.Okeefe@example.com,Islamabad,2024-05-29
TC29318,4x6 Product D Taipei,PA237,3,12.899999999999999,CHmobile app,Dianne,Ortega,Dianne.Ortega@example.com,Taipei,2024-05-29
TC29319,4x6 Product D Seoul,PA223,4,13.2,CHmobile app,Richard,Floyd,Richard.Floyd@example.com,Seoul,2024-05-29
TC29320,5.5x8.5 Product E Sagamihara,PA1268,6,16.799999999999997,CHweb,Nancy,Ballew,Nancy.Ballew@example.com,Sagamihara,2024-05-29
TC29321,6x9 Product E Sagamihara,PA1598,4,9.6,CHweb,Julie,Bundy,Julie.Bundy@example.com,Sagamihara,2024-05-29
TC29322,5x7 Product A Hobart,PA681,3,6.0,CHmobile app,Kirk,Bienkowski,Kirk.Bienkowski@example.com,Hobart,2024-05-29
TC29323,4x6 Product A Sagamihara,PA14,6,12.0,CHmobile app,Angela,Strickland,Angela.Strickland@example.com,Sagamihara,2024-05-29
TC29324,4.25x6 Product A Karachi,PA387,6,18.0,CHweb,Ruth,Fragoso,Ruth.Fragoso@example.com,Karachi,2024-05-29
