Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC21618,5.5x8.5 Product A Beijing,PA1020,4,8.4,CHin-store,Frances,Gregory,Frances.Gregory@example.com,Beijing,2024-05-06
TC21619,4.25x6 Product E Sendai,PA602,5,9.5,CHweb,Jackie,Szocki,Jackie.Szocki@example.com,Sendai,2024-05-06
TC21620,5.5x8.5 Product D Vientiane,PA1253,3,7.800000000000001,CHweb,Doris,Myatt,Doris.Myatt@example.com,Vientiane,2024-05-06
TC21621,6x9 Product A Kaohsiung,PA1360,6,11.399999999999999,CHweb,Andrea,Davis,Andrea.Davis@example.com,Kaohsiung,2024-05-06
TC21622,6x9 Product C Beijing,PA1482,2,4.8,CHweb,Carolyn,Taylor,Carolyn.Taylor@example.com,Beijing,2024-05-06
TC21623,5x7 Product D Beijing,PA888,6,23.4,CHmobile app,James,Barrett,James.Barrett@example.com,Beijing,2024-05-06
TC21624,5.5x8.5 Product B Karachi,PA1113,5,18.0,CHweb,Barbara,Bradley,Barbara.Bradley@example.com,Karachi,2024-05-06
TC21625,4.25x6 Product C Kaohsiung,PA502,3,8.7,CHweb,Alene,Hoffman,Alene.Hoffman@example.com,Kaohsiung,2024-05-06
TC21626,4.25x6 Product E Melbourne,PA616,4,16.4,CHweb,Samantha,Hurley,Samantha.Hurley@example.com,Melbourne,2024-05-06
TC21627,6x9 Product C Adelaide,PA1469,2,7.8,CHmobile app,Charles,Ford,Charles.Ford@example.com,Adelaide,2024-05-06
TC21628,6x11 Product E Kobe,PA1920,3,4.800000000000001,CHweb,Brenda,Byrant,Brenda.Byrant@example.com,Kobe,2024-05-06
TC21629,5.5x8.5 Product A Bangkok,PA1031,2,3.4,CHmobile app,Christopher,Zackery,Christopher.Zackery@example.com,Bangkok,2024-05-06
TC21630,6x9 Product A Yangon,PA1381,3,7.5,CHin-store,Sarah,Brown,Sarah.Brown@example.com,Yangon,2024-05-06
TC21631,5x7 Product D Sagamihara,PA872,4,14.8,CHin-store,Heather,Camarillo,Heather.Camarillo@example.com,Sagamihara,2024-05-06
TC21632,4.25x6 Product C Manila,PA506,5,16.5,CHmobile app,Donald,Hall,Donald.Hall@example.com,Manila,2024-05-06
TC21633,5.5x8.5 Product A Incheon,PA1017,6,18.6,CHmobile app,Penny,Sprouse,Penny.Sprouse@example.com,Incheon,2024-05-06
TC21634,6x9 Product D Saitama,PA1528,6,25.200000000000003,CHmobile app,James,Rhodes,James.Rhodes@example.com,Saitama,2024-05-06
TC21635,6x11 Product B Chengdu,PA1750,4,15.2,CHweb,Mary,Lee,Mary.Lee@example.com,Chengdu,2024-05-06
TC21636,4x6 Product E Sydney,PA288,3,4.5,CHmobile app,Percy,Nicholson,Percy.Nicholson@example.com,Sydney,2024-05-06
TC21637,4.25x6 Product D Hiroshima,PA537,4,15.2,CHin-store,Angie,Southerland,Angie.Southerland@example.com,Hiroshima,2024-05-06
TC21638,4.25x6 Product B Yangon,PA457,2,5.4,CHweb,Henry,Moradel,Henry.Moradel@example.com,Yangon,2024-05-06
TC21639,4.25x6 Product D Osaka,PA530,4,9.2,CHweb,Leslie,Jackson,Leslie.Jackson@example.com,Osaka,2024-05-06
TC21640,4.25x6 Product D Tianjin,PA565,3,8.399999999999999,CHweb,Dean,Felty,Dean.Felty@example.com,Tianjin,2024-05-06
TC21641,5x7 Product A Vientiane,PA725,2,8.2,CHmobile app,Lillian,Dickson,Lillian.Dickson@example.com,Vientiane,2024-05-06
TC21642,5x7 Product B Jakarta,PA768,5,17.0,CHweb,Cody,Irvine,Cody.Irvine@example.com,Jakarta,2024-05-06
TC21643,6x9 Product C Taipei,PA1491,5,10.0,CHweb,Frederick,Davis,Frederick.Davis@example.com,Taipei,2024-05-06
TC21644,6x11 Product E Kuala Lumpur,PA1957,2,4.6,CHweb,Jerry,Moland,Jerry.Moland@example.com,Kuala Lumpur,2024-05-06
TC21645,6x9 Product A Kaohsiung,PA1360,4,7.6,CHweb,Leslie,Keogh,Leslie.Keogh@example.com,Kaohsiung,2024-05-06
TC21646,4x6 Product D Hanoi,PA243,5,15.0,CHmobile app,Andrea,Wright,Andrea.Wright@example.com,Hanoi,2024-05-06
TC21647,5x7 Product D Kyoto,PA865,5,17.5,CHmobile app,Jasmin,Lawler,Jasmin.Lawler@example.com,Kyoto,2024-05-06
TC21648,6x9 Product A Perth,PA1343,5,15.5,CHmobile app,Harry,Alexander,Harry.Alexander@example.com,Perth,2024-05-06
TC21649,6x11 Product A Naha,PA1666,6,10.8,CHmobile app,Jennifer,Magano,Jennifer.Magano@example.com,Naha,2024-05-06
TC21650,6x9 Product A Karachi,PA1377,2,3.6,CHweb,Wayne,Burke,Wayne.Burke@example.com,Karachi,2024-05-06
TC21651,4x6 Product D Fukuoka,PA203,1,3.8,CHweb,Mary,Eligio,Mary.Eligio@example.com,Fukuoka,2024-05-06
TC21652,6x9 Product D Mumbai,PA1566,6,14.399999999999999,CHweb,Lee,Mcrae,Lee.Mcrae@example.com,Mumbai,2024-05-06
TC21653,4.25x6 Product D Hong Kong,PA566,5,12.0,CHmobile app,Michael,Quan,Michael.Quan@example.com,Hong Kong,2024-05-06
TC21654,5.5x8.5 Product C Sendai,PA1130,1,2.1,CHin-store,Frank,Solis,Frank.Solis@example.com,Sendai,2024-05-06
TC21655,5.5x8.5 Product D Hyderabad,PA1239,4,12.8,CHmobile app,Rose,Wagner,Rose.Wagner@example.com,Hyderabad,2024-05-06
TC21656,4.25x6 Product C Perth,PA485,4,6.4,CHin-store,Judy,Shore,Judy.Shore@example.com,Perth,2024-05-06
TC21657,5x7 Product E Chongqing,PA960,1,1.9,CHmobile app,Caleb,Lanier,Caleb.Lanier@example.com,Chongqing,2024-05-06
TC21658,5x7 Product E Islamabad,PA983,2,6.8,CHin-store,Willie,Lane,Willie.Lane@example.com,Islamabad,2024-05-06
TC21659,5x7 Product B Shanghai,PA757,1,1.5,CHweb,Scott,Cross,Scott.Cross@example.com,Shanghai,2024-05-06
TC21660,4x6 Product C Kathmandu,PA194,3,11.7,CHmobile app,Josefina,Booker,Josefina.Booker@example.com,Kathmandu,2024-05-06
TC21661,5x7 Product C Dhaka,PA852,2,8.8,CHmobile app,Eleanor,Hager,Eleanor.Hager@example.com,Dhaka,2024-05-06
TC21662,6x9 Product C Busan,PA1478,4,17.2,CHweb,Christine,Apilado,Christine.Apilado@example.com,Busan,2024-05-06
TC21663,4x6 Product B Busan,PA92,4,12.0,CHmobile app,Angela,Griffin,Angela.Griffin@example.com,Busan,2024-05-06
TC21664,5x7 Product B Daegu,PA754,2,3.0,CHweb,Steven,Boyd,Steven.Boyd@example.com,Daegu,2024-05-06
TC21665,6x9 Product C Lahore,PA1510,6,22.799999999999997,CHin-store,Nancy,Otis,Nancy.Otis@example.com,Lahore,2024-05-06
TC21666,5x7 Product D Manila,PA902,5,14.5,CHweb,Shannon,Magill,Shannon.Magill@example.com,Manila,2024-05-06
TC21667,5x7 Product C Taipei,PA831,4,10.0,CHmobile app,Marty,Edelman,Marty.Edelman@example.com,Taipei,2024-05-06
TC21668,6x9 Product B Ahmedabad,PA1440,5,7.5,CHweb,Jose,Wallace,Jose.Wallace@example.com,Ahmedabad,2024-05-06
TC21669,5x7 Product B Melbourne,PA748,6,24.0,CHin-store,Richard,Puskar,Richard.Puskar@example.com,Melbourne,2024-05-06
TC21670,5x7 Product D Darwin,PA878,4,7.6,CHmobile app,Percy,Tran,Percy.Tran@example.com,Darwin,2024-05-06
TC21671,4x6 Product D Hanoi,PA243,3,9.0,CHweb,Adam,Boyer,Adam.Boyer@example.com,Hanoi,2024-05-06
TC21672,6x11 Product A Fukuoka,PA1655,1,2.8,CHweb,Salvatore,Smith,Salvatore.Smith@example.com,Fukuoka,2024-05-06
TC21673,4.25x6 Product E Kobe,PA600,5,12.5,CHmobile app,Mark,Duke,Mark.Duke@example.com,Kobe,2024-05-06
TC21674,5x7 Product B Canberra,PA745,6,26.400000000000002,CHweb,Michael,Rico,Michael.Rico@example.com,Canberra,2024-05-06
TC21675,6x9 Product C Beijing,PA1482,3,7.199999999999999,CHin-store,John,Bozek,John.Bozek@example.com,Beijing,2024-05-06
TC21676,6x11 Product D Kawasaki,PA1861,5,12.5,CHweb,Jenna,Majors,Jenna.Majors@example.com,Kawasaki,2024-05-06
TC21677,4x6 Product E Chennai,PA317,1,2.0,CHweb,Gerald,Page,Gerald.Page@example.com,Chennai,2024-05-06
TC21678,5x7 Product A Chongqing,PA696,2,7.6,CHmobile app,Ruth,Bayard,Ruth.Bayard@example.com,Chongqing,2024-05-06
TC21679,4.25x6 Product B Sagamihara,PA410,2,8.4,CHmobile app,Wendy,Murphy,Wendy.Murphy@example.com,Sagamihara,2024-05-06
TC21680,4x6 Product A Saitama,PA10,1,2.3,CHmobile app,Noel,Bishop,Noel.Bishop@example.com,Saitama,2024-05-06
TC21681,4x6 Product D Guangzhou,PA231,3,4.800000000000001,CHweb,Anisha,Osborn,Anisha.Osborn@example.com,Guangzhou,2024-05-06
TC21682,6x9 Product A Okayama,PA1335,2,4.2,CHmobile app,Francis,Mccurley,Francis.Mccurley@example.com,Okayama,2024-05-06
