Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC28522,4.25x6 Product A Beijing,PA360,5,21.5,CHmobile app,Christopher,Farias,Christopher.Farias@example.com,Beijing,2024-05-27
TC28523,4.25x6 Product C Pune,PA517,3,9.600000000000001,CHmobile app,Brian,Papageorge,Brian.Papageorge@example.com,Pune,2024-05-27
TC28524,6x11 Product B Saitama,PA1726,3,6.0,CHweb,Gerald,Sweeney,Gerald.Sweeney@example.com,Saitama,2024-05-27
TC28525,6x9 Product C Chennai,PA1505,1,2.4,CHweb,Angel,Judd,Angel.Judd@example.com,Chennai,2024-05-27
TC28526,5x7 Product C Singapore,PA839,1,2.9,CHweb,Michael,Burges,Michael.Burges@example.com,Singapore,2024-05-27
TC28527,5x7 Product A Hong Kong,PA698,3,6.300000000000001,CHweb,Susana,Martin,Susana.Martin@example.com,Hong Kong,2024-05-27
TC28528,4.25x6 Product C Osaka,PA464,1,2.6,CHmobile app,Karen,Middleton,Karen.Middleton@example.com,Osaka,2024-05-27
TC28529,5.5x8.5 Product E Sagamihara,PA1268,5,14.0,CHin-store,Deborah,Omalley,Deborah.Omalley@example.com,Sagamihara,2024-05-27
TC28530,6x9 Product B Singapore,PA1433,5,20.5,CHmobile app,Gerald,Duhe,Gerald.Duhe@example.com,Singapore,2024-05-27
TC28531,6x11 Product B Bangalore,PA1766,5,8.5,CHmobile app,Linda,Horwath,Linda.Horwath@example.com,Bangalore,2024-05-27
TC28532,5.5x8.5 Product C Seoul,PA1147,6,13.200000000000001,CHweb,Ralph,Hunt,Ralph.Hunt@example.com,Seoul,2024-05-27
TC28533,4.25x6 Product D Kyoto,PA535,6,12.600000000000001,CHmobile app,Brian,King,Brian.King@example.com,Kyoto,2024-05-27
TC28534,6x11 Product A Hong Kong,PA1688,3,13.200000000000001,CHin-store,Jose,Vincent,Jose.Vincent@example.com,Hong Kong,2024-05-27
