Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC16464,6x9 Product B Hong Kong,PA1424,5,17.0,CHweb,Brad,Clemmons,Brad.Clemmons@example.com,Hong Kong,2024-04-20
TC16465,4.25x6 Product C Shenzhen,PA494,1,2.9,CHweb,Sandra,Antczak,Sandra.Antczak@example.com,Shenzhen,2024-04-20
TC16466,4x6 Product A Chengdu,PA34,4,13.2,CHin-store,Robert,Evans,Robert.Evans@example.com,Chengdu,2024-04-20
TC16467,5.5x8.5 Product E Dalian,PA1283,1,2.6,CHweb,Rosalina,Clift,Rosalina.Clift@example.com,Dalian,2024-04-20
TC16468,6x9 Product C Darwin,PA1472,2,6.8,CHmobile app,Roma,Taylor,Roma.Taylor@example.com,Darwin,2024-04-20
TC16469,5.5x8.5 Product B Ahmedabad,PA1110,4,8.4,CHmobile app,Miles,Strickland,Miles.Strickland@example.com,Ahmedabad,2024-04-20
TC16470,6x9 Product D Shenzhen,PA1550,1,4.3,CHweb,Rosalina,Garland,Rosalina.Garland@example.com,Shenzhen,2024-04-20
TC16471,4.25x6 Product C Dhaka,PA522,6,16.799999999999997,CHweb,Amy,Pope,Amy.Pope@example.com,Dhaka,2024-04-20
TC16472,4.25x6 Product D Dhaka,PA588,2,8.2,CHmobile app,Justin,Stiltner,Justin.Stiltner@example.com,Dhaka,2024-04-20
TC16473,5.5x8.5 Product D Manila,PA1232,6,14.399999999999999,CHmobile app,Mabel,Alexander,Mabel.Alexander@example.com,Manila,2024-04-20
TC16474,4.25x6 Product B Kuala Lumpur,PA439,1,2.6,CHmobile app,Donald,Johnson,Donald.Johnson@example.com,Kuala Lumpur,2024-04-20
TC16475,4x6 Product C Darwin,PA152,6,26.400000000000002,CHmobile app,Roger,Combs,Roger.Combs@example.com,Darwin,2024-04-20
TC16476,6x9 Product C Lahore,PA1510,3,11.399999999999999,CHmobile app,Robert,Hill,Robert.Hill@example.com,Lahore,2024-04-20
TC16477,4x6 Product E Vientiane,PA329,2,4.8,CHweb,Harold,Smith,Harold.Smith@example.com,Vientiane,2024-04-20
TC16478,5.5x8.5 Product C Karachi,PA1179,5,8.5,CHmobile app,Harold,Ellingham,Harold.Ellingham@example.com,Karachi,2024-04-20
TC16479,4x6 Product A Delhi,PA49,2,4.8,CHweb,Ollie,Richmond,Ollie.Richmond@example.com,Delhi,2024-04-20
TC16480,4x6 Product C Beijing,PA162,5,18.5,CHmobile app,Howard,Anderson,Howard.Anderson@example.com,Beijing,2024-04-20
TC16481,4.25x6 Product B Darwin,PA416,3,6.300000000000001,CHmobile app,Thomas,Powell,Thomas.Powell@example.com,Darwin,2024-04-20
TC16482,6x11 Product A Adelaide,PA1667,1,1.7,CHweb,John,Patillo,John.Patillo@example.com,Adelaide,2024-04-20
