Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC4692,5x7 Product C Busan,PA818,4,9.2,CHweb,Brandon,Tran,Brandon.Tran@example.com,Busan,2024-03-15
TC4693,6x11 Product A Dhaka,PA1710,1,2.2,CHweb,Henry,Marrero,Henry.Marrero@example.com,Dhaka,2024-03-15
TC4694,4x6 Product D Hanoi,PA243,4,12.0,CHweb,Lovie,Jones,Lovie.Jones@example.com,Hanoi,2024-03-15
TC4695,5x7 Product A Hyderabad,PA711,6,24.0,CHweb,Misty,Mcdonald,Misty.Mcdonald@example.com,Hyderabad,2024-03-15
TC4696,5x7 Product B Delhi,PA775,1,1.9,CHweb,Shirley,Lotts,Shirley.Lotts@example.com,Delhi,2024-03-15
TC4697,4x6 Product D Incheon,PA225,1,3.7,CHweb,Jarvis,Wilson,Jarvis.Wilson@example.com,Incheon,2024-03-15
TC4698,5x7 Product E Hanoi,PA969,5,21.5,CHmobile app,James,Shirley,James.Shirley@example.com,Hanoi,2024-03-15
TC4699,6x9 Product C Hobart,PA1473,1,2.2,CHweb,Charles,Lane,Charles.Lane@example.com,Hobart,2024-03-15
TC4700,5.5x8.5 Product E Yangon,PA1315,2,3.0,CHmobile app,Paul,Starks,Paul.Starks@example.com,Yangon,2024-03-15
TC4701,6x11 Product E Kathmandu,PA1976,1,1.9,CHweb,Paul,May,Paul.May@example.com,Kathmandu,2024-03-15
TC4702,4.25x6 Product C Colombo,PA525,2,7.2,CHweb,Joyce,Sandoval,Joyce.Sandoval@example.com,Colombo,2024-03-15
TC4703,6x9 Product A Hobart,PA1341,1,1.6,CHmobile app,Marc,Allen,Marc.Allen@example.com,Hobart,2024-03-15
TC4704,4x6 Product B Kobe,PA72,6,19.200000000000003,CHweb,Daphne,Sasser,Daphne.Sasser@example.com,Kobe,2024-03-15
TC4705,5x7 Product A Ulaanbaatar,PA726,2,3.8,CHweb,Irene,Wise,Irene.Wise@example.com,Ulaanbaatar,2024-03-15
TC4706,4x6 Product D Phnom Penh,PA262,1,2.1,CHin-store,Mark,Clark,Mark.Clark@example.com,Phnom Penh,2024-03-15
TC4707,5x7 Product B Saitama,PA736,5,21.5,CHweb,Jason,Trumbo,Jason.Trumbo@example.com,Saitama,2024-03-15
TC4708,5x7 Product D Kaohsiung,PA898,2,6.2,CHweb,Joan,Silva,Joan.Silva@example.com,Kaohsiung,2024-03-15
TC4709,6x9 Product C Guangzhou,PA1485,3,12.899999999999999,CHin-store,Noe,Almond,Noe.Almond@example.com,Guangzhou,2024-03-15
TC4710,6x9 Product C Daegu,PA1480,5,16.0,CHweb,Michael,Metge,Michael.Metge@example.com,Daegu,2024-03-15
TC4711,4x6 Product A Kuala Lumpur,PA43,6,21.6,CHin-store,Richard,Maltba,Richard.Maltba@example.com,Kuala Lumpur,2024-03-15
TC4712,5.5x8.5 Product B Sagamihara,PA1070,3,6.6000000000000005,CHmobile app,Jean,Sparks,Jean.Sparks@example.com,Sagamihara,2024-03-15
TC4713,5x7 Product E Taipei,PA963,5,19.5,CHweb,Nell,Brantley,Nell.Brantley@example.com,Taipei,2024-03-15
TC4714,5.5x8.5 Product D Bangalore,PA1238,4,8.4,CHweb,Julie,King,Julie.King@example.com,Bangalore,2024-03-15
TC4715,4x6 Product C Kuala Lumpur,PA175,5,20.0,CHweb,Gerald,Lawler,Gerald.Lawler@example.com,Kuala Lumpur,2024-03-15
TC4716,5x7 Product C Kuala Lumpur,PA835,2,3.2,CHin-store,Edward,Wren,Edward.Wren@example.com,Kuala Lumpur,2024-03-15
TC4717,6x9 Product A Karachi,PA1377,1,1.8,CHweb,Jessica,Mcdonough,Jessica.Mcdonough@example.com,Karachi,2024-03-15
TC4718,5.5x8.5 Product D Kaohsiung,PA1228,1,1.5,CHmobile app,Judy,Rodriguez,Judy.Rodriguez@example.com,Kaohsiung,2024-03-15
TC4719,5x7 Product C Fukuoka,PA797,4,14.4,CHin-store,Frieda,Newell,Frieda.Newell@example.com,Fukuoka,2024-03-15
TC4720,5.5x8.5 Product E Canberra,PA1273,6,9.600000000000001,CHweb,Angela,Gonzalez,Angela.Gonzalez@example.com,Canberra,2024-03-15
TC4721,6x9 Product E Hiroshima,PA1593,5,7.5,CHweb,Barbara,Stroupe,Barbara.Stroupe@example.com,Hiroshima,2024-03-15
TC4722,6x11 Product B Busan,PA1742,1,3.1,CHmobile app,Ronald,Hill,Ronald.Hill@example.com,Busan,2024-03-15
TC4723,4x6 Product C Okayama,PA147,2,6.6,CHweb,Rachel,Smith,Rachel.Smith@example.com,Okayama,2024-03-15
TC4724,4x6 Product E Tianjin,PA301,2,7.4,CHmobile app,Corinne,Davis,Corinne.Davis@example.com,Tianjin,2024-03-15
TC4725,6x11 Product A Delhi,PA1699,4,11.2,CHweb,Angela,Williams,Angela.Williams@example.com,Delhi,2024-03-15
