Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC28332,5x7 Product C Karachi,PA849,5,19.0,CHmobile app,Don,Frazier,Don.Frazier@example.com,Karachi,2024-05-26
TC28333,5.5x8.5 Product E Saitama,PA1264,3,6.0,CHweb,Shirley,Wineland,Shirley.Wineland@example.com,Saitama,2024-05-26
TC28334,4x6 Product C Bangkok,PA173,1,3.5,CHweb,Brenda,Malchow,Brenda.Malchow@example.com,Bangkok,2024-05-26
TC28335,4x6 Product A Hiroshima,PA9,4,8.4,CHmobile app,Richard,Cotto,Richard.Cotto@example.com,Hiroshima,2024-05-26
TC28336,4.25x6 Product A Fukuoka,PA335,3,8.100000000000001,CHmobile app,Lillian,Morgan,Lillian.Morgan@example.com,Fukuoka,2024-05-26
TC28337,6x11 Product E Chengdu,PA1948,1,2.1,CHweb,Rocco,Williams,Rocco.Williams@example.com,Chengdu,2024-05-26
TC28338,4.25x6 Product C Hobart,PA483,1,4.4,CHin-store,Douglas,Hairston,Douglas.Hairston@example.com,Hobart,2024-05-26
TC28339,5x7 Product B Sapporo,PA730,3,9.0,CHweb,Gloria,Frye,Gloria.Frye@example.com,Sapporo,2024-05-26
TC28340,5.5x8.5 Product E Hong Kong,PA1292,2,3.6,CHin-store,John,Moreschi,John.Moreschi@example.com,Hong Kong,2024-05-26
TC28341,6x9 Product C Ho Chi Minh City,PA1498,1,4.2,CHweb,Joan,Bradley,Joan.Bradley@example.com,Ho Chi Minh City,2024-05-26
TC28342,5x7 Product D Perth,PA881,6,25.200000000000003,CHmobile app,Jose,Delatorre,Jose.Delatorre@example.com,Perth,2024-05-26
TC28343,4x6 Product B Sapporo,PA70,1,3.1,CHin-store,Joe,King,Joe.King@example.com,Sapporo,2024-05-26
TC28344,6x9 Product C Tokyo,PA1453,1,3.2,CHweb,Alecia,Pauls,Alecia.Pauls@example.com,Tokyo,2024-05-26
TC28345,6x11 Product B Yangon,PA1777,1,3.1,CHmobile app,Bruce,Owens,Bruce.Owens@example.com,Yangon,2024-05-26
TC28346,4x6 Product B Surat,PA122,6,16.799999999999997,CHmobile app,Cynthia,Mendoza,Cynthia.Mendoza@example.com,Surat,2024-05-26
TC28347,4.25x6 Product A Kathmandu,PA392,3,12.299999999999999,CHmobile app,Thomas,Malinowski,Thomas.Malinowski@example.com,Kathmandu,2024-05-26
TC28348,4x6 Product D Surat,PA254,1,2.2,CHmobile app,Matthew,Ortega,Matthew.Ortega@example.com,Surat,2024-05-26
TC28349,6x9 Product C Brisbane,PA1470,5,14.5,CHweb,Derrick,Sanders,Derrick.Sanders@example.com,Brisbane,2024-05-26
TC28350,6x11 Product A Melbourne,PA1672,1,2.7,CHmobile app,Mary,Farias,Mary.Farias@example.com,Melbourne,2024-05-26
TC28351,4x6 Product E Hanoi,PA309,6,13.799999999999999,CHin-store,Marie,Sellars,Marie.Sellars@example.com,Hanoi,2024-05-26
TC28352,5x7 Product A Taipei,PA699,1,3.4,CHmobile app,Rocco,Dixon,Rocco.Dixon@example.com,Taipei,2024-05-26
TC28353,6x9 Product A Mumbai,PA1368,1,2.0,CHweb,Helen,Masom,Helen.Masom@example.com,Mumbai,2024-05-26
TC28354,5x7 Product C Beijing,PA822,2,3.2,CHweb,Frances,Riney,Frances.Riney@example.com,Beijing,2024-05-26
TC28355,4.25x6 Product C Hyderabad,PA513,5,20.5,CHin-store,Dawna,Muncie,Dawna.Muncie@example.com,Hyderabad,2024-05-26
TC28356,4x6 Product D Chongqing,PA234,2,6.0,CHweb,Amanda,Torres,Amanda.Torres@example.com,Chongqing,2024-05-26
TC28357,6x11 Product E Ho Chi Minh City,PA1960,4,16.8,CHin-store,Leslie,Miraflores,Leslie.Miraflores@example.com,Ho Chi Minh City,2024-05-26
TC28358,4x6 Product B Fukuoka,PA71,5,13.5,CHweb,Mary,Bell,Mary.Bell@example.com,Fukuoka,2024-05-26
TC28359,4x6 Product D Hyderabad,PA249,2,7.6,CHmobile app,Jarvis,Burke,Jarvis.Burke@example.com,Hyderabad,2024-05-26
TC28360,6x11 Product A Dhaka,PA1710,4,8.8,CHmobile app,Patricia,Duhe,Patricia.Duhe@example.com,Dhaka,2024-05-26
TC28361,6x9 Product E Hanoi,PA1629,5,14.0,CHmobile app,Danielle,Wilson,Danielle.Wilson@example.com,Hanoi,2024-05-26
TC28362,5.5x8.5 Product D Shenzhen,PA1220,4,13.2,CHweb,Eleanor,Thorne,Eleanor.Thorne@example.com,Shenzhen,2024-05-26
TC28363,6x9 Product D Kyoto,PA1525,2,7.6,CHweb,Kathy,Lee,Kathy.Lee@example.com,Kyoto,2024-05-26
TC28364,5.5x8.5 Product D Singapore,PA1235,6,24.599999999999998,CHmobile app,Ronald,Shaffer,Ronald.Shaffer@example.com,Singapore,2024-05-26
TC28365,4.25x6 Product D Canberra,PA547,1,4.3,CHmobile app,Mary,Williams,Mary.Williams@example.com,Canberra,2024-05-26
TC28366,5.5x8.5 Product D Osaka,PA1190,3,6.300000000000001,CHin-store,Jean,Saunders,Jean.Saunders@example.com,Osaka,2024-05-26
TC28367,6x9 Product A Kolkata,PA1372,2,6.8,CHweb,Anthony,Steelman,Anthony.Steelman@example.com,Kolkata,2024-05-26
TC28368,6x9 Product B Perth,PA1409,1,4.3,CHweb,Anthony,High,Anthony.High@example.com,Perth,2024-05-26
TC28369,5x7 Product E Dhaka,PA984,6,19.799999999999997,CHmobile app,Lillian,Bergin,Lillian.Bergin@example.com,Dhaka,2024-05-26
TC28370,4.25x6 Product D Delhi,PA577,6,20.4,CHmobile app,Jennifer,Duke,Jennifer.Duke@example.com,Delhi,2024-05-26
TC28371,4.25x6 Product B Osaka,PA398,2,5.6,CHweb,Daphne,Gibson,Daphne.Gibson@example.com,Osaka,2024-05-26
TC28372,4.25x6 Product B Kyoto,PA403,3,5.4,CHweb,Michael,Clemmons,Michael.Clemmons@example.com,Kyoto,2024-05-26
TC28373,6x11 Product C Perth,PA1805,2,3.8,CHweb,Gale,Gill,Gale.Gill@example.com,Perth,2024-05-26
TC28374,4x6 Product A Chengdu,PA34,5,16.5,CHmobile app,Betty,Cena,Betty.Cena@example.com,Chengdu,2024-05-26
TC28375,5.5x8.5 Product E Shanghai,PA1285,6,20.4,CHmobile app,Antonio,Livingston,Antonio.Livingston@example.com,Shanghai,2024-05-26
TC28376,5x7 Product A Ahmedabad,PA714,4,16.4,CHmobile app,Charles,Mcfarlane,Charles.Mcfarlane@example.com,Ahmedabad,2024-05-26
TC28377,6x11 Product E Dhaka,PA1974,5,22.0,CHmobile app,Katherine,Horky,Katherine.Horky@example.com,Dhaka,2024-05-26
TC28378,5x7 Product D Delhi,PA907,3,12.600000000000001,CHmobile app,Opal,Carr,Opal.Carr@example.com,Delhi,2024-05-26
TC28379,6x9 Product C Shanghai,PA1483,4,9.2,CHweb,Tina,Skipper,Tina.Skipper@example.com,Shanghai,2024-05-26
TC28380,4x6 Product A Chennai,PA53,3,6.300000000000001,CHmobile app,Don,Cintron,Don.Cintron@example.com,Chennai,2024-05-26
TC28381,6x9 Product D Surat,PA1574,6,15.600000000000001,CHmobile app,Donald,Magano,Donald.Magano@example.com,Surat,2024-05-26
TC28382,4.25x6 Product A Osaka,PA332,2,3.2,CHweb,Jonathan,Romano,Jonathan.Romano@example.com,Osaka,2024-05-26
TC28383,5.5x8.5 Product A Sydney,PA1014,4,8.4,CHmobile app,Lynn,Landfried,Lynn.Landfried@example.com,Sydney,2024-05-26
TC28384,6x9 Product A Yangon,PA1381,5,12.5,CHmobile app,Michelle,Lanier,Michelle.Lanier@example.com,Yangon,2024-05-26
TC28385,4x6 Product E Hobart,PA285,4,7.6,CHmobile app,Ralph,Sawchuk,Ralph.Sawchuk@example.com,Hobart,2024-05-26
