Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC9629,6x11 Product E Osaka,PA1916,1,4.0,CHin-store,Gary,Fitts,Gary.Fitts@example.com,Osaka,2024-03-30
TC9630,5.5x8.5 Product A Dalian,PA1019,1,2.4,CHin-store,Jeannie,Mason,Jeannie.Mason@example.com,Dalian,2024-03-30
TC9631,4.25x6 Product E Sapporo,PA598,5,22.0,CHmobile app,Christopher,Markley,Christopher.Markley@example.com,Sapporo,2024-03-30
TC9632,6x11 Product E Hanoi,PA1959,4,16.0,CHweb,Phil,Harder,Phil.Harder@example.com,Hanoi,2024-03-30
TC9633,6x11 Product E Shenzhen,PA1946,4,13.6,CHweb,Margaret,Geppert,Margaret.Geppert@example.com,Shenzhen,2024-03-30
TC9634,6x9 Product B Surat,PA1442,5,12.0,CHmobile app,Wade,Linehan,Wade.Linehan@example.com,Surat,2024-03-30
TC9635,6x9 Product E Saitama,PA1594,2,7.8,CHweb,Janice,Henry,Janice.Henry@example.com,Saitama,2024-03-30
TC9636,6x11 Product A Hobart,PA1671,1,3.4,CHweb,Neville,Muncie,Neville.Muncie@example.com,Hobart,2024-03-30
TC9637,4.25x6 Product B Sapporo,PA400,5,11.0,CHmobile app,Christopher,Holiday,Christopher.Holiday@example.com,Sapporo,2024-03-30
TC9638,4x6 Product B Hanoi,PA111,5,12.5,CHweb,Danielle,Murphy,Danielle.Murphy@example.com,Hanoi,2024-03-30
TC9639,5.5x8.5 Product A Dalian,PA1019,2,4.8,CHmobile app,Victor,Allen,Victor.Allen@example.com,Dalian,2024-03-30
TC9640,5x7 Product C Taipei,PA831,6,15.0,CHweb,Scott,Orr,Scott.Orr@example.com,Taipei,2024-03-30
TC9641,4x6 Product C Brisbane,PA150,1,1.6,CHweb,Victor,Gatling,Victor.Gatling@example.com,Brisbane,2024-03-30
TC9642,5x7 Product A Hyderabad,PA711,5,20.0,CHweb,Bobby,Bushey,Bobby.Bushey@example.com,Hyderabad,2024-03-30
TC9643,6x11 Product A Sagamihara,PA1664,2,7.2,CHmobile app,Daisy,Starks,Daisy.Starks@example.com,Sagamihara,2024-03-30
