Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC29205,4.25x6 Product B Hong Kong,PA434,5,13.5,CHmobile app,Virginia,Romero,Virginia.Romero@example.com,Hong Kong,2024-05-29
TC29206,4.25x6 Product C Incheon,PA489,3,10.8,CHweb,Jaclyn,Osborn,Jaclyn.Osborn@example.com,Incheon,2024-05-29
TC29207,4.25x6 Product E Ahmedabad,PA648,1,3.0,CHweb,Deanna,Aguilar,Deanna.Aguilar@example.com,Ahmedabad,2024-05-29
TC29208,4x6 Product E Canberra,PA283,2,4.8,CHweb,Mary,Alnutt,Mary.Alnutt@example.com,Canberra,2024-05-29
TC29209,5x7 Product D Kuala Lumpur,PA901,1,3.9,CHmobile app,Bonnie,Barrett,Bonnie.Barrett@example.com,Kuala Lumpur,2024-05-29
TC29210,4x6 Product C Chengdu,PA166,4,12.4,CHin-store,Derek,Rose,Derek.Rose@example.com,Chengdu,2024-05-29
TC29211,4x6 Product A Vientiane,PA65,3,10.8,CHmobile app,Jason,Slagle,Jason.Slagle@example.com,Vientiane,2024-05-29
TC29212,4.25x6 Product B Kyoto,PA403,4,7.2,CHweb,Michael,Picton,Michael.Picton@example.com,Kyoto,2024-05-29
TC29213,5.5x8.5 Product D Ulaanbaatar,PA1254,1,1.9,CHweb,Faith,Mckinney,Faith.Mckinney@example.com,Ulaanbaatar,2024-05-29
TC29214,5.5x8.5 Product B Melbourne,PA1078,6,11.399999999999999,CHweb,Mary,Garcia,Mary.Garcia@example.com,Melbourne,2024-05-29
TC29215,4x6 Product C Kawasaki,PA145,4,16.8,CHmobile app,Karen,Friedman,Karen.Friedman@example.com,Kawasaki,2024-05-29
TC29216,4.25x6 Product B Kathmandu,PA458,5,18.5,CHmobile app,Carolyn,Spencer,Carolyn.Spencer@example.com,Kathmandu,2024-05-29
TC29217,5x7 Product A Hanoi,PA705,3,4.5,CHweb,Brian,Johnson,Brian.Johnson@example.com,Hanoi,2024-05-29
TC29218,6x9 Product A Chongqing,PA1356,2,6.2,CHin-store,Misty,Tran,Misty.Tran@example.com,Chongqing,2024-05-29
TC29219,6x9 Product C Dhaka,PA1512,6,17.4,CHmobile app,Donna,Caspari,Donna.Caspari@example.com,Dhaka,2024-05-29
TC29220,4x6 Product C Naha,PA148,1,4.4,CHweb,Myung,Phillips,Myung.Phillips@example.com,Naha,2024-05-29
TC29221,4x6 Product A Perth,PA23,2,6.6,CHweb,Danny,Cieslak,Danny.Cieslak@example.com,Perth,2024-05-29
TC29222,5.5x8.5 Product E Osaka,PA1256,4,10.0,CHmobile app,Angela,Knight,Angela.Knight@example.com,Osaka,2024-05-29
TC29223,5.5x8.5 Product E Okayama,PA1269,5,18.5,CHmobile app,Mary,Scott,Mary.Scott@example.com,Okayama,2024-05-29
TC29224,6x9 Product C Perth,PA1475,4,6.0,CHweb,Carrie,Lauderdale,Carrie.Lauderdale@example.com,Perth,2024-05-29
TC29225,6x9 Product C Kawasaki,PA1465,2,8.4,CHweb,Sean,Laxson,Sean.Laxson@example.com,Kawasaki,2024-05-29
TC29226,6x9 Product C Karachi,PA1509,2,5.4,CHmobile app,Dolores,Potts,Dolores.Potts@example.com,Karachi,2024-05-29
TC29227,4x6 Product C Singapore,PA179,5,8.0,CHin-store,Susan,Cuomo,Susan.Cuomo@example.com,Singapore,2024-05-29
TC29228,4x6 Product A Lahore,PA58,1,4.2,CHmobile app,Guadalupe,Brewer,Guadalupe.Brewer@example.com,Lahore,2024-05-29
TC29229,5.5x8.5 Product B Kuala Lumpur,PA1099,6,12.600000000000001,CHmobile app,David,Hargrove,David.Hargrove@example.com,Kuala Lumpur,2024-05-29
TC29230,6x9 Product A Bangalore,PA1370,1,2.6,CHmobile app,Mary,Phipps,Mary.Phipps@example.com,Bangalore,2024-05-29
TC29231,5x7 Product B Canberra,PA745,3,13.200000000000001,CHmobile app,Lorelei,Orr,Lorelei.Orr@example.com,Canberra,2024-05-29
TC29232,5.5x8.5 Product C Kobe,PA1128,5,8.5,CHweb,Betty,Sorensen,Betty.Sorensen@example.com,Kobe,2024-05-29
TC29233,5.5x8.5 Product C Singapore,PA1169,4,11.6,CHweb,Michelle,Burkes,Michelle.Burkes@example.com,Singapore,2024-05-29
TC29234,5.5x8.5 Product C Nagoya,PA1125,6,9.600000000000001,CHweb,Joan,Phipps,Joan.Phipps@example.com,Nagoya,2024-05-29
TC29235,5.5x8.5 Product C Islamabad,PA1181,4,8.8,CHin-store,Jeanne,Luke,Jeanne.Luke@example.com,Islamabad,2024-05-29
