Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC5937,6x9 Product D Hong Kong,PA1556,6,24.599999999999998,CHmobile app,Linda,Mclendon,Linda.Mclendon@example.com,Hong Kong,2024-03-19
TC5938,4.25x6 Product B Sagamihara,PA410,4,16.8,CHmobile app,Steven,Frazier,Steven.Frazier@example.com,Sagamihara,2024-03-19
TC5939,5.5x8.5 Product C Kawasaki,PA1135,6,21.0,CHin-store,Lorelei,Eagle,Lorelei.Eagle@example.com,Kawasaki,2024-03-19
TC5940,6x11 Product B Nagoya,PA1719,6,17.4,CHweb,Mark,Wren,Mark.Wren@example.com,Nagoya,2024-03-19
TC5941,5.5x8.5 Product E Kolkata,PA1306,2,7.8,CHweb,Forest,Wallace,Forest.Wallace@example.com,Kolkata,2024-03-19
TC5942,6x11 Product D Hyderabad,PA1899,6,18.0,CHweb,Jonathan,Sprinkle,Jonathan.Sprinkle@example.com,Hyderabad,2024-03-19
TC5943,6x9 Product B Osaka,PA1388,2,6.6,CHweb,Stanley,Miller,Stanley.Miller@example.com,Osaka,2024-03-19
TC5944,5.5x8.5 Product D Incheon,PA1215,3,10.2,CHweb,Joseph,Sauer,Joseph.Sauer@example.com,Incheon,2024-03-19
TC5945,5x7 Product C Incheon,PA819,5,21.0,CHmobile app,Leon,Credeur,Leon.Credeur@example.com,Incheon,2024-03-19
TC5946,5x7 Product A Fukuoka,PA665,1,3.2,CHweb,Robert,Bingham,Robert.Bingham@example.com,Fukuoka,2024-03-19
TC5947,5.5x8.5 Product C Ho Chi Minh City,PA1168,4,6.4,CHin-store,Kristina,Ellington,Kristina.Ellington@example.com,Ho Chi Minh City,2024-03-19
TC5948,6x9 Product A Okayama,PA1335,6,12.600000000000001,CHweb,Cecelia,Plienis,Cecelia.Plienis@example.com,Okayama,2024-03-19
TC5949,4x6 Product D Naha,PA214,1,3.1,CHin-store,Herman,Ochinang,Herman.Ochinang@example.com,Naha,2024-03-19
TC5950,5.5x8.5 Product E Kaohsiung,PA1294,5,21.0,CHmobile app,Robert,Cooper,Robert.Cooper@example.com,Kaohsiung,2024-03-19
TC5951,6x11 Product A Guangzhou,PA1683,3,6.300000000000001,CHmobile app,Raymond,Britton,Raymond.Britton@example.com,Guangzhou,2024-03-19
TC5952,4x6 Product D Sagamihara,PA212,3,9.899999999999999,CHweb,Edward,Windus,Edward.Windus@example.com,Sagamihara,2024-03-19
TC5953,5.5x8.5 Product D Chiba,PA1199,3,7.199999999999999,CHmobile app,Miguel,Brantley,Miguel.Brantley@example.com,Chiba,2024-03-19
TC5954,5x7 Product D Adelaide,PA875,3,11.399999999999999,CHweb,Joseph,Crowell,Joseph.Crowell@example.com,Adelaide,2024-03-19
TC5955,4x6 Product E Bangalore,PA314,3,9.600000000000001,CHweb,William,Polk,William.Polk@example.com,Bangalore,2024-03-19
TC5956,5.5x8.5 Product A Okayama,PA1005,3,11.399999999999999,CHmobile app,Jesse,Geppert,Jesse.Geppert@example.com,Okayama,2024-03-19
TC5957,5x7 Product A Kolkata,PA712,6,19.799999999999997,CHmobile app,Kyle,Moore,Kyle.Moore@example.com,Kolkata,2024-03-19
TC5958,5x7 Product B Kawasaki,PA739,6,14.399999999999999,CHmobile app,Barbara,Smith,Barbara.Smith@example.com,Kawasaki,2024-03-19
TC5959,6x9 Product E Brisbane,PA1602,6,26.400000000000002,CHweb,Samual,Burkes,Samual.Burkes@example.com,Brisbane,2024-03-19
TC5960,5.5x8.5 Product C Osaka,PA1124,4,16.8,CHweb,Andrea,Gower,Andrea.Gower@example.com,Osaka,2024-03-19
TC5961,5x7 Product B Darwin,PA746,5,17.0,CHmobile app,Joann,Flynn,Joann.Flynn@example.com,Darwin,2024-03-19
TC5962,6x11 Product C Canberra,PA1801,5,8.5,CHweb,Manuel,Santos,Manuel.Santos@example.com,Canberra,2024-03-19
TC5963,6x11 Product A Kobe,PA1656,6,10.2,CHweb,Brenda,Griffin,Brenda.Griffin@example.com,Kobe,2024-03-19
TC5964,4x6 Product D Kyoto,PA205,1,4.0,CHin-store,Frederick,Williams,Frederick.Williams@example.com,Kyoto,2024-03-19
TC5965,6x11 Product B Chiba,PA1727,1,4.4,CHweb,Kathy,Carr,Kathy.Carr@example.com,Chiba,2024-03-19
TC5966,6x9 Product B Hong Kong,PA1424,3,10.2,CHmobile app,Cathleen,Elam,Cathleen.Elam@example.com,Hong Kong,2024-03-19
TC5967,5.5x8.5 Product B Tokyo,PA1057,6,10.8,CHweb,Robert,Scott,Robert.Scott@example.com,Tokyo,2024-03-19
TC5968,6x11 Product D Chengdu,PA1882,5,16.5,CHmobile app,Brian,Wehling,Brian.Wehling@example.com,Chengdu,2024-03-19
TC5969,4.25x6 Product D Ho Chi Minh City,PA574,2,8.8,CHweb,Ma,Svendsen,Ma.Svendsen@example.com,Ho Chi Minh City,2024-03-19
TC5970,5x7 Product A Islamabad,PA719,3,10.5,CHweb,Paul,Holbrook,Paul.Holbrook@example.com,Islamabad,2024-03-19
TC5971,5x7 Product D Darwin,PA878,1,1.9,CHmobile app,Arthur,Baker,Arthur.Baker@example.com,Darwin,2024-03-19
TC5972,4.25x6 Product A Sendai,PA338,3,11.7,CHmobile app,Noel,Wilson,Noel.Wilson@example.com,Sendai,2024-03-19
