Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC8290,6x11 Product C Hobart,PA1803,3,8.100000000000001,CHmobile app,Ann,Orr,Ann.Orr@example.com,Hobart,2024-03-26
TC8291,5.5x8.5 Product A Hanoi,PA1035,2,8.0,CHweb,Zachary,Walp,Zachary.Walp@example.com,Hanoi,2024-03-26
TC8292,5x7 Product B Fukuoka,PA731,5,12.0,CHweb,Carol,Morgan,Carol.Morgan@example.com,Fukuoka,2024-03-26
TC8293,4x6 Product E Nagoya,PA267,4,17.6,CHweb,Robert,Stamm,Robert.Stamm@example.com,Nagoya,2024-03-26
TC8294,5.5x8.5 Product E Ahmedabad,PA1308,1,2.8,CHmobile app,Johnna,Mcrae,Johnna.Mcrae@example.com,Ahmedabad,2024-03-26
TC8295,5x7 Product C Kathmandu,PA854,3,7.5,CHweb,Roy,Diclaudio,Roy.Diclaudio@example.com,Kathmandu,2024-03-26
TC8296,6x11 Product C Chiba,PA1793,2,8.2,CHmobile app,Kyle,Willis,Kyle.Willis@example.com,Chiba,2024-03-26
TC8297,5x7 Product E Delhi,PA973,2,8.2,CHweb,Tiffany,Reed,Tiffany.Reed@example.com,Delhi,2024-03-26
TC8298,5.5x8.5 Product D Shanghai,PA1219,6,10.2,CHweb,Lisa,Hall,Lisa.Hall@example.com,Shanghai,2024-03-26
TC8299,4.25x6 Product D Chiba,PA539,3,5.1,CHmobile app,Julie,Commings,Julie.Commings@example.com,Chiba,2024-03-26
TC8300,6x11 Product C Colombo,PA1845,1,3.7,CHweb,Melissa,Lavigne,Melissa.Lavigne@example.com,Colombo,2024-03-26
TC8301,5x7 Product A Wuhan,PA695,4,13.6,CHmobile app,Leila,Brooks,Leila.Brooks@example.com,Wuhan,2024-03-26
TC8302,4x6 Product A Islamabad,PA59,4,7.6,CHmobile app,Jonathan,Hodde,Jonathan.Hodde@example.com,Islamabad,2024-03-26
TC8303,6x9 Product B Jakarta,PA1428,2,4.0,CHweb,Robert,Irvine,Robert.Irvine@example.com,Jakarta,2024-03-26
TC8304,4.25x6 Product C Chiba,PA473,4,6.0,CHin-store,Miguel,Castillo,Miguel.Castillo@example.com,Chiba,2024-03-26
TC8305,5x7 Product D Lahore,PA916,1,3.1,CHin-store,Gary,Jessica,Gary.Jessica@example.com,Lahore,2024-03-26
TC8306,6x9 Product B Taipei,PA1425,3,4.5,CHweb,Mary,Leblanc,Mary.Leblanc@example.com,Taipei,2024-03-26
TC8307,5.5x8.5 Product B Karachi,PA1113,4,14.4,CHweb,Helen,Clift,Helen.Clift@example.com,Karachi,2024-03-26
TC8308,6x11 Product E Kawasaki,PA1927,6,24.599999999999998,CHmobile app,Walter,Mcmahon,Walter.Mcmahon@example.com,Kawasaki,2024-03-26
TC8309,5.5x8.5 Product B Singapore,PA1103,2,7.6,CHmobile app,Leslie,Anderson,Leslie.Anderson@example.com,Singapore,2024-03-26
TC8310,5.5x8.5 Product D Adelaide,PA1205,4,14.8,CHweb,Todd,Bruce,Todd.Bruce@example.com,Adelaide,2024-03-26
TC8311,4.25x6 Product C Hobart,PA483,4,17.6,CHmobile app,Jaclyn,Farias,Jaclyn.Farias@example.com,Hobart,2024-03-26
TC8312,5x7 Product B Mumbai,PA774,2,4.6,CHmobile app,Christopher,Wilson,Christopher.Wilson@example.com,Mumbai,2024-03-26
TC8313,4.25x6 Product E Kitakyushu,PA606,6,14.399999999999999,CHin-store,Myrtle,Stacey,Myrtle.Stacey@example.com,Kitakyushu,2024-03-26
TC8314,5.5x8.5 Product E Manila,PA1298,4,17.2,CHweb,Janice,Klink,Janice.Klink@example.com,Manila,2024-03-26
TC8315,5.5x8.5 Product A Karachi,PA1047,2,4.2,CHweb,Lisa,Riccelli,Lisa.Riccelli@example.com,Karachi,2024-03-26
TC8316,4x6 Product C Chiba,PA143,3,7.199999999999999,CHweb,Harold,Tackett,Harold.Tackett@example.com,Chiba,2024-03-26
TC8317,5x7 Product C Singapore,PA839,3,8.7,CHweb,Gary,Bradley,Gary.Bradley@example.com,Singapore,2024-03-26
TC8318,5x7 Product E Mumbai,PA972,5,21.0,CHweb,Benny,Malinowski,Benny.Malinowski@example.com,Mumbai,2024-03-26
TC8319,6x9 Product B Kolkata,PA1438,1,2.5,CHweb,Todd,Wells,Todd.Wells@example.com,Kolkata,2024-03-26
TC8320,5x7 Product D Singapore,PA905,4,7.6,CHmobile app,Harold,Movius,Harold.Movius@example.com,Singapore,2024-03-26
TC8321,4x6 Product D Bangalore,PA248,2,5.2,CHmobile app,Howard,Roberts,Howard.Roberts@example.com,Bangalore,2024-03-26
TC8322,5x7 Product C Bangkok,PA833,1,4.3,CHmobile app,Dolores,Hill,Dolores.Hill@example.com,Bangkok,2024-03-26
TC8323,4.25x6 Product A Hobart,PA351,1,3.0,CHmobile app,Jason,Smith,Jason.Smith@example.com,Hobart,2024-03-26
TC8324,4.25x6 Product E Chennai,PA647,5,16.0,CHmobile app,Arlene,Judd,Arlene.Judd@example.com,Chennai,2024-03-26
TC8325,6x11 Product D Kolkata,PA1900,3,5.4,CHweb,Donna,Latour,Donna.Latour@example.com,Kolkata,2024-03-26
TC8326,6x11 Product B Vientiane,PA1781,4,10.0,CHmobile app,Adam,Aita,Adam.Aita@example.com,Vientiane,2024-03-26
TC8327,4x6 Product D Kawasaki,PA211,6,19.200000000000003,CHweb,April,Andrews,April.Andrews@example.com,Kawasaki,2024-03-26
TC8328,5.5x8.5 Product A Taipei,PA1029,4,12.8,CHmobile app,Damon,Goodman,Damon.Goodman@example.com,Taipei,2024-03-26
TC8329,5x7 Product D Sydney,PA882,2,7.0,CHmobile app,Miguel,Beaudry,Miguel.Beaudry@example.com,Sydney,2024-03-26
TC8330,5.5x8.5 Product E Canberra,PA1273,1,1.6,CHweb,Katherine,Arias,Katherine.Arias@example.com,Canberra,2024-03-26
TC8331,5.5x8.5 Product C Brisbane,PA1140,5,15.0,CHmobile app,George,Esquivel,George.Esquivel@example.com,Brisbane,2024-03-26
TC8332,5x7 Product E Taipei,PA963,3,11.7,CHin-store,Bradly,Maltba,Bradly.Maltba@example.com,Taipei,2024-03-26
TC8333,6x11 Product A Chiba,PA1661,3,8.399999999999999,CHweb,Kevin,Myers,Kevin.Myers@example.com,Chiba,2024-03-26
TC8334,5x7 Product E Dhaka,PA984,4,13.2,CHin-store,Arthur,Smith,Arthur.Smith@example.com,Dhaka,2024-03-26
TC8335,6x11 Product A Brisbane,PA1668,2,3.0,CHmobile app,Marie,Clemmons,Marie.Clemmons@example.com,Brisbane,2024-03-26
TC8336,4.25x6 Product A Ulaanbaatar,PA396,1,3.3,CHmobile app,Ralph,Hesson,Ralph.Hesson@example.com,Ulaanbaatar,2024-03-26
TC8337,5.5x8.5 Product E Osaka,PA1256,4,10.0,CHmobile app,Jackie,Copeland,Jackie.Copeland@example.com,Osaka,2024-03-26
TC8338,6x9 Product B Adelaide,PA1403,5,18.5,CHmobile app,Christopher,Caudill,Christopher.Caudill@example.com,Adelaide,2024-03-26
TC8339,4.25x6 Product C Taipei,PA501,1,2.9,CHmobile app,Michael,Hossain,Michael.Hossain@example.com,Taipei,2024-03-26
TC8340,5x7 Product A Busan,PA686,6,23.4,CHweb,Laura,Morales,Laura.Morales@example.com,Busan,2024-03-26
TC8341,5x7 Product A Sendai,PA668,5,16.0,CHmobile app,Ricky,Phelps,Ricky.Phelps@example.com,Sendai,2024-03-26
TC8342,6x9 Product B Lahore,PA1444,2,5.4,CHmobile app,Kerry,Pierre,Kerry.Pierre@example.com,Lahore,2024-03-26
TC8343,4x6 Product C Tianjin,PA169,1,1.7,CHmobile app,Bonnie,Byrne,Bonnie.Byrne@example.com,Tianjin,2024-03-26
TC8344,4.25x6 Product A Kathmandu,PA392,5,20.5,CHmobile app,Kimberly,Jennings,Kimberly.Jennings@example.com,Kathmandu,2024-03-26
TC8345,4.25x6 Product B Yangon,PA457,4,10.8,CHmobile app,Dane,Nicholson,Dane.Nicholson@example.com,Yangon,2024-03-26
TC8346,6x11 Product D Sendai,PA1856,2,5.0,CHweb,Virginia,Byrant,Virginia.Byrant@example.com,Sendai,2024-03-26
TC8347,6x11 Product D Hiroshima,PA1857,3,9.899999999999999,CHmobile app,William,Strelow,William.Strelow@example.com,Hiroshima,2024-03-26
TC8348,4.25x6 Product D Sydney,PA552,4,7.2,CHmobile app,Lorraine,Watson,Lorraine.Watson@example.com,Sydney,2024-03-26
TC8349,6x11 Product D Hanoi,PA1893,3,10.8,CHmobile app,Thomas,Gile,Thomas.Gile@example.com,Hanoi,2024-03-26
TC8350,6x9 Product D Shanghai,PA1549,6,24.0,CHmobile app,Patricia,Luke,Patricia.Luke@example.com,Shanghai,2024-03-26
TC8351,5x7 Product A Kawasaki,PA673,3,11.399999999999999,CHmobile app,Valerie,Smith,Valerie.Smith@example.com,Kawasaki,2024-03-26
TC8352,6x11 Product E Tokyo,PA1915,3,12.0,CHin-store,Garry,Oconnell,Garry.Oconnell@example.com,Tokyo,2024-03-26
TC8353,4x6 Product B Kawasaki,PA79,4,7.2,CHmobile app,Richard,Rodas,Richard.Rodas@example.com,Kawasaki,2024-03-26
TC8354,4.25x6 Product C Chiba,PA473,2,3.0,CHweb,Peter,Ballard,Peter.Ballard@example.com,Chiba,2024-03-26
TC8355,6x9 Product D Kaohsiung,PA1558,4,13.6,CHweb,Carolyn,Powers,Carolyn.Powers@example.com,Kaohsiung,2024-03-26
TC8356,5.5x8.5 Product D Ulaanbaatar,PA1254,6,11.399999999999999,CHweb,Mike,Brantley,Mike.Brantley@example.com,Ulaanbaatar,2024-03-26
TC8357,5.5x8.5 Product A Bangalore,PA1040,5,20.5,CHmobile app,Jose,Habbyshaw,Jose.Habbyshaw@example.com,Bangalore,2024-03-26
TC8358,6x11 Product B Mumbai,PA1764,4,10.8,CHmobile app,Angela,Maxfield,Angela.Maxfield@example.com,Mumbai,2024-03-26
TC8359,4x6 Product E Adelaide,PA281,2,8.2,CHweb,Annemarie,Pauls,Annemarie.Pauls@example.com,Adelaide,2024-03-26
TC8360,6x11 Product A Jakarta,PA1692,4,16.4,CHmobile app,Robert,Mott,Robert.Mott@example.com,Jakarta,2024-03-26
TC8361,4.25x6 Product C Fukuoka,PA467,2,3.4,CHmobile app,Richard,Corbitt,Richard.Corbitt@example.com,Fukuoka,2024-03-26
TC8362,4x6 Product C Lahore,PA190,1,2.3,CHweb,Terri,Jackson,Terri.Jackson@example.com,Lahore,2024-03-26
TC8363,5x7 Product A Kobe,PA666,3,6.300000000000001,CHweb,Heather,Mcelveen,Heather.Mcelveen@example.com,Kobe,2024-03-26
TC8364,6x11 Product C Hobart,PA1803,3,8.100000000000001,CHmobile app,Heather,Bell,Heather.Bell@example.com,Hobart,2024-03-26
TC8365,5.5x8.5 Product B Sydney,PA1080,3,10.8,CHweb,Mary,Sweeney,Mary.Sweeney@example.com,Sydney,2024-03-26
TC8366,6x9 Product D Dhaka,PA1578,5,8.5,CHin-store,Brian,Davis,Brian.Davis@example.com,Dhaka,2024-03-26
TC8367,6x11 Product C Tianjin,PA1819,5,19.5,CHweb,Jody,Tracy,Jody.Tracy@example.com,Tianjin,2024-03-26
TC8368,4.25x6 Product E Brisbane,PA612,6,19.799999999999997,CHmobile app,Robert,Magano,Robert.Magano@example.com,Brisbane,2024-03-26
TC8369,5.5x8.5 Product E Surat,PA1310,4,6.8,CHweb,Richard,Saunders,Richard.Saunders@example.com,Surat,2024-03-26
TC8370,4.25x6 Product D Beijing,PA558,1,3.3,CHmobile app,Cynthia,Delp,Cynthia.Delp@example.com,Beijing,2024-03-26
TC8371,4x6 Product A Canberra,PA19,2,3.0,CHweb,Mary,Burns,Mary.Burns@example.com,Canberra,2024-03-26
TC8372,6x9 Product D Osaka,PA1520,3,7.5,CHmobile app,Dawn,Knight,Dawn.Knight@example.com,Osaka,2024-03-26
TC8373,5.5x8.5 Product D Tokyo,PA1189,4,8.4,CHweb,Michael,Bruce,Michael.Bruce@example.com,Tokyo,2024-03-26
TC8374,4x6 Product B Hiroshima,PA75,3,10.5,CHmobile app,Frank,Commings,Frank.Commings@example.com,Hiroshima,2024-03-26
