Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC16111,5x7 Product D Wuhan,PA893,1,1.8,CHin-store,William,Dorton,William.Dorton@example.com,Wuhan,2024-04-19
TC16112,4x6 Product D Kitakyushu,PA210,6,19.799999999999997,CHweb,Amber,Mclendon,Amber.Mclendon@example.com,Kitakyushu,2024-04-19
TC16113,6x11 Product C Adelaide,PA1799,2,4.4,CHweb,Forest,Hargrove,Forest.Hargrove@example.com,Adelaide,2024-04-19
TC16114,5.5x8.5 Product E Hiroshima,PA1263,4,10.0,CHmobile app,Ana,Watson,Ana.Watson@example.com,Hiroshima,2024-04-19
TC16115,5x7 Product A Kaohsiung,PA700,5,20.5,CHmobile app,Jean,Mester,Jean.Mester@example.com,Kaohsiung,2024-04-19
TC16116,5x7 Product C Sagamihara,PA806,4,13.2,CHmobile app,June,Soto,June.Soto@example.com,Sagamihara,2024-04-19
TC16117,6x9 Product E Sagamihara,PA1598,1,2.4,CHmobile app,Kenneth,Burgoyne,Kenneth.Burgoyne@example.com,Sagamihara,2024-04-19
TC16118,6x11 Product D Adelaide,PA1865,5,12.5,CHweb,Richard,Greeno,Richard.Greeno@example.com,Adelaide,2024-04-19
TC16119,5x7 Product D Sydney,PA882,6,21.0,CHweb,Betty,Salsman,Betty.Salsman@example.com,Sydney,2024-04-19
TC16120,6x9 Product E Hiroshima,PA1593,6,9.0,CHmobile app,Roberta,Williamson,Roberta.Williamson@example.com,Hiroshima,2024-04-19
TC16121,6x9 Product D Sendai,PA1526,3,8.100000000000001,CHmobile app,Leila,Berti,Leila.Berti@example.com,Sendai,2024-04-19
TC16122,5.5x8.5 Product B Kawasaki,PA1069,1,2.0,CHweb,Cedric,Ruiz,Cedric.Ruiz@example.com,Kawasaki,2024-04-19
TC16123,6x9 Product A Hanoi,PA1365,3,5.1,CHmobile app,Frederick,Dowdy,Frederick.Dowdy@example.com,Hanoi,2024-04-19
