Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC26120,5.5x8.5 Product D Bangkok,PA1229,2,4.6,CHweb,Ann,Hill,Ann.Hill@example.com,Bangkok,2024-05-19
TC26121,4.25x6 Product D Chennai,PA581,4,11.2,CHmobile app,Thomas,Hill,Thomas.Hill@example.com,Chennai,2024-05-19
TC26122,5.5x8.5 Product B Yangon,PA1117,5,16.0,CHweb,Mabel,Baca,Mabel.Baca@example.com,Yangon,2024-05-19
TC26123,5.5x8.5 Product E Incheon,PA1281,3,10.2,CHweb,Herman,Deppe,Herman.Deppe@example.com,Incheon,2024-05-19
TC26124,5x7 Product A Kuala Lumpur,PA703,6,18.0,CHmobile app,Shakira,Waldrop,Shakira.Waldrop@example.com,Kuala Lumpur,2024-05-19
TC26125,5.5x8.5 Product C Saitama,PA1132,2,6.2,CHmobile app,William,Seaman,William.Seaman@example.com,Saitama,2024-05-19
TC26126,4x6 Product A Hiroshima,PA9,6,12.600000000000001,CHmobile app,Mary,Marrero,Mary.Marrero@example.com,Hiroshima,2024-05-19
TC26127,5x7 Product B Manila,PA770,6,9.600000000000001,CHin-store,Clifton,Huston,Clifton.Huston@example.com,Manila,2024-05-19
TC26128,5x7 Product C Kathmandu,PA854,2,5.0,CHin-store,Rosalina,Love,Rosalina.Love@example.com,Kathmandu,2024-05-19
TC26129,4x6 Product E Brisbane,PA282,5,22.0,CHmobile app,Roger,Mallory,Roger.Mallory@example.com,Brisbane,2024-05-19
TC26130,5x7 Product D Kobe,PA864,5,16.5,CHmobile app,Anthony,Kilburn,Anthony.Kilburn@example.com,Kobe,2024-05-19
TC26131,5.5x8.5 Product C Saitama,PA1132,3,9.3,CHin-store,David,Garcia,David.Garcia@example.com,Saitama,2024-05-19
TC26132,5.5x8.5 Product B Manila,PA1100,1,2.1,CHmobile app,Richard,Bowen,Richard.Bowen@example.com,Manila,2024-05-19
TC26133,6x9 Product D Pune,PA1573,6,10.2,CHweb,Jean,Masterson,Jean.Masterson@example.com,Pune,2024-05-19
