Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC16764,6x9 Product C Ahmedabad,PA1506,5,9.5,CHin-store,Katie,Masterson,Katie.Masterson@example.com,Ahmedabad,2024-04-21
TC16765,4x6 Product C Hobart,PA153,3,6.0,CHweb,Paul,Redd,Paul.Redd@example.com,Hobart,2024-04-21
TC16766,6x11 Product B Incheon,PA1743,3,12.600000000000001,CHweb,Katherine,Kennedy,Katherine.Kennedy@example.com,Incheon,2024-04-21
TC16767,4.25x6 Product A Daegu,PA358,4,11.2,CHweb,Joseph,Nguyen,Joseph.Nguyen@example.com,Daegu,2024-04-21
TC16768,5.5x8.5 Product E Daegu,PA1282,1,3.9,CHmobile app,Joan,Cassady,Joan.Cassady@example.com,Daegu,2024-04-21
TC16769,5.5x8.5 Product E Surat,PA1310,2,3.4,CHweb,Nancy,Kelley,Nancy.Kelley@example.com,Surat,2024-04-21
TC16770,4.25x6 Product B Chennai,PA449,2,7.4,CHmobile app,Joel,Damm,Joel.Damm@example.com,Chennai,2024-04-21
TC16771,4.25x6 Product A Kyoto,PA337,1,3.0,CHweb,Earl,Sauceda,Earl.Sauceda@example.com,Kyoto,2024-04-21
TC16772,4.25x6 Product A Bangkok,PA371,4,8.8,CHmobile app,Adela,Greenwood,Adela.Greenwood@example.com,Bangkok,2024-04-21
TC16773,6x11 Product E Shenzhen,PA1946,5,17.0,CHin-store,John,Smith,John.Smith@example.com,Shenzhen,2024-04-21
TC16774,4.25x6 Product B Surat,PA452,5,10.5,CHin-store,James,Graves,James.Graves@example.com,Surat,2024-04-21
TC16775,6x9 Product B Manila,PA1430,3,5.699999999999999,CHweb,Jose,Dunsford,Jose.Dunsford@example.com,Manila,2024-04-21
TC16776,6x9 Product A Jakarta,PA1362,6,22.200000000000003,CHweb,Kristina,Martin,Kristina.Martin@example.com,Jakarta,2024-04-21
TC16777,5x7 Product D Tianjin,PA895,3,6.6000000000000005,CHweb,Lawrence,Gregory,Lawrence.Gregory@example.com,Tianjin,2024-04-21
TC16778,6x9 Product C Vientiane,PA1517,5,9.5,CHweb,Brittny,Holiday,Brittny.Holiday@example.com,Vientiane,2024-04-21
TC16779,4.25x6 Product B Hiroshima,PA405,6,10.8,CHmobile app,Andrea,Gipson,Andrea.Gipson@example.com,Hiroshima,2024-04-21
TC16780,5.5x8.5 Product D Brisbane,PA1206,2,3.0,CHmobile app,Joshua,Webb,Joshua.Webb@example.com,Brisbane,2024-04-21
TC16781,5.5x8.5 Product E Naha,PA1270,5,20.0,CHweb,Travis,Sweeney,Travis.Sweeney@example.com,Naha,2024-04-21
TC16782,6x9 Product A Surat,PA1376,6,25.799999999999997,CHmobile app,Ma,Pedersen,Ma.Pedersen@example.com,Surat,2024-04-21
TC16783,4.25x6 Product C Hanoi,PA507,4,11.6,CHin-store,Orlando,Fitts,Orlando.Fitts@example.com,Hanoi,2024-04-21
TC16784,5x7 Product C Hobart,PA813,6,17.4,CHmobile app,Lydia,Johnson,Lydia.Johnson@example.com,Hobart,2024-04-21
TC16785,6x9 Product C Kyoto,PA1459,6,21.6,CHweb,Larry,Hinson,Larry.Hinson@example.com,Kyoto,2024-04-21
TC16786,5.5x8.5 Product E Sendai,PA1262,2,8.8,CHmobile app,Michael,Pujol,Michael.Pujol@example.com,Sendai,2024-04-21
TC16787,6x9 Product B Chongqing,PA1422,6,18.0,CHweb,Zachary,Lacy,Zachary.Lacy@example.com,Chongqing,2024-04-21
TC16788,5.5x8.5 Product B Islamabad,PA1115,3,6.300000000000001,CHweb,Wayne,Wilson,Wayne.Wilson@example.com,Islamabad,2024-04-21
