Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC12503,6x9 Product A Surat,PA1376,6,25.799999999999997,CHmobile app,Martha,Cole,Martha.Cole@example.com,Surat,2024-04-08
TC12504,5x7 Product E Chengdu,PA958,1,3.7,CHmobile app,Tara,Owens,Tara.Owens@example.com,Chengdu,2024-04-08
TC12505,4x6 Product C Chengdu,PA166,1,3.1,CHweb,Mike,Cassady,Mike.Cassady@example.com,Chengdu,2024-04-08
TC12506,4.25x6 Product C Taipei,PA501,1,2.9,CHin-store,Kati,Malcomb,Kati.Malcomb@example.com,Taipei,2024-04-08
TC12507,5x7 Product A Kobe,PA666,5,10.5,CHmobile app,Rhonda,Dews,Rhonda.Dews@example.com,Kobe,2024-04-08
TC12508,4.25x6 Product B Kolkata,PA448,4,12.4,CHmobile app,William,Wilson,William.Wilson@example.com,Kolkata,2024-04-08
TC12509,5.5x8.5 Product E Tianjin,PA1291,1,3.6,CHmobile app,Matthew,Markley,Matthew.Markley@example.com,Tianjin,2024-04-08
TC12510,5.5x8.5 Product A Nagoya,PA993,2,6.4,CHmobile app,Thomas,Moreschi,Thomas.Moreschi@example.com,Nagoya,2024-04-08
TC12511,6x11 Product A Taipei,PA1689,4,15.2,CHweb,Ramiro,Bishop,Ramiro.Bishop@example.com,Taipei,2024-04-08
TC12512,6x11 Product A Hanoi,PA1695,4,10.4,CHweb,Travis,Svendsen,Travis.Svendsen@example.com,Hanoi,2024-04-08
TC12513,6x11 Product A Chennai,PA1703,3,8.399999999999999,CHin-store,Larry,Watson,Larry.Watson@example.com,Chennai,2024-04-08
TC12514,6x11 Product B Singapore,PA1763,1,1.5,CHweb,James,Hoffman,James.Hoffman@example.com,Singapore,2024-04-08
TC12515,4.25x6 Product B Kitakyushu,PA408,1,3.6,CHweb,Gale,Goodman,Gale.Goodman@example.com,Kitakyushu,2024-04-08
TC12516,5.5x8.5 Product C Fukuoka,PA1127,4,16.4,CHweb,Susana,Thorne,Susana.Thorne@example.com,Fukuoka,2024-04-08
TC12517,6x9 Product B Lahore,PA1444,1,2.7,CHin-store,John,Mason,John.Mason@example.com,Lahore,2024-04-08
TC12518,5.5x8.5 Product C Jakarta,PA1164,3,12.600000000000001,CHin-store,Eileen,Plienis,Eileen.Plienis@example.com,Jakarta,2024-04-08
TC12519,4x6 Product D Ho Chi Minh City,PA244,2,5.4,CHin-store,Joanna,May,Joanna.May@example.com,Ho Chi Minh City,2024-04-08
TC12520,5.5x8.5 Product B Mumbai,PA1104,6,23.4,CHweb,Norene,Morales,Norene.Morales@example.com,Mumbai,2024-04-08
TC12521,6x11 Product B Wuhan,PA1751,1,2.3,CHweb,Rachel,Meyers,Rachel.Meyers@example.com,Wuhan,2024-04-08
TC12522,5.5x8.5 Product B Hiroshima,PA1065,3,5.4,CHmobile app,Adela,Bertrand,Adela.Bertrand@example.com,Hiroshima,2024-04-08
TC12523,4.25x6 Product B Kuala Lumpur,PA439,5,13.0,CHweb,Rhonda,Wheeler,Rhonda.Wheeler@example.com,Kuala Lumpur,2024-04-08
TC12524,5x7 Product C Shenzhen,PA824,2,5.8,CHweb,John,Duplantis,John.Duplantis@example.com,Shenzhen,2024-04-08
TC12525,5x7 Product E Sendai,PA932,2,7.8,CHin-store,Gregory,Anderson,Gregory.Anderson@example.com,Sendai,2024-04-08
TC12526,5x7 Product D Manila,PA902,6,17.4,CHweb,Raymond,Ward,Raymond.Ward@example.com,Manila,2024-04-08
TC12527,5.5x8.5 Product A Manila,PA1034,1,2.6,CHmobile app,Ruth,Miller,Ruth.Miller@example.com,Manila,2024-04-08
TC12528,5.5x8.5 Product A Canberra,PA1009,3,6.300000000000001,CHmobile app,Brian,Hall,Brian.Hall@example.com,Canberra,2024-04-08
TC12529,5.5x8.5 Product B Bangkok,PA1097,6,24.599999999999998,CHweb,Shirley,Dismukes,Shirley.Dismukes@example.com,Bangkok,2024-04-08
