Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC26544,4.25x6 Product E Islamabad,PA653,6,21.6,CHweb,Shane,Brown,Shane.Brown@example.com,Islamabad,2024-05-21
TC26545,5.5x8.5 Product C Sydney,PA1146,1,3.0,CHmobile app,Forest,Giammarino,Forest.Giammarino@example.com,Sydney,2024-05-21
TC26546,4.25x6 Product E Tokyo,PA595,6,15.0,CHin-store,Jessica,Hofheimer,Jessica.Hofheimer@example.com,Tokyo,2024-05-21
TC26547,6x9 Product B Dhaka,PA1446,4,6.0,CHweb,Barry,Riccelli,Barry.Riccelli@example.com,Dhaka,2024-05-21
TC26548,5x7 Product B Hanoi,PA771,6,16.200000000000003,CHweb,Karen,Wilson,Karen.Wilson@example.com,Hanoi,2024-05-21
TC26549,4x6 Product C Phnom Penh,PA196,2,5.2,CHin-store,William,Mick,William.Mick@example.com,Phnom Penh,2024-05-21
TC26550,5x7 Product A Tokyo,PA661,3,6.0,CHweb,Alejandro,Noakes,Alejandro.Noakes@example.com,Tokyo,2024-05-21
TC26551,5x7 Product A Okayama,PA675,5,12.5,CHmobile app,Joseph,Taylor,Joseph.Taylor@example.com,Okayama,2024-05-21
TC26552,6x11 Product E Sagamihara,PA1928,6,19.799999999999997,CHweb,William,Killian,William.Killian@example.com,Sagamihara,2024-05-21
TC26553,6x11 Product D Sendai,PA1856,4,10.0,CHmobile app,Catherine,Mick,Catherine.Mick@example.com,Sendai,2024-05-21
TC26554,4x6 Product B Sydney,PA90,4,16.4,CHmobile app,Katie,Nixon,Katie.Nixon@example.com,Sydney,2024-05-21
TC26555,5.5x8.5 Product A Brisbane,PA1008,6,17.4,CHmobile app,Kimberly,Farias,Kimberly.Farias@example.com,Brisbane,2024-05-21
TC26556,6x9 Product A Shanghai,PA1351,1,4.2,CHin-store,Francisco,Hunter,Francisco.Hunter@example.com,Shanghai,2024-05-21
TC26557,4.25x6 Product C Wuhan,PA497,6,21.0,CHweb,Bruce,Laforest,Bruce.Laforest@example.com,Wuhan,2024-05-21
TC26558,5x7 Product D Wuhan,PA893,5,9.0,CHweb,Mary,Nuttall,Mary.Nuttall@example.com,Wuhan,2024-05-21
TC26559,4.25x6 Product B Kaohsiung,PA436,4,12.0,CHweb,Richard,Richard,Richard.Richard@example.com,Kaohsiung,2024-05-21
TC26560,4x6 Product B Guangzhou,PA99,3,5.699999999999999,CHweb,Gary,Noyes,Gary.Noyes@example.com,Guangzhou,2024-05-21
