Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC10567,6x9 Product D Daegu,PA1546,1,2.8,CHweb,Robert,Mallard,Robert.Mallard@example.com,Daegu,2024-04-02
TC10568,5x7 Product B Tianjin,PA763,3,7.5,CHin-store,Arlene,Akbar,Arlene.Akbar@example.com,Tianjin,2024-04-02
TC10569,5x7 Product A Kuala Lumpur,PA703,5,15.0,CHin-store,Arnold,Brooks,Arnold.Brooks@example.com,Kuala Lumpur,2024-04-02
TC10570,5x7 Product E Osaka,PA926,1,3.4,CHmobile app,Alan,Crabtree,Alan.Crabtree@example.com,Osaka,2024-04-02
TC10571,6x9 Product E Kitakyushu,PA1596,6,13.200000000000001,CHmobile app,Melissa,White,Melissa.White@example.com,Kitakyushu,2024-04-02
TC10572,5.5x8.5 Product A Adelaide,PA1007,4,8.4,CHweb,Kathy,Cole,Kathy.Cole@example.com,Adelaide,2024-04-02
TC10573,6x11 Product D Wuhan,PA1883,2,8.2,CHmobile app,Tammy,Mick,Tammy.Mick@example.com,Wuhan,2024-04-02
TC10574,6x9 Product B Sendai,PA1394,5,17.0,CHweb,Nicole,Bradshaw,Nicole.Bradshaw@example.com,Sendai,2024-04-02
TC10575,4x6 Product B Incheon,PA93,2,3.8,CHin-store,Deanna,James,Deanna.James@example.com,Incheon,2024-04-02
TC10576,5x7 Product C Kitakyushu,PA804,1,4.3,CHweb,Deborah,Campbell,Deborah.Campbell@example.com,Kitakyushu,2024-04-02
TC10577,4x6 Product C Kawasaki,PA145,3,12.600000000000001,CHmobile app,Matthew,Crosby,Matthew.Crosby@example.com,Kawasaki,2024-04-02
TC10578,5.5x8.5 Product E Sydney,PA1278,4,10.8,CHin-store,Williams,Smtih,Williams.Smtih@example.com,Sydney,2024-04-02
TC10579,5x7 Product A Tokyo,PA661,3,6.0,CHmobile app,Katie,Omalley,Katie.Omalley@example.com,Tokyo,2024-04-02
TC10580,4.25x6 Product A Chiba,PA341,2,5.0,CHweb,Bruce,Cloutier,Bruce.Cloutier@example.com,Chiba,2024-04-02
TC10581,4x6 Product D Hobart,PA219,4,9.2,CHweb,Lorraine,Vanalst,Lorraine.Vanalst@example.com,Hobart,2024-04-02
TC10582,4.25x6 Product E Phnom Penh,PA658,2,6.2,CHmobile app,Leah,Nguyen,Leah.Nguyen@example.com,Phnom Penh,2024-04-02
TC10583,5.5x8.5 Product C Colombo,PA1185,5,21.5,CHweb,Jackie,Cotto,Jackie.Cotto@example.com,Colombo,2024-04-02
TC10584,5x7 Product C Vientiane,PA857,4,10.0,CHweb,Eleanor,Cokely,Eleanor.Cokely@example.com,Vientiane,2024-04-02
TC10585,6x11 Product A Saitama,PA1660,1,4.2,CHweb,Janice,Harding,Janice.Harding@example.com,Saitama,2024-04-02
TC10586,6x11 Product E Sendai,PA1922,2,4.0,CHin-store,Ann,Johnson,Ann.Johnson@example.com,Sendai,2024-04-02
TC10587,4x6 Product E Wuhan,PA299,1,2.1,CHweb,Richard,Gile,Richard.Gile@example.com,Wuhan,2024-04-02
TC10588,5.5x8.5 Product A Jakarta,PA1032,3,12.600000000000001,CHweb,Laurie,Garcia,Laurie.Garcia@example.com,Jakarta,2024-04-02
TC10589,6x11 Product B Ho Chi Minh City,PA1762,6,24.0,CHmobile app,Keiko,Osborn,Keiko.Osborn@example.com,Ho Chi Minh City,2024-04-02
TC10590,5x7 Product D Guangzhou,PA891,3,6.0,CHweb,Susan,Judd,Susan.Judd@example.com,Guangzhou,2024-04-02
TC10591,5.5x8.5 Product C Chongqing,PA1158,3,6.6000000000000005,CHmobile app,Keiko,Hernande,Keiko.Hernande@example.com,Chongqing,2024-04-02
TC10592,4x6 Product E Colombo,PA327,4,14.4,CHmobile app,Jody,Harder,Jody.Harder@example.com,Colombo,2024-04-02
TC10593,4.25x6 Product D Adelaide,PA545,2,6.0,CHin-store,Jeannie,Robinson,Jeannie.Robinson@example.com,Adelaide,2024-04-02
TC10594,6x11 Product A Beijing,PA1680,5,10.0,CHmobile app,Dane,Stewart,Dane.Stewart@example.com,Beijing,2024-04-02
TC10595,6x9 Product B Tianjin,PA1423,1,4.0,CHin-store,Eva,Swain,Eva.Swain@example.com,Tianjin,2024-04-02
