Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date
TC1003,6x11 Product A Yangon,PA1711,6,22.200000000000003,CHweb,Joseph,Weiss,Joseph.Weiss@example.com,Yangon,2024-03-04
TC1004,6x9 Product B Chengdu,PA1420,1,1.6,CHmobile app,Donald,Morse,Donald.Morse@example.com,Chengdu,2024-03-04
TC1005,5x7 Product D Yangon,PA919,2,8.4,CHmobile app,Jarvis,Prior,Jarvis.Prior@example.com,Yangon,2024-03-04
TC1006,4.25x6 Product E Lahore,PA652,1,2.0,CHmobile app,Marie,Schuldt,Marie.Schuldt@example.com,Lahore,2024-03-04
TC1007,5.5x8.5 Product E Ho Chi Minh City,PA1300,4,12.4,CHweb,Sarah,Ringel,Sarah.Ringel@example.com,Ho Chi Minh City,2024-03-04
TC1008,6x11 Product C Shanghai,PA1813,6,19.799999999999997,CHweb,Barry,Jackson,Barry.Jackson@example.com,Shanghai,2024-03-04
TC1009,5x7 Product E Beijing,PA954,6,19.799999999999997,CHin-store,James,Cuomo,James.Cuomo@example.com,Beijing,2024-03-04
TC1010,6x9 Product C Chennai,PA1505,5,12.0,CHweb,Clayton,Anderson,Clayton.Anderson@example.com,Chennai,2024-03-04
TC1011,5.5x8.5 Product C Kuala Lumpur,PA1165,6,15.0,CHweb,Robert,Baum,Robert.Baum@example.com,Kuala Lumpur,2024-03-04
TC1012,4x6 Product E Chiba,PA275,3,6.6000000000000005,CHweb,Susana,James,Susana.James@example.com,Chiba,2024-03-04
TC1013,4x6 Product A Hanoi,PA45,2,6.2,CHweb,David,Baca,David.Baca@example.com,Hanoi,2024-03-04
TC1014,6x11 Product E Chennai,PA1967,1,4.0,CHweb,Victoria,Marrero,Victoria.Marrero@example.com,Chennai,2024-03-04
TC1015,5.5x8.5 Product B Seoul,PA1081,3,13.200000000000001,CHmobile app,Adam,Polk,Adam.Polk@example.com,Seoul,2024-03-04
TC1016,5x7 Product D Taipei,PA897,1,3.2,CHweb,Leah,Magano,Leah.Magano@example.com,Taipei,2024-03-04
TC1017,5.5x8.5 Product B Mumbai,PA1104,2,7.8,CHmobile app,Mercy,Waldecker,Mercy.Waldecker@example.com,Mumbai,2024-03-04
TC1018,5.5x8.5 Product C Pune,PA1177,2,6.8,CHweb,Kimberly,Faucher,Kimberly.Faucher@example.com,Pune,2024-03-04
TC1019,6x9 Product A Sapporo,PA1324,1,2.9,CHin-store,Molly,May,Molly.May@example.com,Sapporo,2024-03-04
TC1020,6x11 Product A Bangalore,PA1700,1,3.4,CHweb,Angela,Plienis,Angela.Plienis@example.com,Bangalore,2024-03-04
TC1021,6x11 Product B Kobe,PA1722,5,15.5,CHin-store,Cedric,Mann,Cedric.Mann@example.com,Kobe,2024-03-04
TC1022,4.25x6 Product E Shanghai,PA625,2,6.4,CHmobile app,Keith,Gregory,Keith.Gregory@example.com,Shanghai,2024-03-04
TC1023,6x9 Product A Bangalore,PA1370,3,7.800000000000001,CHin-store,Diane,Levy,Diane.Levy@example.com,Bangalore,2024-03-04
TC1024,6x11 Product E Chengdu,PA1948,6,12.600000000000001,CHweb,Cynthia,Davis,Cynthia.Davis@example.com,Chengdu,2024-03-04
TC1025,4.25x6 Product D Seoul,PA553,4,8.0,CHmobile app,Michael,Dismukes,Michael.Dismukes@example.com,Seoul,2024-03-04
TC1026,6x11 Product E Kolkata,PA1966,2,6.0,CHmobile app,Marie,Winnen,Marie.Winnen@example.com,Kolkata,2024-03-04
TC1027,5.5x8.5 Product B Shenzhen,PA1088,3,7.199999999999999,CHweb,Alice,Bowen,Alice.Bowen@example.com,Shenzhen,2024-03-04
TC1028,4.25x6 Product E Vientiane,PA659,4,8.8,CHweb,Janice,Terrell,Janice.Terrell@example.com,Vientiane,2024-03-04
TC1029,6x11 Product C Chennai,PA1835,6,11.399999999999999,CHin-store,Laura,Shepard,Laura.Shepard@example.com,Chennai,2024-03-04
TC1030,4x6 Product B Taipei,PA105,2,3.0,CHweb,Rose,Marshall,Rose.Marshall@example.com,Taipei,2024-03-04
TC1031,5.5x8.5 Product C Hanoi,PA1167,1,3.0,CHweb,Barbara,Brantley,Barbara.Brantley@example.com,Hanoi,2024-03-04
TC1032,4.25x6 Product A Ahmedabad,PA384,4,16.0,CHmobile app,Connie,Combs,Connie.Combs@example.com,Ahmedabad,2024-03-04
TC1033,4.25x6 Product C Seoul,PA487,2,3.6,CHweb,Cedric,Nixon,Cedric.Nixon@example.com,Seoul,2024-03-04
TC1034,6x9 Product A Kuala Lumpur,PA1363,2,6.6,CHin-store,Danny,Wise,Danny.Wise@example.com,Kuala Lumpur,2024-03-04
TC1035,6x11 Product E Jakarta,PA1956,2,3.8,CHweb,Mabel,Knowles,Mabel.Knowles@example.com,Jakarta,2024-03-04
TC1036,6x9 Product E Kuala Lumpur,PA1627,3,4.5,CHweb,Norene,Horwath,Norene.Horwath@example.com,Kuala Lumpur,2024-03-04
