Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC4627,6x9 Product C Perth,PA1475,5,16.0,CHmobile app,Jeanine,Gilliland,Jeanine.Gilliland@example.com,Perth,2024-03-15,DailySales_20241503_1003.csv
TC4628,4.25x6 Product D Osaka,PA530,3,11.4,CHin-store,Michelle,Sanford,Michelle.Sanford@example.com,Osaka,2024-03-15,DailySales_20241503_1003.csv
TC4629,6x11 Product E Dalian,PA1943,2,7.6,CHin-store,Joyce,Hoobler,Joyce.Hoobler@example.com,Dalian,2024-03-15,DailySales_20241503_1003.csv
TC4630,6x9 Product D Mumbai,PA1566,4,14.8,CHweb,Sophia,Obryant,Sophia.Obryant@example.com,Mumbai,2024-03-15,DailySales_20241503_1003.csv
TC4631,6x9 Product C Mumbai,PA1500,6,19.200000000000003,CHmobile app,Ludivina,Craig,Ludivina.Craig@example.com,Mumbai,2024-03-15,DailySales_20241503_1003.csv
TC4632,5.5x8.5 Product E Shanghai,PA1285,6,9.0,CHin-store,Leroy,Hillian,Leroy.Hillian@example.com,Shanghai,2024-03-15,DailySales_20241503_1003.csv
TC4633,5x7 Product A Saitama,PA670,5,18.5,CHweb,Mary,Gregory,Mary.Gregory@example.com,Saitama,2024-03-15,DailySales_20241503_1003.csv
TC4634,6x9 Product B Canberra,PA1405,5,21.0,CHweb,Beverly,Richmond,Beverly.Richmond@example.com,Canberra,2024-03-15,DailySales_20241503_1003.csv
TC4635,4.25x6 Product A Perth,PA353,6,10.8,CHmobile app,Pam,Cottle,Pam.Cottle@example.com,Perth,2024-03-15,DailySales_20241503_1003.csv
TC4636,4.25x6 Product C Hobart,PA483,4,14.4,CHmobile app,Robert,Perkins,Robert.Perkins@example.com,Hobart,2024-03-15,DailySales_20241503_1003.csv
TC4637,5.5x8.5 Product D Tianjin,PA1225,5,18.0,CHweb,Roger,Menden,Roger.Menden@example.com,Tianjin,2024-03-15,DailySales_20241503_1003.csv
TC4638,4.25x6 Product D Fukuoka,PA533,3,7.5,CHweb,Charles,Sanchez,Charles.Sanchez@example.com,Fukuoka,2024-03-15,DailySales_20241503_1003.csv
TC4639,6x11 Product D Chongqing,PA1884,2,6.4,CHweb,Meagan,Mayon,Meagan.Mayon@example.com,Chongqing,2024-03-15,DailySales_20241503_1003.csv
TC4640,6x9 Product B Bangkok,PA1427,5,7.5,CHin-store,Robin,Hale,Robin.Hale@example.com,Bangkok,2024-03-15,DailySales_20241503_1003.csv
TC4641,6x9 Product B Brisbane,PA1404,1,2.9,CHweb,Santa,Simon,Santa.Simon@example.com,Brisbane,2024-03-15,DailySales_20241503_1003.csv
TC4642,5.5x8.5 Product E Islamabad,PA1313,4,10.8,CHmobile app,Kristine,Hayes,Kristine.Hayes@example.com,Islamabad,2024-03-15,DailySales_20241503_1003.csv
TC4643,6x9 Product D Kolkata,PA1570,4,11.2,CHmobile app,Carolyn,Durand,Carolyn.Durand@example.com,Kolkata,2024-03-15,DailySales_20241503_1003.csv
TC4644,4.25x6 Product A Kobe,PA336,1,2.8,CHmobile app,Jewell,Mclellan,Jewell.Mclellan@example.com,Kobe,2024-03-15,DailySales_20241503_1003.csv
TC4645,6x9 Product C Nagoya,PA1455,2,8.4,CHmobile app,George,Ripley,George.Ripley@example.com,Nagoya,2024-03-15,DailySales_20241503_1003.csv
TC4646,4.25x6 Product A Chengdu,PA364,4,13.2,CHmobile app,David,Russell,David.Russell@example.com,Chengdu,2024-03-15,DailySales_20241503_1003.csv
TC4647,5x7 Product E Vientiane,PA989,4,8.8,CHweb,Greg,Godfrey,Greg.Godfrey@example.com,Vientiane,2024-03-15,DailySales_20241503_1003.csv
TC4648,6x11 Product E Sapporo,PA1918,3,5.4,CHmobile app,Michelle,Morris,Michelle.Morris@example.com,Sapporo,2024-03-15,DailySales_20241503_1003.csv
TC4649,5x7 Product E Ulaanbaatar,PA990,2,8.4,CHmobile app,Margaret,Poole,Margaret.Poole@example.com,Ulaanbaatar,2024-03-15,DailySales_20241503_1003.csv
TC4650,6x11 Product B Bangalore,PA1766,6,12.6,CHin-store,Maria,Bailey,Maria.Bailey@example.com,Bangalore,2024-03-15,DailySales_20241503_1003.csv
TC4651,6x9 Product E Chengdu,PA1618,1,2.9,CHmobile app,Elizabeth,Grigg,Elizabeth.Grigg@example.com,Chengdu,2024-03-15,DailySales_20241503_1003.csv
TC4652,5.5x8.5 Product C Sendai,PA1130,5,18.5,CHweb,Kasey,Ayon,Kasey.Ayon@example.com,Sendai,2024-03-15,DailySales_20241503_1003.csv
TC4653,6x11 Product C Delhi,PA1831,3,9.3,CHmobile app,Lillian,Alleman,Lillian.Alleman@example.com,Delhi,2024-03-15,DailySales_20241503_1003.csv
TC4654,4.25x6 Product B Bangalore,PA446,3,10.2,CHweb,Minnie,Brown,Minnie.Brown@example.com,Bangalore,2024-03-15,DailySales_20241503_1003.csv
TC4655,5x7 Product B Ulaanbaatar,PA792,3,11.1,CHmobile app,Iris,Keener,Iris.Keener@example.com,Ulaanbaatar,2024-03-15,DailySales_20241503_1003.csv
TC4656,4.25x6 Product C Sydney,PA486,1,4.1,CHin-store,Paul,Davis,Paul.Davis@example.com,Sydney,2024-03-15,DailySales_20241503_1003.csv
TC4657,6x9 Product C Kobe,PA1458,5,17.0,CHin-store,Andrea,Lawton,Andrea.Lawton@example.com,Kobe,2024-03-15,DailySales_20241503_1003.csv
TC4658,4x6 Product A Shanghai,PA31,1,2.6,CHmobile app,John,Floyd,John.Floyd@example.com,Shanghai,2024-03-15,DailySales_20241503_1003.csv
TC4659,6x9 Product A Canberra,PA1339,3,10.2,CHweb,Jewell,Bright,Jewell.Bright@example.com,Canberra,2024-03-15,DailySales_20241503_1003.csv
TC4660,6x11 Product B Kitakyushu,PA1728,2,8.2,CHmobile app,Sarah,Edson,Sarah.Edson@example.com,Kitakyushu,2024-03-15,DailySales_20241503_1003.csv
TC4661,4.25x6 Product D Lahore,PA586,3,13.2,CHweb,Jeff,Sanders,Jeff.Sanders@example.com,Lahore,2024-03-15,DailySales_20241503_1003.csv
TC4662,6x9 Product B Tokyo,PA1387,2,6.4,CHmobile app,Tony,Shepard,Tony.Shepard@example.com,Tokyo,2024-03-15,DailySales_20241503_1003.csv
TC4663,6x11 Product D Beijing,PA1878,5,21.5,CHweb,Pennie,Mccombs,Pennie.Mccombs@example.com,Beijing,2024-03-15,DailySales_20241503_1003.csv
TC4664,5.5x8.5 Product B Hanoi,PA1101,3,7.5,CHmobile app,Homer,Lawton,Homer.Lawton@example.com,Hanoi,2024-03-15,DailySales_20241503_1003.csv
TC4665,4x6 Product B Wuhan,PA101,6,13.8,CHin-store,Jerilyn,Fabert,Jerilyn.Fabert@example.com,Wuhan,2024-03-15,DailySales_20241503_1003.csv
TC4666,5x7 Product A Adelaide,PA677,1,2.7,CHweb,Dorthy,Cook,Dorthy.Cook@example.com,Adelaide,2024-03-15,DailySales_20241503_1003.csv
TC4667,6x9 Product C Kawasaki,PA1465,4,6.8,CHmobile app,Melissa,Carr,Melissa.Carr@example.com,Kawasaki,2024-03-15,DailySales_20241503_1003.csv
TC4668,6x9 Product C Pune,PA1507,3,9.0,CHmobile app,Adelia,Cron,Adelia.Cron@example.com,Pune,2024-03-15,DailySales_20241503_1003.csv
TC4669,5.5x8.5 Product C Kitakyushu,PA1134,1,3.7,CHmobile app,Jeffery,Alexander,Jeffery.Alexander@example.com,Kitakyushu,2024-03-15,DailySales_20241503_1003.csv
TC4670,6x11 Product A Tokyo,PA1651,3,4.5,CHmobile app,James,Johnson,James.Johnson@example.com,Tokyo,2024-03-15,DailySales_20241503_1003.csv
TC4671,5x7 Product E Naha,PA940,5,8.5,CHweb,Francis,Dacus,Francis.Dacus@example.com,Naha,2024-03-15,DailySales_20241503_1003.csv
TC4672,6x9 Product A Kathmandu,PA1382,6,11.4,CHmobile app,Manuel,Odonnell,Manuel.Odonnell@example.com,Kathmandu,2024-03-15,DailySales_20241503_1003.csv
TC4673,5.5x8.5 Product A Sagamihara,PA1004,5,12.0,CHmobile app,Allen,Petter,Allen.Petter@example.com,Sagamihara,2024-03-15,DailySales_20241503_1003.csv
TC4674,4x6 Product C Kathmandu,PA194,2,4.2,CHweb,Mary,Simpson,Mary.Simpson@example.com,Kathmandu,2024-03-15,DailySales_20241503_1003.csv
TC4675,6x9 Product B Tokyo,PA1387,3,9.6,CHmobile app,James,Frank,James.Frank@example.com,Tokyo,2024-03-15,DailySales_20241503_1003.csv
