Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC15292,6x9 Product A Osaka,PA1322,3,11.7,CHweb,Melinda,Giammarino,Melinda.Giammarino@example.com,Osaka,2024-04-17,DailySales_20241704_1004.csv
TC15293,6x9 Product B Kathmandu,PA1448,3,9.3,CHweb,Freeda,Frank,Freeda.Frank@example.com,Kathmandu,2024-04-17,DailySales_20241704_1004.csv
TC15294,4.25x6 Product E Perth,PA617,4,9.6,CHmobile app,Walter,Hayes,Walter.Hayes@example.com,Perth,2024-04-17,DailySales_20241704_1004.csv
TC15295,4.25x6 Product C Nagoya,PA465,5,9.0,CHmobile app,Carlos,Powell,Carlos.Powell@example.com,Nagoya,2024-04-17,DailySales_20241704_1004.csv
TC15296,6x9 Product D Bangalore,PA1568,1,2.3,CHin-store,Marilyn,Mcguire,Marilyn.Mcguire@example.com,Bangalore,2024-04-17,DailySales_20241704_1004.csv
TC15297,4.25x6 Product B Adelaide,PA413,5,11.5,CHweb,Gloria,Darling,Gloria.Darling@example.com,Adelaide,2024-04-17,DailySales_20241704_1004.csv
TC15298,6x11 Product D Dhaka,PA1908,2,4.4,CHweb,Lien,Haman,Lien.Haman@example.com,Dhaka,2024-04-17,DailySales_20241704_1004.csv
TC15299,6x11 Product A Kolkata,PA1702,3,8.7,CHweb,Christopher,Pullen,Christopher.Pullen@example.com,Kolkata,2024-04-17,DailySales_20241704_1004.csv
TC15300,4x6 Product D Shanghai,PA229,1,1.6,CHmobile app,Justin,Baisley,Justin.Baisley@example.com,Shanghai,2024-04-17,DailySales_20241704_1004.csv
TC15301,4.25x6 Product B Dalian,PA425,2,8.2,CHweb,Betty,Murdock,Betty.Murdock@example.com,Dalian,2024-04-17,DailySales_20241704_1004.csv
TC15302,5x7 Product E Chennai,PA977,6,21.0,CHmobile app,Darlene,Barrett,Darlene.Barrett@example.com,Chennai,2024-04-17,DailySales_20241704_1004.csv
TC15303,6x9 Product E Kuala Lumpur,PA1627,4,10.4,CHweb,Micheal,Lopez,Micheal.Lopez@example.com,Kuala Lumpur,2024-04-17,DailySales_20241704_1004.csv
TC15304,6x11 Product B Chengdu,PA1750,3,6.9,CHmobile app,Billy,Tade,Billy.Tade@example.com,Chengdu,2024-04-17,DailySales_20241704_1004.csv
TC15305,6x9 Product A Kitakyushu,PA1332,6,9.0,CHweb,Nancy,Johnson,Nancy.Johnson@example.com,Kitakyushu,2024-04-17,DailySales_20241704_1004.csv
TC15306,5x7 Product B Taipei,PA765,2,8.6,CHweb,James,Rothe,James.Rothe@example.com,Taipei,2024-04-17,DailySales_20241704_1004.csv
TC15307,6x9 Product D Sydney,PA1542,1,3.4,CHweb,April,Malcom,April.Malcom@example.com,Sydney,2024-04-17,DailySales_20241704_1004.csv
TC15308,6x11 Product E Surat,PA1970,3,12.6,CHweb,Jeannette,Pittman,Jeannette.Pittman@example.com,Surat,2024-04-17,DailySales_20241704_1004.csv
TC15309,4.25x6 Product E Hiroshima,PA603,1,1.7,CHmobile app,Esther,Mcdaniel,Esther.Mcdaniel@example.com,Hiroshima,2024-04-17,DailySales_20241704_1004.csv
TC15310,6x11 Product B Shanghai,PA1747,3,10.2,CHin-store,Rhonda,Davis,Rhonda.Davis@example.com,Shanghai,2024-04-17,DailySales_20241704_1004.csv
TC15311,6x9 Product E Brisbane,PA1602,4,17.2,CHin-store,Danny,Morrell,Danny.Morrell@example.com,Brisbane,2024-04-17,DailySales_20241704_1004.csv
TC15312,6x11 Product D Ahmedabad,PA1902,4,6.0,CHmobile app,Shawn,Howell,Shawn.Howell@example.com,Ahmedabad,2024-04-17,DailySales_20241704_1004.csv
TC15313,4.25x6 Product E Vientiane,PA659,5,16.5,CHweb,Robert,Tobe,Robert.Tobe@example.com,Vientiane,2024-04-17,DailySales_20241704_1004.csv
TC15314,6x9 Product D Chongqing,PA1554,1,4.0,CHmobile app,Sharon,Menden,Sharon.Menden@example.com,Chongqing,2024-04-17,DailySales_20241704_1004.csv
TC15315,4.25x6 Product E Adelaide,PA611,1,3.3,CHmobile app,Cherrie,Scher,Cherrie.Scher@example.com,Adelaide,2024-04-17,DailySales_20241704_1004.csv
TC15316,6x11 Product E Bangkok,PA1955,5,16.0,CHweb,Kim,Guinn,Kim.Guinn@example.com,Bangkok,2024-04-17,DailySales_20241704_1004.csv
TC15317,5.5x8.5 Product C Melbourne,PA1144,1,2.6,CHmobile app,Travis,Grein,Travis.Grein@example.com,Melbourne,2024-04-17,DailySales_20241704_1004.csv
TC15318,6x11 Product A Kawasaki,PA1663,3,6.0,CHweb,Louis,Ware,Louis.Ware@example.com,Kawasaki,2024-04-17,DailySales_20241704_1004.csv
TC15319,6x11 Product D Brisbane,PA1866,6,15.6,CHmobile app,Kenneth,Beasley,Kenneth.Beasley@example.com,Brisbane,2024-04-17,DailySales_20241704_1004.csv
TC15320,4.25x6 Product C Fukuoka,PA467,6,17.4,CHmobile app,Kelly,Peay,Kelly.Peay@example.com,Fukuoka,2024-04-17,DailySales_20241704_1004.csv
TC15321,6x11 Product C Singapore,PA1829,1,3.6,CHmobile app,Victor,Beasley,Victor.Beasley@example.com,Singapore,2024-04-17,DailySales_20241704_1004.csv
TC15322,5x7 Product B Kolkata,PA778,4,12.0,CHmobile app,Janice,Freeman,Janice.Freeman@example.com,Kolkata,2024-04-17,DailySales_20241704_1004.csv
TC15323,4.25x6 Product B Ahmedabad,PA450,5,21.0,CHweb,Mindy,Thornton,Mindy.Thornton@example.com,Ahmedabad,2024-04-17,DailySales_20241704_1004.csv
TC15324,4x6 Product C Wuhan,PA167,2,5.6,CHweb,Rebecca,Palmer,Rebecca.Palmer@example.com,Wuhan,2024-04-17,DailySales_20241704_1004.csv
TC15325,4x6 Product E Wuhan,PA299,6,10.2,CHmobile app,Elmo,Schroeder,Elmo.Schroeder@example.com,Wuhan,2024-04-17,DailySales_20241704_1004.csv
TC15326,4x6 Product E Shanghai,PA295,6,21.0,CHweb,Joseph,Schriner,Joseph.Schriner@example.com,Shanghai,2024-04-17,DailySales_20241704_1004.csv
TC15327,6x11 Product A Taipei,PA1689,5,12.5,CHweb,Maryanne,Kepler,Maryanne.Kepler@example.com,Taipei,2024-04-17,DailySales_20241704_1004.csv
TC15328,4.25x6 Product A Busan,PA356,4,17.2,CHin-store,Jody,Mclain,Jody.Mclain@example.com,Busan,2024-04-17,DailySales_20241704_1004.csv
TC15329,5x7 Product A Busan,PA686,6,15.6,CHin-store,Florida,Casey,Florida.Casey@example.com,Busan,2024-04-17,DailySales_20241704_1004.csv
TC15330,6x9 Product A Surat,PA1376,3,5.4,CHmobile app,Caroline,Sanford,Caroline.Sanford@example.com,Surat,2024-04-17,DailySales_20241704_1004.csv
TC15331,4x6 Product D Beijing,PA228,4,7.6,CHmobile app,Michael,Caputo,Michael.Caputo@example.com,Beijing,2024-04-17,DailySales_20241704_1004.csv
TC15332,4x6 Product B Kyoto,PA73,4,6.8,CHweb,June,Loudy,June.Loudy@example.com,Kyoto,2024-04-17,DailySales_20241704_1004.csv
TC15333,4x6 Product E Chongqing,PA300,2,4.2,CHweb,Randall,Alexander,Randall.Alexander@example.com,Chongqing,2024-04-17,DailySales_20241704_1004.csv
TC15334,5.5x8.5 Product A Sagamihara,PA1004,4,9.6,CHweb,Justin,Berger,Justin.Berger@example.com,Sagamihara,2024-04-17,DailySales_20241704_1004.csv
TC15335,5x7 Product E Kolkata,PA976,2,5.6,CHmobile app,Susan,Buster,Susan.Buster@example.com,Kolkata,2024-04-17,DailySales_20241704_1004.csv
TC15336,4x6 Product D Chengdu,PA232,6,15.6,CHmobile app,Donna,Stott,Donna.Stott@example.com,Chengdu,2024-04-17,DailySales_20241704_1004.csv
TC15337,4x6 Product C Canberra,PA151,2,7.4,CHweb,Linda,Rohde,Linda.Rohde@example.com,Canberra,2024-04-17,DailySales_20241704_1004.csv
TC15338,5x7 Product E Okayama,PA939,5,17.5,CHmobile app,Daniel,Ivey,Daniel.Ivey@example.com,Okayama,2024-04-17,DailySales_20241704_1004.csv
TC15339,4.25x6 Product C Dhaka,PA522,4,6.4,CHmobile app,Latasha,Aguirre,Latasha.Aguirre@example.com,Dhaka,2024-04-17,DailySales_20241704_1004.csv
TC15340,6x11 Product B Canberra,PA1735,1,1.9,CHmobile app,David,Erickson,David.Erickson@example.com,Canberra,2024-04-17,DailySales_20241704_1004.csv
TC15341,5x7 Product E Chengdu,PA958,3,12.0,CHmobile app,Mavis,Iser,Mavis.Iser@example.com,Chengdu,2024-04-17,DailySales_20241704_1004.csv
TC15342,4x6 Product B Hobart,PA87,4,8.0,CHmobile app,Minnie,Cox,Minnie.Cox@example.com,Hobart,2024-04-17,DailySales_20241704_1004.csv
TC15343,5.5x8.5 Product D Vientiane,PA1253,1,3.0,CHmobile app,Thomas,Hambrick,Thomas.Hambrick@example.com,Vientiane,2024-04-17,DailySales_20241704_1004.csv
TC15344,5x7 Product A Brisbane,PA678,1,1.6,CHmobile app,Ruth,Miller,Ruth.Miller@example.com,Brisbane,2024-04-17,DailySales_20241704_1004.csv
TC15345,5.5x8.5 Product E Kyoto,PA1261,4,11.6,CHmobile app,Ethel,Ramsey,Ethel.Ramsey@example.com,Kyoto,2024-04-17,DailySales_20241704_1004.csv
TC15346,6x11 Product D Ulaanbaatar,PA1914,3,9.9,CHmobile app,Billie,Thompson,Billie.Thompson@example.com,Ulaanbaatar,2024-04-17,DailySales_20241704_1004.csv
TC15347,6x11 Product B Kitakyushu,PA1728,2,8.2,CHweb,Aaron,Vanleer,Aaron.Vanleer@example.com,Kitakyushu,2024-04-17,DailySales_20241704_1004.csv
TC15348,5x7 Product E Kathmandu,PA986,1,3.7,CHmobile app,Joel,Trexler,Joel.Trexler@example.com,Kathmandu,2024-04-17,DailySales_20241704_1004.csv
TC15349,5x7 Product E Sendai,PA932,2,6.6,CHweb,Mary,Weiss,Mary.Weiss@example.com,Sendai,2024-04-17,DailySales_20241704_1004.csv
TC15350,5.5x8.5 Product B Beijing,PA1086,4,8.0,CHmobile app,Jerilyn,Black,Jerilyn.Black@example.com,Beijing,2024-04-17,DailySales_20241704_1004.csv
TC15351,4x6 Product E Dalian,PA293,4,12.8,CHmobile app,Olga,Lacroix,Olga.Lacroix@example.com,Dalian,2024-04-17,DailySales_20241704_1004.csv
TC15352,5x7 Product E Tokyo,PA925,3,5.1,CHweb,Mark,Poole,Mark.Poole@example.com,Tokyo,2024-04-17,DailySales_20241704_1004.csv
TC15353,5x7 Product D Mumbai,PA906,3,6.0,CHweb,Javier,Skinner,Javier.Skinner@example.com,Mumbai,2024-04-17,DailySales_20241704_1004.csv
TC15354,4x6 Product E Saitama,PA274,6,10.2,CHweb,Robert,Reid,Robert.Reid@example.com,Saitama,2024-04-17,DailySales_20241704_1004.csv
TC15355,6x9 Product C Brisbane,PA1470,5,21.0,CHin-store,Louis,Malcom,Louis.Malcom@example.com,Brisbane,2024-04-17,DailySales_20241704_1004.csv
TC15356,5.5x8.5 Product E Lahore,PA1312,4,15.2,CHweb,Cecil,Schroeder,Cecil.Schroeder@example.com,Lahore,2024-04-17,DailySales_20241704_1004.csv
TC15357,4x6 Product B Melbourne,PA88,2,7.8,CHweb,Virginia,Hamby,Virginia.Hamby@example.com,Melbourne,2024-04-17,DailySales_20241704_1004.csv
TC15358,6x9 Product D Sydney,PA1542,6,20.4,CHweb,James,Metzger,James.Metzger@example.com,Sydney,2024-04-17,DailySales_20241704_1004.csv
TC15359,5.5x8.5 Product B Perth,PA1079,4,7.2,CHweb,Herman,Kwan,Herman.Kwan@example.com,Perth,2024-04-17,DailySales_20241704_1004.csv
TC15360,4x6 Product A Hobart,PA21,5,10.0,CHweb,Randy,Carbone,Randy.Carbone@example.com,Hobart,2024-04-17,DailySales_20241704_1004.csv
TC15361,5x7 Product D Dhaka,PA918,6,11.4,CHweb,Andrea,Johnson,Andrea.Johnson@example.com,Dhaka,2024-04-17,DailySales_20241704_1004.csv
TC15362,5x7 Product A Perth,PA683,6,24.0,CHweb,Ralph,Howell,Ralph.Howell@example.com,Perth,2024-04-17,DailySales_20241704_1004.csv
TC15363,5x7 Product C Guangzhou,PA825,3,9.9,CHmobile app,Norman,Price,Norman.Price@example.com,Guangzhou,2024-04-17,DailySales_20241704_1004.csv
TC15364,5.5x8.5 Product D Jakarta,PA1230,5,22.0,CHweb,Margaret,Lopez,Margaret.Lopez@example.com,Jakarta,2024-04-17,DailySales_20241704_1004.csv
TC15365,6x11 Product D Shanghai,PA1879,4,6.8,CHweb,Belinda,Coleman,Belinda.Coleman@example.com,Shanghai,2024-04-17,DailySales_20241704_1004.csv
TC15366,4.25x6 Product C Shenzhen,PA494,5,9.0,CHin-store,Shawn,Josey,Shawn.Josey@example.com,Shenzhen,2024-04-17,DailySales_20241704_1004.csv
TC15367,4.25x6 Product A Ahmedabad,PA384,3,6.6000000000000005,CHweb,Naomi,Sanders,Naomi.Sanders@example.com,Ahmedabad,2024-04-17,DailySales_20241704_1004.csv
TC15368,6x11 Product A Brisbane,PA1668,2,5.2,CHweb,James,Ferguson,James.Ferguson@example.com,Brisbane,2024-04-17,DailySales_20241704_1004.csv
TC15369,4x6 Product B Dhaka,PA126,6,22.200000000000003,CHweb,Donald,Kepler,Donald.Kepler@example.com,Dhaka,2024-04-17,DailySales_20241704_1004.csv
TC15370,4x6 Product D Shanghai,PA229,6,9.6,CHweb,Rosario,Garza,Rosario.Garza@example.com,Shanghai,2024-04-17,DailySales_20241704_1004.csv
TC15371,6x11 Product B Perth,PA1739,5,19.5,CHweb,Beverly,Marnell,Beverly.Marnell@example.com,Perth,2024-04-17,DailySales_20241704_1004.csv
TC15372,5.5x8.5 Product E Melbourne,PA1276,4,12.8,CHmobile app,Chester,Keyes,Chester.Keyes@example.com,Melbourne,2024-04-17,DailySales_20241704_1004.csv
TC15373,4x6 Product A Adelaide,PA17,5,8.5,CHmobile app,Renee,Johnson,Renee.Johnson@example.com,Adelaide,2024-04-17,DailySales_20241704_1004.csv
TC15374,6x11 Product E Sapporo,PA1918,4,7.2,CHmobile app,Benjamin,Farrow,Benjamin.Farrow@example.com,Sapporo,2024-04-17,DailySales_20241704_1004.csv
TC15375,6x11 Product E Chongqing,PA1950,3,12.3,CHin-store,Jessica,Shelton,Jessica.Shelton@example.com,Chongqing,2024-04-17,DailySales_20241704_1004.csv
TC15376,4x6 Product D Kathmandu,PA260,6,9.6,CHweb,Carolyn,Blackwell,Carolyn.Blackwell@example.com,Kathmandu,2024-04-17,DailySales_20241704_1004.csv
TC15377,6x9 Product D Bangalore,PA1568,6,13.8,CHweb,Stacy,Ouzts,Stacy.Ouzts@example.com,Bangalore,2024-04-17,DailySales_20241704_1004.csv
TC15378,5.5x8.5 Product B Seoul,PA1081,5,12.5,CHmobile app,Deborah,Huff,Deborah.Huff@example.com,Seoul,2024-04-17,DailySales_20241704_1004.csv
TC15379,6x9 Product A Incheon,PA1347,5,13.5,CHmobile app,Walter,Edwards,Walter.Edwards@example.com,Incheon,2024-04-17,DailySales_20241704_1004.csv
TC15380,6x9 Product B Delhi,PA1435,5,17.0,CHmobile app,Craig,Cottle,Craig.Cottle@example.com,Delhi,2024-04-17,DailySales_20241704_1004.csv
