Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC2968,4x6 Product D Perth,PA221,6,18.0,CHmobile app,Gregory,Whitaker,Gregory.Whitaker@example.com,Perth,2024-03-10,DailySales_20241003_1003.csv
TC2969,6x11 Product C Ho Chi Minh City,PA1828,3,8.100000000000001,CHmobile app,Brittany,Gillispie,Brittany.Gillispie@example.com,Ho Chi Minh City,2024-03-10,DailySales_20241003_1003.csv
TC2970,4x6 Product E Seoul,PA289,5,11.5,CHweb,Cedrick,Clark,Cedrick.Clark@example.com,Seoul,2024-03-10,DailySales_20241003_1003.csv
TC2971,5.5x8.5 Product C Hobart,PA1143,3,9.6,CHweb,Travis,Weatherall,Travis.Weatherall@example.com,Hobart,2024-03-10,DailySales_20241003_1003.csv
TC2972,5x7 Product A Taipei,PA699,6,21.6,CHweb,Sandra,Seligman,Sandra.Seligman@example.com,Taipei,2024-03-10,DailySales_20241003_1003.csv
TC2973,4.25x6 Product D Sydney,PA552,6,25.8,CHweb,Terry,Gurry,Terry.Gurry@example.com,Sydney,2024-03-10,DailySales_20241003_1003.csv
TC2974,5x7 Product E Nagoya,PA927,3,9.3,CHweb,Oliver,Kozel,Oliver.Kozel@example.com,Nagoya,2024-03-10,DailySales_20241003_1003.csv
TC2975,4x6 Product A Karachi,PA57,3,11.4,CHmobile app,Fernando,Nichols,Fernando.Nichols@example.com,Karachi,2024-03-10,DailySales_20241003_1003.csv
TC2976,5.5x8.5 Product E Taipei,PA1293,5,16.0,CHmobile app,Nicole,Barrett,Nicole.Barrett@example.com,Taipei,2024-03-10,DailySales_20241003_1003.csv
TC2977,5.5x8.5 Product C Shanghai,PA1153,5,16.0,CHmobile app,Sharon,Sims,Sharon.Sims@example.com,Shanghai,2024-03-10,DailySales_20241003_1003.csv
TC2978,5.5x8.5 Product C Karachi,PA1179,4,14.8,CHmobile app,Diane,Mclellan,Diane.Mclellan@example.com,Karachi,2024-03-10,DailySales_20241003_1003.csv
TC2979,5.5x8.5 Product E Kathmandu,PA1316,5,10.0,CHin-store,Rodney,Buster,Rodney.Buster@example.com,Kathmandu,2024-03-10,DailySales_20241003_1003.csv
TC2980,5x7 Product E Ahmedabad,PA978,5,19.0,CHmobile app,Mark,Howell,Mark.Howell@example.com,Ahmedabad,2024-03-10,DailySales_20241003_1003.csv
TC2981,4.25x6 Product A Dhaka,PA390,1,2.5,CHmobile app,Sandra,Dykstra,Sandra.Dykstra@example.com,Dhaka,2024-03-10,DailySales_20241003_1003.csv
TC2982,4.25x6 Product B Hyderabad,PA447,3,10.8,CHweb,James,Morales,James.Morales@example.com,Hyderabad,2024-03-10,DailySales_20241003_1003.csv
TC2983,4.25x6 Product A Bangkok,PA371,6,11.4,CHweb,Tyree,Nash,Tyree.Nash@example.com,Bangkok,2024-03-10,DailySales_20241003_1003.csv
TC2984,4.25x6 Product D Shenzhen,PA560,5,13.0,CHin-store,Christy,Gilden,Christy.Gilden@example.com,Shenzhen,2024-03-10,DailySales_20241003_1003.csv
TC2985,6x9 Product A Okayama,PA1335,4,8.4,CHweb,Ted,Wilson,Ted.Wilson@example.com,Okayama,2024-03-10,DailySales_20241003_1003.csv
