Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC12413,4.25x6 Product E Kaohsiung,PA634,4,13.6,CHin-store,Fernando,Figueroa,Fernando.Figueroa@example.com,Kaohsiung,2024-04-08,DailySales_20240804_1003.csv
TC12414,5.5x8.5 Product B Hong Kong,PA1094,1,3.8,CHweb,Shannon,Severance,Shannon.Severance@example.com,Hong Kong,2024-04-08,DailySales_20240804_1003.csv
TC12415,4.25x6 Product A Kawasaki,PA343,5,13.5,CHweb,Patricia,Schulweis,Patricia.Schulweis@example.com,Kawasaki,2024-04-08,DailySales_20240804_1003.csv
TC12416,4.25x6 Product E Shenzhen,PA626,5,14.0,CHweb,Scott,Woodie,Scott.Woodie@example.com,Shenzhen,2024-04-08,DailySales_20240804_1003.csv
TC12417,5x7 Product C Karachi,PA849,6,17.4,CHweb,Margaret,Hayes,Margaret.Hayes@example.com,Karachi,2024-04-08,DailySales_20240804_1003.csv
TC12418,5.5x8.5 Product D Hanoi,PA1233,6,26.4,CHin-store,Elizabeth,Stonis,Elizabeth.Stonis@example.com,Hanoi,2024-04-08,DailySales_20240804_1003.csv
TC12419,5x7 Product A Ahmedabad,PA714,4,10.8,CHweb,James,Cooley,James.Cooley@example.com,Ahmedabad,2024-04-08,DailySales_20240804_1003.csv
TC12420,5.5x8.5 Product E Naha,PA1270,5,8.5,CHweb,Marie,Purcell,Marie.Purcell@example.com,Naha,2024-04-08,DailySales_20240804_1003.csv
TC12421,6x9 Product A Dalian,PA1349,2,4.4,CHweb,Carey,Escalera,Carey.Escalera@example.com,Dalian,2024-04-08,DailySales_20240804_1003.csv
TC12422,4.25x6 Product C Pune,PA517,4,17.6,CHmobile app,Diane,Cayo,Diane.Cayo@example.com,Pune,2024-04-08,DailySales_20240804_1003.csv
TC12423,5.5x8.5 Product D Sapporo,PA1192,6,23.4,CHmobile app,Sharon,Essex,Sharon.Essex@example.com,Sapporo,2024-04-08,DailySales_20240804_1003.csv
TC12424,6x9 Product C Daegu,PA1480,3,10.5,CHweb,Diana,Keith,Diana.Keith@example.com,Daegu,2024-04-08,DailySales_20240804_1003.csv
TC12425,4x6 Product E Karachi,PA321,3,10.2,CHmobile app,Marilyn,Anderson,Marilyn.Anderson@example.com,Karachi,2024-04-08,DailySales_20240804_1003.csv
