Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC28759,6x9 Product D Seoul,PA1543,5,18.0,CHweb,William,Castellano,William.Castellano@example.com,Seoul,2024-05-28,DailySales_20242805_1004.csv
TC28760,4.25x6 Product E Taipei,PA633,6,21.6,CHmobile app,Leticia,Odum,Leticia.Odum@example.com,Taipei,2024-05-28,DailySales_20242805_1004.csv
TC28761,5.5x8.5 Product E Chennai,PA1307,4,13.6,CHweb,Travis,Johnson,Travis.Johnson@example.com,Chennai,2024-05-28,DailySales_20242805_1004.csv
TC28762,6x11 Product C Tokyo,PA1783,2,3.0,CHweb,Theodore,Roberts,Theodore.Roberts@example.com,Tokyo,2024-05-28,DailySales_20242805_1004.csv
TC28763,4x6 Product B Tianjin,PA103,6,18.6,CHmobile app,Michelle,Dillard,Michelle.Dillard@example.com,Tianjin,2024-05-28,DailySales_20242805_1004.csv
TC28764,5.5x8.5 Product C Incheon,PA1149,1,1.7,CHmobile app,Johanna,Ouzts,Johanna.Ouzts@example.com,Incheon,2024-05-28,DailySales_20242805_1004.csv
TC28765,5.5x8.5 Product B Chongqing,PA1092,6,12.0,CHmobile app,Sarah,Essex,Sarah.Essex@example.com,Chongqing,2024-05-28,DailySales_20242805_1004.csv
TC28766,4.25x6 Product C Delhi,PA511,5,9.0,CHmobile app,Mary,Miller,Mary.Miller@example.com,Delhi,2024-05-28,DailySales_20242805_1004.csv
TC28767,6x11 Product A Hanoi,PA1695,5,17.5,CHmobile app,Willard,Reid,Willard.Reid@example.com,Hanoi,2024-05-28,DailySales_20242805_1004.csv
TC28768,5x7 Product E Guangzhou,PA957,5,12.0,CHin-store,Naomi,Perkins,Naomi.Perkins@example.com,Guangzhou,2024-05-28,DailySales_20242805_1004.csv
TC28769,4.25x6 Product D Colombo,PA591,2,5.0,CHmobile app,Elia,Deer,Elia.Deer@example.com,Colombo,2024-05-28,DailySales_20242805_1004.csv
TC28770,4.25x6 Product B Kuala Lumpur,PA439,3,6.6000000000000005,CHmobile app,Betty,Cano,Betty.Cano@example.com,Kuala Lumpur,2024-05-28,DailySales_20242805_1004.csv
TC28771,4x6 Product A Kyoto,PA7,6,18.6,CHweb,Clark,Walsh,Clark.Walsh@example.com,Kyoto,2024-05-28,DailySales_20242805_1004.csv
TC28772,4x6 Product B Colombo,PA129,6,22.8,CHmobile app,Cynthia,Mclean,Cynthia.Mclean@example.com,Colombo,2024-05-28,DailySales_20242805_1004.csv
TC28773,4.25x6 Product E Kathmandu,PA656,5,7.5,CHin-store,Lois,Newman,Lois.Newman@example.com,Kathmandu,2024-05-28,DailySales_20242805_1004.csv
TC28774,4.25x6 Product D Melbourne,PA550,4,13.2,CHweb,Tyree,Hilbert,Tyree.Hilbert@example.com,Melbourne,2024-05-28,DailySales_20242805_1004.csv
