Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC28120,4.25x6 Product C Chengdu,PA496,5,19.0,CHweb,John,Clasby,John.Clasby@example.com,Chengdu,2024-05-26,DailySales_20242605_1004.csv
TC28121,5x7 Product A Kyoto,PA667,2,7.0,CHmobile app,Margaret,Carpino,Margaret.Carpino@example.com,Kyoto,2024-05-26,DailySales_20242605_1004.csv
TC28122,6x9 Product A Canberra,PA1339,1,3.4,CHmobile app,Marlene,Manzanares,Marlene.Manzanares@example.com,Canberra,2024-05-26,DailySales_20242605_1004.csv
TC28123,4.25x6 Product E Brisbane,PA612,5,18.5,CHweb,Cleveland,Walsh,Cleveland.Walsh@example.com,Brisbane,2024-05-26,DailySales_20242605_1004.csv
TC28124,5x7 Product D Phnom Penh,PA922,5,14.0,CHin-store,Aaron,Velazquez,Aaron.Velazquez@example.com,Phnom Penh,2024-05-26,DailySales_20242605_1004.csv
TC28125,4.25x6 Product C Bangkok,PA503,5,8.5,CHweb,Nora,Waite,Nora.Waite@example.com,Bangkok,2024-05-26,DailySales_20242605_1004.csv
TC28126,5x7 Product A Shenzhen,PA692,1,3.9,CHmobile app,Joseph,Garza,Joseph.Garza@example.com,Shenzhen,2024-05-26,DailySales_20242605_1004.csv
TC28127,6x11 Product D Delhi,PA1897,3,4.5,CHin-store,Bryan,Sanford,Bryan.Sanford@example.com,Delhi,2024-05-26,DailySales_20242605_1004.csv
TC28128,4x6 Product E Kathmandu,PA326,3,9.3,CHmobile app,Sandra,Mann,Sandra.Mann@example.com,Kathmandu,2024-05-26,DailySales_20242605_1004.csv
TC28129,5x7 Product C Sydney,PA816,5,16.0,CHmobile app,Adelia,Proctor,Adelia.Proctor@example.com,Sydney,2024-05-26,DailySales_20242605_1004.csv
TC28130,4x6 Product B Sendai,PA74,6,22.8,CHmobile app,Amber,Olson,Amber.Olson@example.com,Sendai,2024-05-26,DailySales_20242605_1004.csv
TC28131,4x6 Product B Chengdu,PA100,6,23.4,CHmobile app,John,Bain,John.Bain@example.com,Chengdu,2024-05-26,DailySales_20242605_1004.csv
TC28132,5x7 Product C Seoul,PA817,6,10.2,CHmobile app,Christy,Brownfield,Christy.Brownfield@example.com,Seoul,2024-05-26,DailySales_20242605_1004.csv
TC28133,4x6 Product A Shanghai,PA31,3,7.800000000000001,CHweb,Katherine,Fiore,Katherine.Fiore@example.com,Shanghai,2024-05-26,DailySales_20242605_1004.csv
TC28134,4x6 Product D Sagamihara,PA212,2,6.8,CHweb,Bradley,Garcia,Bradley.Garcia@example.com,Sagamihara,2024-05-26,DailySales_20242605_1004.csv
TC28135,5.5x8.5 Product D Daegu,PA1216,6,16.799999999999997,CHmobile app,Karen,Mclain,Karen.Mclain@example.com,Daegu,2024-05-26,DailySales_20242605_1004.csv
TC28136,4x6 Product B Manila,PA110,1,1.9,CHweb,Sue,Sauer,Sue.Sauer@example.com,Manila,2024-05-26,DailySales_20242605_1004.csv
TC28137,5x7 Product E Kathmandu,PA986,6,22.200000000000003,CHweb,Janice,Mckenzie,Janice.Mckenzie@example.com,Kathmandu,2024-05-26,DailySales_20242605_1004.csv
TC28138,4.25x6 Product E Ho Chi Minh City,PA640,4,10.0,CHmobile app,Billie,Lane,Billie.Lane@example.com,Ho Chi Minh City,2024-05-26,DailySales_20242605_1004.csv
TC28139,5.5x8.5 Product A Naha,PA1006,2,7.4,CHmobile app,Betsey,Groves,Betsey.Groves@example.com,Naha,2024-05-26,DailySales_20242605_1004.csv
TC28140,4x6 Product E Bangkok,PA305,1,1.8,CHweb,Evelyn,Perkins,Evelyn.Perkins@example.com,Bangkok,2024-05-26,DailySales_20242605_1004.csv
TC28141,6x9 Product B Sapporo,PA1390,3,10.5,CHin-store,Elizabeth,Sandoval,Elizabeth.Sandoval@example.com,Sapporo,2024-05-26,DailySales_20242605_1004.csv
TC28142,6x11 Product E Dalian,PA1943,1,3.8,CHweb,Margaret,Dye,Margaret.Dye@example.com,Dalian,2024-05-26,DailySales_20242605_1004.csv
TC28143,6x9 Product B Melbourne,PA1408,5,19.5,CHweb,Orlando,Ramey,Orlando.Ramey@example.com,Melbourne,2024-05-26,DailySales_20242605_1004.csv
TC28144,5x7 Product C Kolkata,PA844,2,5.6,CHweb,Myron,Lindeland,Myron.Lindeland@example.com,Kolkata,2024-05-26,DailySales_20242605_1004.csv
