Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC14405,4.25x6 Product D Tianjin,PA565,1,2.0,CHin-store,Robin,Mclellan,Robin.Mclellan@example.com,Tianjin,2024-04-14,DailySales_20241404_1003.csv
TC14406,5.5x8.5 Product E Seoul,PA1279,6,23.4,CHweb,Norman,Edmonds,Norman.Edmonds@example.com,Seoul,2024-04-14,DailySales_20241404_1003.csv
TC14407,4x6 Product B Karachi,PA123,2,5.2,CHweb,Sophie,Sloan,Sophie.Sloan@example.com,Karachi,2024-04-14,DailySales_20241404_1003.csv
TC14408,6x9 Product B Surat,PA1442,1,3.1,CHmobile app,Manuel,Granado,Manuel.Granado@example.com,Surat,2024-04-14,DailySales_20241404_1003.csv
TC14409,4x6 Product E Perth,PA287,2,8.6,CHmobile app,Virginia,Ross,Virginia.Ross@example.com,Perth,2024-04-14,DailySales_20241404_1003.csv
TC14410,5.5x8.5 Product E Lahore,PA1312,4,15.2,CHin-store,Freeda,Mcgovern,Freeda.Mcgovern@example.com,Lahore,2024-04-14,DailySales_20241404_1003.csv
TC14411,6x11 Product B Karachi,PA1773,1,2.3,CHin-store,Pamela,Dense,Pamela.Dense@example.com,Karachi,2024-04-14,DailySales_20241404_1003.csv
TC14412,6x9 Product B Shanghai,PA1417,1,2.0,CHmobile app,Elizabeth,Pell,Elizabeth.Pell@example.com,Shanghai,2024-04-14,DailySales_20241404_1003.csv
TC14413,6x9 Product A Kaohsiung,PA1360,4,6.8,CHweb,Cleveland,Muhlbauer,Cleveland.Muhlbauer@example.com,Kaohsiung,2024-04-14,DailySales_20241404_1003.csv
TC14414,5x7 Product A Chennai,PA713,6,25.8,CHweb,Kathy,Robinson,Kathy.Robinson@example.com,Chennai,2024-04-14,DailySales_20241404_1003.csv
TC14415,4.25x6 Product E Melbourne,PA616,2,7.0,CHin-store,Christopher,Summey,Christopher.Summey@example.com,Melbourne,2024-04-14,DailySales_20241404_1003.csv
TC14416,4x6 Product A Vientiane,PA65,1,3.1,CHmobile app,Bridget,Stollings,Bridget.Stollings@example.com,Vientiane,2024-04-14,DailySales_20241404_1003.csv
TC14417,5x7 Product D Sendai,PA866,5,14.0,CHmobile app,John,Garner,John.Garner@example.com,Sendai,2024-04-14,DailySales_20241404_1003.csv
TC14418,6x9 Product E Chiba,PA1595,1,2.1,CHmobile app,Sarah,Dove,Sarah.Dove@example.com,Chiba,2024-04-14,DailySales_20241404_1003.csv
TC14419,4x6 Product D Mumbai,PA246,4,11.6,CHmobile app,Robert,Menden,Robert.Menden@example.com,Mumbai,2024-04-14,DailySales_20241404_1003.csv
TC14420,4x6 Product B Yangon,PA127,4,10.8,CHweb,John,Chafin,John.Chafin@example.com,Yangon,2024-04-14,DailySales_20241404_1003.csv
TC14421,5.5x8.5 Product C Brisbane,PA1140,4,15.2,CHweb,Freeda,Benavides,Freeda.Benavides@example.com,Brisbane,2024-04-14,DailySales_20241404_1003.csv
TC14422,5x7 Product A Naha,PA676,6,9.0,CHin-store,Clara,Olson,Clara.Olson@example.com,Naha,2024-04-14,DailySales_20241404_1003.csv
TC14423,5.5x8.5 Product B Pune,PA1111,2,6.8,CHweb,Geneva,Rothman,Geneva.Rothman@example.com,Pune,2024-04-14,DailySales_20241404_1003.csv
TC14424,5.5x8.5 Product A Hong Kong,PA1028,4,9.2,CHmobile app,Richard,Johnson,Richard.Johnson@example.com,Hong Kong,2024-04-14,DailySales_20241404_1003.csv
TC14425,5x7 Product A Kolkata,PA712,3,11.4,CHweb,Beverly,Garrison,Beverly.Garrison@example.com,Kolkata,2024-04-14,DailySales_20241404_1003.csv
TC14426,4x6 Product D Taipei,PA237,4,15.6,CHmobile app,Ruth,Robbins,Ruth.Robbins@example.com,Taipei,2024-04-14,DailySales_20241404_1003.csv
TC14427,5x7 Product A Kolkata,PA712,2,7.6,CHweb,William,Copper,William.Copper@example.com,Kolkata,2024-04-14,DailySales_20241404_1003.csv
TC14428,4.25x6 Product C Islamabad,PA521,4,6.4,CHweb,Nora,Rabon,Nora.Rabon@example.com,Islamabad,2024-04-14,DailySales_20241404_1003.csv
TC14429,5.5x8.5 Product A Seoul,PA1015,5,17.0,CHin-store,Barbara,Starling,Barbara.Starling@example.com,Seoul,2024-04-14,DailySales_20241404_1003.csv
TC14430,5x7 Product E Kobe,PA930,6,22.8,CHmobile app,David,Richardson,David.Richardson@example.com,Kobe,2024-04-14,DailySales_20241404_1003.csv
TC14431,5.5x8.5 Product E Sendai,PA1262,4,8.0,CHmobile app,Raymond,Konieczny,Raymond.Konieczny@example.com,Sendai,2024-04-14,DailySales_20241404_1003.csv
TC14432,4.25x6 Product A Dhaka,PA390,1,2.5,CHmobile app,Andrea,Darling,Andrea.Darling@example.com,Dhaka,2024-04-14,DailySales_20241404_1003.csv
TC14433,6x11 Product B Tokyo,PA1717,4,14.8,CHin-store,Virginia,Deer,Virginia.Deer@example.com,Tokyo,2024-04-14,DailySales_20241404_1003.csv
TC14434,6x9 Product C Kawasaki,PA1465,3,5.1,CHweb,John,Sprague,John.Sprague@example.com,Kawasaki,2024-04-14,DailySales_20241404_1003.csv
TC14435,6x9 Product E Jakarta,PA1626,3,6.0,CHweb,Mary,Abernathy,Mary.Abernathy@example.com,Jakarta,2024-04-14,DailySales_20241404_1003.csv
TC14436,5.5x8.5 Product E Colombo,PA1317,4,12.8,CHmobile app,Roger,Torres,Roger.Torres@example.com,Colombo,2024-04-14,DailySales_20241404_1003.csv
TC14437,6x11 Product E Incheon,PA1941,5,11.0,CHweb,Loreta,Loudy,Loreta.Loudy@example.com,Incheon,2024-04-14,DailySales_20241404_1003.csv
TC14438,6x11 Product B Naha,PA1732,2,5.6,CHmobile app,Phillip,Williams,Phillip.Williams@example.com,Naha,2024-04-14,DailySales_20241404_1003.csv
TC14439,4x6 Product A Tianjin,PA37,3,11.4,CHmobile app,Tracy,Boyd,Tracy.Boyd@example.com,Tianjin,2024-04-14,DailySales_20241404_1003.csv
TC14440,6x11 Product C Okayama,PA1797,5,19.0,CHweb,Ruby,Benefield,Ruby.Benefield@example.com,Okayama,2024-04-14,DailySales_20241404_1003.csv
TC14441,5x7 Product C Tokyo,PA793,6,9.0,CHweb,Ada,Melville,Ada.Melville@example.com,Tokyo,2024-04-14,DailySales_20241404_1003.csv
TC14442,5.5x8.5 Product B Shanghai,PA1087,1,2.3,CHweb,Alena,Trowery,Alena.Trowery@example.com,Shanghai,2024-04-14,DailySales_20241404_1003.csv
TC14443,4x6 Product D Hobart,PA219,1,2.2,CHin-store,Roland,Elliott,Roland.Elliott@example.com,Hobart,2024-04-14,DailySales_20241404_1003.csv
TC14444,5x7 Product B Kyoto,PA733,2,4.2,CHmobile app,Sharon,Strong,Sharon.Strong@example.com,Kyoto,2024-04-14,DailySales_20241404_1003.csv
TC14445,6x9 Product D Kathmandu,PA1580,3,6.6000000000000005,CHin-store,Eddie,Rivera,Eddie.Rivera@example.com,Kathmandu,2024-04-14,DailySales_20241404_1003.csv
TC14446,4x6 Product C Hobart,PA153,5,15.0,CHin-store,Francis,Littlejohn,Francis.Littlejohn@example.com,Hobart,2024-04-14,DailySales_20241404_1003.csv
TC14447,5.5x8.5 Product E Kaohsiung,PA1294,6,21.0,CHweb,Harvey,Watson,Harvey.Watson@example.com,Kaohsiung,2024-04-14,DailySales_20241404_1003.csv
TC14448,6x9 Product A Phnom Penh,PA1384,3,7.199999999999999,CHweb,Megan,Souders,Megan.Souders@example.com,Phnom Penh,2024-04-14,DailySales_20241404_1003.csv
TC14449,5.5x8.5 Product E Hong Kong,PA1292,6,20.4,CHin-store,Georgia,Loudy,Georgia.Loudy@example.com,Hong Kong,2024-04-14,DailySales_20241404_1003.csv
