Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC1572,6x9 Product E Manila,PA1628,2,8.8,CHweb,Calvin,Ramos,Calvin.Ramos@example.com,Manila,2024-03-06,DailySales_20240603_1004.csv
TC1573,6x11 Product E Daegu,PA1942,2,3.2,CHmobile app,Kasey,York,Kasey.York@example.com,Daegu,2024-03-06,DailySales_20240603_1004.csv
TC1574,5x7 Product B Pune,PA781,6,12.6,CHmobile app,Karen,Park,Karen.Park@example.com,Pune,2024-03-06,DailySales_20240603_1004.csv
TC1575,4.25x6 Product E Shenzhen,PA626,5,14.0,CHmobile app,Mikel,Barber,Mikel.Barber@example.com,Shenzhen,2024-03-06,DailySales_20240603_1004.csv
TC1576,5x7 Product B Ahmedabad,PA780,3,4.800000000000001,CHmobile app,Kathleen,Kimbrough,Kathleen.Kimbrough@example.com,Ahmedabad,2024-03-06,DailySales_20240603_1004.csv
TC1577,6x9 Product E Islamabad,PA1643,1,3.0,CHweb,Mark,Passe,Mark.Passe@example.com,Islamabad,2024-03-06,DailySales_20240603_1004.csv
TC1578,4x6 Product D Bangalore,PA248,2,5.4,CHmobile app,William,Nguyen,William.Nguyen@example.com,Bangalore,2024-03-06,DailySales_20240603_1004.csv
TC1579,5.5x8.5 Product E Wuhan,PA1289,1,1.5,CHin-store,Clint,Lancaster,Clint.Lancaster@example.com,Wuhan,2024-03-06,DailySales_20240603_1004.csv
TC1580,6x11 Product A Busan,PA1676,3,10.2,CHmobile app,Rosie,Loggins,Rosie.Loggins@example.com,Busan,2024-03-06,DailySales_20240603_1004.csv
TC1581,4x6 Product C Beijing,PA162,2,7.2,CHmobile app,Paula,Townsend,Paula.Townsend@example.com,Beijing,2024-03-06,DailySales_20240603_1004.csv
TC1582,4.25x6 Product E Shanghai,PA625,3,8.100000000000001,CHmobile app,James,Johnson,James.Johnson@example.com,Shanghai,2024-03-06,DailySales_20240603_1004.csv
TC1583,4x6 Product B Vientiane,PA131,2,6.6,CHweb,Mary,Ferguson,Mary.Ferguson@example.com,Vientiane,2024-03-06,DailySales_20240603_1004.csv
TC1584,4.25x6 Product D Phnom Penh,PA592,4,11.6,CHweb,Cedrick,Johnson,Cedrick.Johnson@example.com,Phnom Penh,2024-03-06,DailySales_20240603_1004.csv
TC1585,4x6 Product A Beijing,PA30,2,4.2,CHweb,Jerry,Alconcel,Jerry.Alconcel@example.com,Beijing,2024-03-06,DailySales_20240603_1004.csv
TC1586,6x9 Product B Sagamihara,PA1400,3,4.800000000000001,CHweb,Janine,Salyards,Janine.Salyards@example.com,Sagamihara,2024-03-06,DailySales_20240603_1004.csv
TC1587,5x7 Product A Saitama,PA670,2,7.4,CHin-store,Freeda,Miller,Freeda.Miller@example.com,Saitama,2024-03-06,DailySales_20240603_1004.csv
TC1588,5x7 Product D Singapore,PA905,6,13.2,CHmobile app,Joseph,May,Joseph.May@example.com,Singapore,2024-03-06,DailySales_20240603_1004.csv
TC1589,5x7 Product E Tokyo,PA925,5,8.5,CHweb,Sylvia,Spencer,Sylvia.Spencer@example.com,Tokyo,2024-03-06,DailySales_20240603_1004.csv
TC1590,6x9 Product C Kitakyushu,PA1464,4,9.2,CHweb,Kimberley,Mushrush,Kimberley.Mushrush@example.com,Kitakyushu,2024-03-06,DailySales_20240603_1004.csv
TC1591,4x6 Product A Okayama,PA15,2,7.0,CHmobile app,Sara,Derrick,Sara.Derrick@example.com,Okayama,2024-03-06,DailySales_20240603_1004.csv
TC1592,4x6 Product C Sydney,PA156,4,14.4,CHin-store,Bobby,Petrucci,Bobby.Petrucci@example.com,Sydney,2024-03-06,DailySales_20240603_1004.csv
TC1593,6x9 Product B Shenzhen,PA1418,5,7.5,CHweb,Marie,Mangual,Marie.Mangual@example.com,Shenzhen,2024-03-06,DailySales_20240603_1004.csv
TC1594,5.5x8.5 Product D Taipei,PA1227,4,13.6,CHweb,Mary,Otten,Mary.Otten@example.com,Taipei,2024-03-06,DailySales_20240603_1004.csv
TC1595,4.25x6 Product E Brisbane,PA612,4,14.8,CHin-store,Rachel,Oliver,Rachel.Oliver@example.com,Brisbane,2024-03-06,DailySales_20240603_1004.csv
TC1596,5.5x8.5 Product A Kolkata,PA1042,4,11.6,CHweb,Mary,Buller,Mary.Buller@example.com,Kolkata,2024-03-06,DailySales_20240603_1004.csv
TC1597,6x11 Product B Chennai,PA1769,3,13.2,CHweb,Bryan,Looney,Bryan.Looney@example.com,Chennai,2024-03-06,DailySales_20240603_1004.csv
TC1598,5.5x8.5 Product D Incheon,PA1215,4,12.0,CHweb,Willie,Ferris,Willie.Ferris@example.com,Incheon,2024-03-06,DailySales_20240603_1004.csv
TC1599,6x11 Product A Kawasaki,PA1663,1,2.0,CHmobile app,Danny,Hackney,Danny.Hackney@example.com,Kawasaki,2024-03-06,DailySales_20240603_1004.csv
TC1600,5.5x8.5 Product A Hyderabad,PA1041,5,12.0,CHweb,Linda,Taft,Linda.Taft@example.com,Hyderabad,2024-03-06,DailySales_20240603_1004.csv
TC1601,6x9 Product E Taipei,PA1623,1,1.5,CHmobile app,Cleveland,Raman,Cleveland.Raman@example.com,Taipei,2024-03-06,DailySales_20240603_1004.csv
TC1602,4x6 Product C Jakarta,PA174,2,7.4,CHweb,Florence,Slone,Florence.Slone@example.com,Jakarta,2024-03-06,DailySales_20240603_1004.csv
TC1603,5.5x8.5 Product D Kyoto,PA1195,4,14.8,CHweb,Catherine,Huffman,Catherine.Huffman@example.com,Kyoto,2024-03-06,DailySales_20240603_1004.csv
TC1604,4.25x6 Product D Chengdu,PA562,6,10.8,CHmobile app,Jeannette,Moore,Jeannette.Moore@example.com,Chengdu,2024-03-06,DailySales_20240603_1004.csv
TC1605,4.25x6 Product D Sagamihara,PA542,6,25.8,CHmobile app,Beverly,Erkkila,Beverly.Erkkila@example.com,Sagamihara,2024-03-06,DailySales_20240603_1004.csv
TC1606,4.25x6 Product A Naha,PA346,6,21.6,CHmobile app,Christopher,Smithson,Christopher.Smithson@example.com,Naha,2024-03-06,DailySales_20240603_1004.csv
TC1607,6x9 Product E Phnom Penh,PA1648,1,2.1,CHweb,Michael,Quintero,Michael.Quintero@example.com,Phnom Penh,2024-03-06,DailySales_20240603_1004.csv
TC1608,6x9 Product C Daegu,PA1480,3,10.5,CHmobile app,Christy,Mickell,Christy.Mickell@example.com,Daegu,2024-03-06,DailySales_20240603_1004.csv
TC1609,4.25x6 Product E Hobart,PA615,1,1.8,CHmobile app,Diana,Ziech,Diana.Ziech@example.com,Hobart,2024-03-06,DailySales_20240603_1004.csv
TC1610,6x11 Product A Kathmandu,PA1712,3,10.8,CHmobile app,Becky,Guenther,Becky.Guenther@example.com,Kathmandu,2024-03-06,DailySales_20240603_1004.csv
TC1611,5x7 Product A Mumbai,PA708,6,12.6,CHweb,Rosetta,Baker,Rosetta.Baker@example.com,Mumbai,2024-03-06,DailySales_20240603_1004.csv
TC1612,5x7 Product C Kawasaki,PA805,6,25.200000000000003,CHweb,Yvonne,Dye,Yvonne.Dye@example.com,Kawasaki,2024-03-06,DailySales_20240603_1004.csv
TC1613,4x6 Product C Beijing,PA162,1,3.6,CHweb,Kenneth,Rey,Kenneth.Rey@example.com,Beijing,2024-03-06,DailySales_20240603_1004.csv
TC1614,6x9 Product C Incheon,PA1479,1,1.5,CHmobile app,John,Pullen,John.Pullen@example.com,Incheon,2024-03-06,DailySales_20240603_1004.csv
TC1615,5.5x8.5 Product D Dhaka,PA1248,1,2.3,CHweb,Andrew,Mcmillian,Andrew.Mcmillian@example.com,Dhaka,2024-03-06,DailySales_20240603_1004.csv
TC1616,6x11 Product D Wuhan,PA1883,4,6.0,CHmobile app,Trudy,Navarez,Trudy.Navarez@example.com,Wuhan,2024-03-06,DailySales_20240603_1004.csv
TC1617,5.5x8.5 Product E Surat,PA1310,5,9.0,CHmobile app,Arthur,Romney,Arthur.Romney@example.com,Surat,2024-03-06,DailySales_20240603_1004.csv
TC1618,6x11 Product D Chiba,PA1859,2,7.0,CHmobile app,James,Ammerman,James.Ammerman@example.com,Chiba,2024-03-06,DailySales_20240603_1004.csv
TC1619,4x6 Product B Bangkok,PA107,3,12.9,CHweb,Rosie,Gregory,Rosie.Gregory@example.com,Bangkok,2024-03-06,DailySales_20240603_1004.csv
TC1620,4x6 Product E Pune,PA319,1,2.1,CHmobile app,Bertha,Warren,Bertha.Warren@example.com,Pune,2024-03-06,DailySales_20240603_1004.csv
TC1621,6x11 Product A Kobe,PA1656,6,21.0,CHmobile app,Larry,Wenz,Larry.Wenz@example.com,Kobe,2024-03-06,DailySales_20240603_1004.csv
TC1622,4.25x6 Product A Shanghai,PA361,3,7.199999999999999,CHmobile app,Helen,Spencer,Helen.Spencer@example.com,Shanghai,2024-03-06,DailySales_20240603_1004.csv
TC1623,5x7 Product A Singapore,PA707,3,5.4,CHmobile app,Richard,Bustos,Richard.Bustos@example.com,Singapore,2024-03-06,DailySales_20240603_1004.csv
TC1624,4.25x6 Product B Brisbane,PA414,6,23.4,CHmobile app,Amanda,Biltz,Amanda.Biltz@example.com,Brisbane,2024-03-06,DailySales_20240603_1004.csv
TC1625,5x7 Product E Tokyo,PA925,1,1.7,CHmobile app,Anthony,Mazza,Anthony.Mazza@example.com,Tokyo,2024-03-06,DailySales_20240603_1004.csv
TC1626,4x6 Product A Karachi,PA57,4,15.2,CHmobile app,Erin,Coffin,Erin.Coffin@example.com,Karachi,2024-03-06,DailySales_20240603_1004.csv
TC1627,6x9 Product B Karachi,PA1443,4,10.0,CHin-store,Carey,Browning,Carey.Browning@example.com,Karachi,2024-03-06,DailySales_20240603_1004.csv
TC1628,6x9 Product B Kathmandu,PA1448,1,3.1,CHweb,Rebecca,Dove,Rebecca.Dove@example.com,Kathmandu,2024-03-06,DailySales_20240603_1004.csv
TC1629,6x11 Product C Hong Kong,PA1820,2,8.2,CHmobile app,Toi,Odonnell,Toi.Odonnell@example.com,Hong Kong,2024-03-06,DailySales_20240603_1004.csv
TC1630,5x7 Product E Sendai,PA932,6,19.8,CHweb,Leo,Hannah,Leo.Hannah@example.com,Sendai,2024-03-06,DailySales_20240603_1004.csv
TC1631,4.25x6 Product C Ulaanbaatar,PA528,1,4.4,CHweb,Aaron,Juarez,Aaron.Juarez@example.com,Ulaanbaatar,2024-03-06,DailySales_20240603_1004.csv
TC1632,4.25x6 Product D Surat,PA584,2,4.0,CHmobile app,Donald,Mayon,Donald.Mayon@example.com,Surat,2024-03-06,DailySales_20240603_1004.csv
TC1633,4x6 Product D Daegu,PA226,3,7.199999999999999,CHweb,Olga,Ramos,Olga.Ramos@example.com,Daegu,2024-03-06,DailySales_20240603_1004.csv
TC1634,5x7 Product E Chengdu,PA958,4,16.0,CHmobile app,Patricia,Komara,Patricia.Komara@example.com,Chengdu,2024-03-06,DailySales_20240603_1004.csv
TC1635,6x11 Product C Kawasaki,PA1795,4,13.2,CHmobile app,Pamela,Goins,Pamela.Goins@example.com,Kawasaki,2024-03-06,DailySales_20240603_1004.csv
TC1636,6x9 Product B Chongqing,PA1422,4,10.4,CHmobile app,Lee,Murphy,Lee.Murphy@example.com,Chongqing,2024-03-06,DailySales_20240603_1004.csv
TC1637,4.25x6 Product E Naha,PA610,3,7.800000000000001,CHweb,Bryan,Burden,Bryan.Burden@example.com,Naha,2024-03-06,DailySales_20240603_1004.csv
TC1638,4.25x6 Product B Lahore,PA454,2,3.8,CHweb,Evelyn,Stallworth,Evelyn.Stallworth@example.com,Lahore,2024-03-06,DailySales_20240603_1004.csv
TC1639,4.25x6 Product B Brisbane,PA414,2,7.8,CHin-store,Susan,Coleman,Susan.Coleman@example.com,Brisbane,2024-03-06,DailySales_20240603_1004.csv
TC1640,4x6 Product B Colombo,PA129,4,15.2,CHmobile app,Craig,Ferguson,Craig.Ferguson@example.com,Colombo,2024-03-06,DailySales_20240603_1004.csv
TC1641,5.5x8.5 Product E Kathmandu,PA1316,1,2.0,CHweb,Carol,Hottle,Carol.Hottle@example.com,Kathmandu,2024-03-06,DailySales_20240603_1004.csv
TC1642,5x7 Product E Singapore,PA971,6,18.6,CHweb,Gertrude,Roughton,Gertrude.Roughton@example.com,Singapore,2024-03-06,DailySales_20240603_1004.csv
TC1643,5x7 Product E Incheon,PA951,5,16.5,CHmobile app,Alena,Jones,Alena.Jones@example.com,Incheon,2024-03-06,DailySales_20240603_1004.csv
TC1644,4x6 Product E Fukuoka,PA269,6,18.0,CHweb,Stephen,Gaddy,Stephen.Gaddy@example.com,Fukuoka,2024-03-06,DailySales_20240603_1004.csv
TC1645,6x9 Product B Canberra,PA1405,4,16.8,CHweb,Robert,Hannah,Robert.Hannah@example.com,Canberra,2024-03-06,DailySales_20240603_1004.csv
TC1646,4x6 Product E Kitakyushu,PA276,2,4.2,CHin-store,Tyler,Carbone,Tyler.Carbone@example.com,Kitakyushu,2024-03-06,DailySales_20240603_1004.csv
TC1647,6x9 Product D Lahore,PA1576,6,13.8,CHmobile app,Armando,Scott,Armando.Scott@example.com,Lahore,2024-03-06,DailySales_20240603_1004.csv
TC1648,5x7 Product A Colombo,PA723,6,17.4,CHweb,Myron,Drews,Myron.Drews@example.com,Colombo,2024-03-06,DailySales_20240603_1004.csv
TC1649,4x6 Product B Busan,PA92,2,7.4,CHweb,Tony,Marsh,Tony.Marsh@example.com,Busan,2024-03-06,DailySales_20240603_1004.csv
TC1650,5x7 Product B Sapporo,PA730,2,4.0,CHmobile app,William,Lopez,William.Lopez@example.com,Sapporo,2024-03-06,DailySales_20240603_1004.csv
TC1651,5x7 Product C Tianjin,PA829,6,22.200000000000003,CHmobile app,Amanda,Reichmann,Amanda.Reichmann@example.com,Tianjin,2024-03-06,DailySales_20240603_1004.csv
TC1652,6x9 Product D Brisbane,PA1536,4,16.4,CHweb,Patricia,Rabon,Patricia.Rabon@example.com,Brisbane,2024-03-06,DailySales_20240603_1004.csv
TC1653,5x7 Product A Sagamihara,PA674,6,24.6,CHweb,Clark,Watkins,Clark.Watkins@example.com,Sagamihara,2024-03-06,DailySales_20240603_1004.csv
TC1654,4.25x6 Product E Kathmandu,PA656,2,3.0,CHmobile app,Ryan,Fussell,Ryan.Fussell@example.com,Kathmandu,2024-03-06,DailySales_20240603_1004.csv
TC1655,5.5x8.5 Product A Daegu,PA1018,2,8.6,CHmobile app,Jose,Welch,Jose.Welch@example.com,Daegu,2024-03-06,DailySales_20240603_1004.csv
TC1656,4.25x6 Product B Incheon,PA423,5,10.0,CHin-store,Nancy,Courtney,Nancy.Courtney@example.com,Incheon,2024-03-06,DailySales_20240603_1004.csv
TC1657,5.5x8.5 Product A Hiroshima,PA999,2,4.6,CHweb,Carolyn,Dove,Carolyn.Dove@example.com,Hiroshima,2024-03-06,DailySales_20240603_1004.csv
TC1658,4.25x6 Product B Fukuoka,PA401,4,12.0,CHweb,Ellen,Dense,Ellen.Dense@example.com,Fukuoka,2024-03-06,DailySales_20240603_1004.csv
TC1659,6x11 Product A Pune,PA1705,4,16.0,CHweb,Dennis,Fritz,Dennis.Fritz@example.com,Pune,2024-03-06,DailySales_20240603_1004.csv
TC1660,6x11 Product C Surat,PA1838,3,12.3,CHweb,Bryan,Vazquez,Bryan.Vazquez@example.com,Surat,2024-03-06,DailySales_20240603_1004.csv
TC1661,4x6 Product A Colombo,PA63,5,9.5,CHmobile app,Tamara,Ordonez,Tamara.Ordonez@example.com,Colombo,2024-03-06,DailySales_20240603_1004.csv
TC1662,6x9 Product A Adelaide,PA1337,1,3.0,CHin-store,Ada,Larson,Ada.Larson@example.com,Adelaide,2024-03-06,DailySales_20240603_1004.csv
TC1663,5.5x8.5 Product B Naha,PA1072,2,8.6,CHmobile app,Bryan,Bustos,Bryan.Bustos@example.com,Naha,2024-03-06,DailySales_20240603_1004.csv
TC1664,4x6 Product E Adelaide,PA281,4,16.0,CHin-store,Robert,Benavides,Robert.Benavides@example.com,Adelaide,2024-03-06,DailySales_20240603_1004.csv
TC1665,6x11 Product A Busan,PA1676,6,20.4,CHin-store,Patricia,Plummer,Patricia.Plummer@example.com,Busan,2024-03-06,DailySales_20240603_1004.csv
TC1666,5x7 Product E Kitakyushu,PA936,4,17.6,CHmobile app,Mary,Hufford,Mary.Hufford@example.com,Kitakyushu,2024-03-06,DailySales_20240603_1004.csv
TC1667,5x7 Product B Kaohsiung,PA766,6,14.4,CHmobile app,Francisco,Dove,Francisco.Dove@example.com,Kaohsiung,2024-03-06,DailySales_20240603_1004.csv
TC1668,4x6 Product C Kathmandu,PA194,1,2.1,CHmobile app,Andrea,Koziel,Andrea.Koziel@example.com,Kathmandu,2024-03-06,DailySales_20240603_1004.csv
TC1669,6x11 Product C Phnom Penh,PA1846,5,11.5,CHweb,Kendra,Williams,Kendra.Williams@example.com,Phnom Penh,2024-03-06,DailySales_20240603_1004.csv
TC1670,5x7 Product E Kathmandu,PA986,5,18.5,CHweb,John,Dias,John.Dias@example.com,Kathmandu,2024-03-06,DailySales_20240603_1004.csv
TC1671,6x11 Product B Hyderabad,PA1767,1,4.3,CHweb,Tracy,Essex,Tracy.Essex@example.com,Hyderabad,2024-03-06,DailySales_20240603_1004.csv
TC1672,5x7 Product A Melbourne,PA682,5,12.5,CHmobile app,Maryanne,Anderson,Maryanne.Anderson@example.com,Melbourne,2024-03-06,DailySales_20240603_1004.csv
TC1673,5.5x8.5 Product E Taipei,PA1293,3,9.6,CHin-store,Willie,Sanders,Willie.Sanders@example.com,Taipei,2024-03-06,DailySales_20240603_1004.csv
TC1674,4.25x6 Product A Busan,PA356,3,12.9,CHweb,Jack,Bennett,Jack.Bennett@example.com,Busan,2024-03-06,DailySales_20240603_1004.csv
TC1675,4.25x6 Product D Jakarta,PA570,2,4.8,CHweb,Edward,Cipriano,Edward.Cipriano@example.com,Jakarta,2024-03-06,DailySales_20240603_1004.csv
TC1676,5x7 Product C Perth,PA815,5,19.5,CHmobile app,Ellen,Trowery,Ellen.Trowery@example.com,Perth,2024-03-06,DailySales_20240603_1004.csv
TC1677,4.25x6 Product A Osaka,PA332,1,4.0,CHmobile app,Antonette,Menden,Antonette.Menden@example.com,Osaka,2024-03-06,DailySales_20240603_1004.csv
TC1678,6x9 Product B Taipei,PA1425,6,12.0,CHin-store,Edward,Mccoy,Edward.Mccoy@example.com,Taipei,2024-03-06,DailySales_20240603_1004.csv
TC1679,5x7 Product B Islamabad,PA785,2,6.2,CHweb,Frances,Spencer,Frances.Spencer@example.com,Islamabad,2024-03-06,DailySales_20240603_1004.csv
TC1680,5.5x8.5 Product B Jakarta,PA1098,2,6.4,CHmobile app,Millicent,Adams,Millicent.Adams@example.com,Jakarta,2024-03-06,DailySales_20240603_1004.csv
TC1681,4x6 Product C Saitama,PA142,1,2.3,CHmobile app,James,Proctor,James.Proctor@example.com,Saitama,2024-03-06,DailySales_20240603_1004.csv
