Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC2017,4.25x6 Product D Busan,PA554,1,2.6,CHin-store,Greg,Redman,Greg.Redman@example.com,Busan,2024-03-07,DailySales_20240703_1003.csv
TC2018,5x7 Product E Dalian,PA953,4,15.2,CHweb,Yvonne,Stringer,Yvonne.Stringer@example.com,Dalian,2024-03-07,DailySales_20240703_1003.csv
TC2019,6x9 Product E Kathmandu,PA1646,2,5.8,CHweb,Rita,Luciano,Rita.Luciano@example.com,Kathmandu,2024-03-07,DailySales_20240703_1003.csv
TC2020,5x7 Product B Tokyo,PA727,2,5.2,CHmobile app,Ruby,Baker,Ruby.Baker@example.com,Tokyo,2024-03-07,DailySales_20240703_1003.csv
TC2021,6x9 Product E Hyderabad,PA1635,4,17.2,CHmobile app,Florida,Schlesser,Florida.Schlesser@example.com,Hyderabad,2024-03-07,DailySales_20240703_1003.csv
TC2022,6x11 Product E Lahore,PA1972,1,4.2,CHmobile app,Harvey,Marnell,Harvey.Marnell@example.com,Lahore,2024-03-07,DailySales_20240703_1003.csv
TC2023,6x9 Product A Karachi,PA1377,3,9.6,CHmobile app,Barbara,Ripley,Barbara.Ripley@example.com,Karachi,2024-03-07,DailySales_20240703_1003.csv
TC2024,6x9 Product A Hong Kong,PA1358,5,12.0,CHmobile app,Mark,Walker,Mark.Walker@example.com,Hong Kong,2024-03-07,DailySales_20240703_1003.csv
TC2025,5x7 Product B Okayama,PA741,2,7.8,CHmobile app,Chere,Torres,Chere.Torres@example.com,Okayama,2024-03-07,DailySales_20240703_1003.csv
TC2026,6x9 Product B Wuhan,PA1421,1,4.0,CHmobile app,Sandra,Chafin,Sandra.Chafin@example.com,Wuhan,2024-03-07,DailySales_20240703_1003.csv
TC2027,6x9 Product D Surat,PA1574,4,9.6,CHweb,Trudy,Davis,Trudy.Davis@example.com,Surat,2024-03-07,DailySales_20240703_1003.csv
TC2028,5.5x8.5 Product C Sagamihara,PA1136,4,10.4,CHweb,Donna,Drews,Donna.Drews@example.com,Sagamihara,2024-03-07,DailySales_20240703_1003.csv
TC2029,5x7 Product B Jakarta,PA768,6,12.6,CHin-store,Eric,Chester,Eric.Chester@example.com,Jakarta,2024-03-07,DailySales_20240703_1003.csv
TC2030,4.25x6 Product E Okayama,PA609,4,16.4,CHmobile app,Sally,Sanders,Sally.Sanders@example.com,Okayama,2024-03-07,DailySales_20240703_1003.csv
TC2031,5.5x8.5 Product D Lahore,PA1246,4,10.4,CHin-store,Jone,Stollings,Jone.Stollings@example.com,Lahore,2024-03-07,DailySales_20240703_1003.csv
TC2032,5.5x8.5 Product C Busan,PA1148,6,20.4,CHmobile app,Matthew,Morales,Matthew.Morales@example.com,Busan,2024-03-07,DailySales_20240703_1003.csv
TC2033,6x11 Product D Tokyo,PA1849,3,7.199999999999999,CHweb,Rochelle,Henderson,Rochelle.Henderson@example.com,Tokyo,2024-03-07,DailySales_20240703_1003.csv
TC2034,6x11 Product B Kawasaki,PA1729,5,12.5,CHmobile app,Laura,Stone,Laura.Stone@example.com,Kawasaki,2024-03-07,DailySales_20240703_1003.csv
TC2035,4.25x6 Product E Hanoi,PA639,2,3.6,CHweb,Karrie,Beasley,Karrie.Beasley@example.com,Hanoi,2024-03-07,DailySales_20240703_1003.csv
TC2036,5x7 Product D Sapporo,PA862,3,4.5,CHweb,Robert,Padilla,Robert.Padilla@example.com,Sapporo,2024-03-07,DailySales_20240703_1003.csv
TC2037,4x6 Product C Lahore,PA190,1,1.7,CHweb,Yvonne,Okie,Yvonne.Okie@example.com,Lahore,2024-03-07,DailySales_20240703_1003.csv
TC2038,6x11 Product C Hobart,PA1803,2,6.6,CHweb,Doris,Petrucci,Doris.Petrucci@example.com,Hobart,2024-03-07,DailySales_20240703_1003.csv
TC2039,4x6 Product C Chengdu,PA166,2,5.6,CHmobile app,Maria,Clark,Maria.Clark@example.com,Chengdu,2024-03-07,DailySales_20240703_1003.csv
TC2040,6x11 Product C Kaohsiung,PA1822,2,3.8,CHweb,Javier,Walton,Javier.Walton@example.com,Kaohsiung,2024-03-07,DailySales_20240703_1003.csv
TC2041,6x9 Product B Hobart,PA1407,5,17.5,CHmobile app,Wilbert,Hiestand,Wilbert.Hiestand@example.com,Hobart,2024-03-07,DailySales_20240703_1003.csv
TC2042,5.5x8.5 Product E Surat,PA1310,6,10.8,CHmobile app,John,Rodriguez,John.Rodriguez@example.com,Surat,2024-03-07,DailySales_20240703_1003.csv
TC2043,5.5x8.5 Product B Lahore,PA1114,4,10.8,CHin-store,James,Fryer,James.Fryer@example.com,Lahore,2024-03-07,DailySales_20240703_1003.csv
TC2044,5.5x8.5 Product C Bangkok,PA1163,5,21.0,CHweb,John,Patella,John.Patella@example.com,Bangkok,2024-03-07,DailySales_20240703_1003.csv
TC2045,6x11 Product A Kathmandu,PA1712,5,18.0,CHmobile app,Richard,Stanley,Richard.Stanley@example.com,Kathmandu,2024-03-07,DailySales_20240703_1003.csv
TC2046,5.5x8.5 Product B Surat,PA1112,1,2.4,CHweb,Ernest,Guenther,Ernest.Guenther@example.com,Surat,2024-03-07,DailySales_20240703_1003.csv
TC2047,5.5x8.5 Product B Daegu,PA1084,3,12.9,CHmobile app,Annie,Patterson,Annie.Patterson@example.com,Daegu,2024-03-07,DailySales_20240703_1003.csv
TC2048,5x7 Product C Vientiane,PA857,2,4.8,CHweb,Tracy,Walsh,Tracy.Walsh@example.com,Vientiane,2024-03-07,DailySales_20240703_1003.csv
TC2049,4x6 Product A Mumbai,PA48,1,3.7,CHweb,James,Hunt,James.Hunt@example.com,Mumbai,2024-03-07,DailySales_20240703_1003.csv
TC2050,4x6 Product D Seoul,PA223,1,3.3,CHin-store,Lynn,Taylor,Lynn.Taylor@example.com,Seoul,2024-03-07,DailySales_20240703_1003.csv
TC2051,5x7 Product B Daegu,PA754,5,13.5,CHmobile app,Eric,Myers,Eric.Myers@example.com,Daegu,2024-03-07,DailySales_20240703_1003.csv
TC2052,6x11 Product A Brisbane,PA1668,2,5.2,CHmobile app,William,Black,William.Black@example.com,Brisbane,2024-03-07,DailySales_20240703_1003.csv
TC2053,5.5x8.5 Product A Shanghai,PA1021,4,14.8,CHmobile app,John,Cook,John.Cook@example.com,Shanghai,2024-03-07,DailySales_20240703_1003.csv
TC2054,4.25x6 Product E Hanoi,PA639,6,10.8,CHmobile app,Sheryl,Rodriguez,Sheryl.Rodriguez@example.com,Hanoi,2024-03-07,DailySales_20240703_1003.csv
TC2055,5.5x8.5 Product D Hyderabad,PA1239,1,4.3,CHweb,Randall,King,Randall.King@example.com,Hyderabad,2024-03-07,DailySales_20240703_1003.csv
TC2056,6x9 Product C Wuhan,PA1487,2,8.2,CHmobile app,Adam,Hafer,Adam.Hafer@example.com,Wuhan,2024-03-07,DailySales_20240703_1003.csv
TC2057,5x7 Product C Busan,PA818,2,7.2,CHmobile app,Barbara,Mclavrin,Barbara.Mclavrin@example.com,Busan,2024-03-07,DailySales_20240703_1003.csv
TC2058,5.5x8.5 Product B Lahore,PA1114,4,10.8,CHmobile app,Gwendolyn,Talbot,Gwendolyn.Talbot@example.com,Lahore,2024-03-07,DailySales_20240703_1003.csv
TC2059,6x9 Product D Sagamihara,PA1532,6,16.799999999999997,CHweb,Joseph,Powell,Joseph.Powell@example.com,Sagamihara,2024-03-07,DailySales_20240703_1003.csv
TC2060,6x9 Product E Saitama,PA1594,2,7.4,CHmobile app,Frederick,Judkins,Frederick.Judkins@example.com,Saitama,2024-03-07,DailySales_20240703_1003.csv
TC2061,6x11 Product B Dhaka,PA1776,2,3.2,CHmobile app,Sophia,Deininger,Sophia.Deininger@example.com,Dhaka,2024-03-07,DailySales_20240703_1003.csv
TC2062,6x9 Product B Kitakyushu,PA1398,1,2.9,CHmobile app,Amparo,Price,Amparo.Price@example.com,Kitakyushu,2024-03-07,DailySales_20240703_1003.csv
TC2063,5x7 Product C Melbourne,PA814,5,14.5,CHmobile app,Kristine,King,Kristine.King@example.com,Melbourne,2024-03-07,DailySales_20240703_1003.csv
TC2064,6x11 Product D Chengdu,PA1882,5,22.0,CHweb,Kara,Essex,Kara.Essex@example.com,Chengdu,2024-03-07,DailySales_20240703_1003.csv
