Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC20163,6x11 Product A Hiroshima,PA1659,1,2.5,CHmobile app,William,Barnes,William.Barnes@example.com,Hiroshima,2024-05-01,DailySales_20240105_1003.csv
TC20164,6x9 Product E Shanghai,PA1615,1,4.3,CHweb,Ronald,Cisneros,Ronald.Cisneros@example.com,Shanghai,2024-05-01,DailySales_20240105_1003.csv
TC20165,6x9 Product B Chennai,PA1439,1,4.3,CHin-store,Salvador,Meidl,Salvador.Meidl@example.com,Chennai,2024-05-01,DailySales_20240105_1003.csv
TC20166,4x6 Product C Shanghai,PA163,2,4.6,CHin-store,Thelma,Lawton,Thelma.Lawton@example.com,Shanghai,2024-05-01,DailySales_20240105_1003.csv
TC20167,6x9 Product C Chiba,PA1463,3,9.0,CHmobile app,Laura,Wright,Laura.Wright@example.com,Chiba,2024-05-01,DailySales_20240105_1003.csv
TC20168,4.25x6 Product C Hong Kong,PA500,1,3.9,CHmobile app,Chad,Pearson,Chad.Pearson@example.com,Hong Kong,2024-05-01,DailySales_20240105_1003.csv
TC20169,4x6 Product B Ho Chi Minh City,PA112,4,8.0,CHweb,Roxane,Miller,Roxane.Miller@example.com,Ho Chi Minh City,2024-05-01,DailySales_20240105_1003.csv
TC20170,4.25x6 Product A Sendai,PA338,3,6.9,CHmobile app,Amber,Lancaster,Amber.Lancaster@example.com,Sendai,2024-05-01,DailySales_20240105_1003.csv
TC20171,4x6 Product D Sendai,PA206,2,6.0,CHmobile app,Nancy,England,Nancy.England@example.com,Sendai,2024-05-01,DailySales_20240105_1003.csv
TC20172,6x11 Product B Ahmedabad,PA1770,3,11.4,CHin-store,Michael,Mcdaniel,Michael.Mcdaniel@example.com,Ahmedabad,2024-05-01,DailySales_20240105_1003.csv
TC20173,6x9 Product E Islamabad,PA1643,3,9.0,CHmobile app,Christopher,Konieczny,Christopher.Konieczny@example.com,Islamabad,2024-05-01,DailySales_20240105_1003.csv
TC20174,6x11 Product C Tokyo,PA1783,2,3.0,CHweb,Tracy,Stone,Tracy.Stone@example.com,Tokyo,2024-05-01,DailySales_20240105_1003.csv
TC20175,6x11 Product A Karachi,PA1707,6,10.8,CHweb,Louis,Ruthledge,Louis.Ruthledge@example.com,Karachi,2024-05-01,DailySales_20240105_1003.csv
TC20176,5.5x8.5 Product A Kobe,PA996,5,20.0,CHmobile app,Joyce,Hall,Joyce.Hall@example.com,Kobe,2024-05-01,DailySales_20240105_1003.csv
TC20177,6x11 Product E Yangon,PA1975,5,20.0,CHweb,Tracie,Neuman,Tracie.Neuman@example.com,Yangon,2024-05-01,DailySales_20240105_1003.csv
TC20178,5.5x8.5 Product A Nagoya,PA993,4,17.6,CHmobile app,Tony,Brown,Tony.Brown@example.com,Nagoya,2024-05-01,DailySales_20240105_1003.csv
TC20179,4.25x6 Product A Seoul,PA355,4,10.8,CHweb,Manuel,Mann,Manuel.Mann@example.com,Seoul,2024-05-01,DailySales_20240105_1003.csv
TC20180,6x9 Product E Dalian,PA1613,3,6.6000000000000005,CHmobile app,Daniella,Garcia,Daniella.Garcia@example.com,Dalian,2024-05-01,DailySales_20240105_1003.csv
TC20181,5.5x8.5 Product C Kyoto,PA1129,4,10.4,CHmobile app,David,Fink,David.Fink@example.com,Kyoto,2024-05-01,DailySales_20240105_1003.csv
TC20182,4.25x6 Product C Bangalore,PA512,6,16.200000000000003,CHin-store,Marcie,Davis,Marcie.Davis@example.com,Bangalore,2024-05-01,DailySales_20240105_1003.csv
TC20183,5x7 Product C Shanghai,PA823,4,13.2,CHweb,Brian,Figueroa,Brian.Figueroa@example.com,Shanghai,2024-05-01,DailySales_20240105_1003.csv
TC20184,5.5x8.5 Product C Sagamihara,PA1136,6,15.6,CHin-store,William,Stanley,William.Stanley@example.com,Sagamihara,2024-05-01,DailySales_20240105_1003.csv
TC20185,6x9 Product E Nagoya,PA1587,3,5.4,CHweb,Tammy,May,Tammy.May@example.com,Nagoya,2024-05-01,DailySales_20240105_1003.csv
TC20186,6x9 Product D Delhi,PA1567,6,11.4,CHmobile app,Norman,Picken,Norman.Picken@example.com,Delhi,2024-05-01,DailySales_20240105_1003.csv
TC20187,5.5x8.5 Product E Taipei,PA1293,2,6.4,CHmobile app,Randy,Brooks,Randy.Brooks@example.com,Taipei,2024-05-01,DailySales_20240105_1003.csv
TC20188,6x9 Product C Singapore,PA1499,6,9.6,CHweb,Fernando,Hale,Fernando.Hale@example.com,Singapore,2024-05-01,DailySales_20240105_1003.csv
TC20189,5.5x8.5 Product A Melbourne,PA1012,2,7.4,CHmobile app,David,Abuaita,David.Abuaita@example.com,Melbourne,2024-05-01,DailySales_20240105_1003.csv
TC20190,4.25x6 Product E Chengdu,PA628,6,19.8,CHweb,Joe,Taylor,Joe.Taylor@example.com,Chengdu,2024-05-01,DailySales_20240105_1003.csv
TC20191,5x7 Product B Seoul,PA751,2,6.4,CHweb,Shari,Lambert,Shari.Lambert@example.com,Seoul,2024-05-01,DailySales_20240105_1003.csv
TC20192,4.25x6 Product E Naha,PA610,5,13.0,CHmobile app,Faith,Ferris,Faith.Ferris@example.com,Naha,2024-05-01,DailySales_20240105_1003.csv
TC20193,4x6 Product C Shenzhen,PA164,2,5.2,CHmobile app,Francisco,Hottle,Francisco.Hottle@example.com,Shenzhen,2024-05-01,DailySales_20240105_1003.csv
TC20194,6x11 Product C Adelaide,PA1799,2,8.2,CHmobile app,Catherine,Benson,Catherine.Benson@example.com,Adelaide,2024-05-01,DailySales_20240105_1003.csv
TC20195,5x7 Product A Shenzhen,PA692,5,19.5,CHmobile app,John,Courtney,John.Courtney@example.com,Shenzhen,2024-05-01,DailySales_20240105_1003.csv
TC20196,5.5x8.5 Product C Surat,PA1178,1,2.1,CHmobile app,Amanda,Thiel,Amanda.Thiel@example.com,Surat,2024-05-01,DailySales_20240105_1003.csv
TC20197,6x9 Product B Vientiane,PA1451,4,8.8,CHmobile app,Ella,Salyards,Ella.Salyards@example.com,Vientiane,2024-05-01,DailySales_20240105_1003.csv
TC20198,6x11 Product E Busan,PA1940,1,3.2,CHweb,David,Ware,David.Ware@example.com,Busan,2024-05-01,DailySales_20240105_1003.csv
TC20199,5x7 Product B Dhaka,PA786,6,21.0,CHin-store,Dayna,Nichols,Dayna.Nichols@example.com,Dhaka,2024-05-01,DailySales_20240105_1003.csv
TC20200,6x9 Product E Jakarta,PA1626,2,4.0,CHweb,Carol,Palomo,Carol.Palomo@example.com,Jakarta,2024-05-01,DailySales_20240105_1003.csv
TC20201,6x11 Product B Yangon,PA1777,5,9.5,CHin-store,Ossie,Parker,Ossie.Parker@example.com,Yangon,2024-05-01,DailySales_20240105_1003.csv
TC20202,5x7 Product A Singapore,PA707,2,3.6,CHweb,Ralph,Reichmann,Ralph.Reichmann@example.com,Singapore,2024-05-01,DailySales_20240105_1003.csv
TC20203,4.25x6 Product D Surat,PA584,5,10.0,CHmobile app,Lisa,Jones,Lisa.Jones@example.com,Surat,2024-05-01,DailySales_20240105_1003.csv
TC20204,5.5x8.5 Product B Singapore,PA1103,2,6.4,CHweb,Paul,Lane,Paul.Lane@example.com,Singapore,2024-05-01,DailySales_20240105_1003.csv
TC20205,4x6 Product C Ahmedabad,PA186,5,20.5,CHmobile app,Sarah,Hamilton,Sarah.Hamilton@example.com,Ahmedabad,2024-05-01,DailySales_20240105_1003.csv
TC20206,4.25x6 Product A Hanoi,PA375,5,9.5,CHmobile app,Bradley,Hinkle,Bradley.Hinkle@example.com,Hanoi,2024-05-01,DailySales_20240105_1003.csv
TC20207,6x9 Product D Kyoto,PA1525,4,10.4,CHin-store,Donna,Estrada,Donna.Estrada@example.com,Kyoto,2024-05-01,DailySales_20240105_1003.csv
TC20208,5x7 Product C Busan,PA818,6,21.6,CHmobile app,Willie,Burgos,Willie.Burgos@example.com,Busan,2024-05-01,DailySales_20240105_1003.csv
TC20209,4.25x6 Product A Colombo,PA393,1,3.7,CHin-store,Craig,Cohran,Craig.Cohran@example.com,Colombo,2024-05-01,DailySales_20240105_1003.csv
TC20210,5x7 Product A Dalian,PA689,2,7.8,CHmobile app,Sophia,King,Sophia.King@example.com,Dalian,2024-05-01,DailySales_20240105_1003.csv
TC20211,5.5x8.5 Product D Taipei,PA1227,6,20.4,CHmobile app,Howard,Coleman,Howard.Coleman@example.com,Taipei,2024-05-01,DailySales_20240105_1003.csv
TC20212,4x6 Product E Islamabad,PA323,2,4.8,CHmobile app,Ella,Parada,Ella.Parada@example.com,Islamabad,2024-05-01,DailySales_20240105_1003.csv
