Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC20851,6x9 Product C Sendai,PA1460,1,2.1,CHweb,Paul,Martinez,Paul.Martinez@example.com,Sendai,2024-05-03,DailySales_20240305_1003.csv
TC20852,4.25x6 Product D Hiroshima,PA537,3,11.7,CHin-store,Daniel,Johnson,Daniel.Johnson@example.com,Hiroshima,2024-05-03,DailySales_20240305_1003.csv
TC20853,4x6 Product E Dalian,PA293,1,3.2,CHmobile app,Kanisha,Salcido,Kanisha.Salcido@example.com,Dalian,2024-05-03,DailySales_20240305_1003.csv
TC20854,4x6 Product A Lahore,PA58,4,12.4,CHmobile app,Donald,Collins,Donald.Collins@example.com,Lahore,2024-05-03,DailySales_20240305_1003.csv
TC20855,5x7 Product A Hobart,PA681,6,24.6,CHmobile app,Terry,Poehlman,Terry.Poehlman@example.com,Hobart,2024-05-03,DailySales_20240305_1003.csv
TC20856,4x6 Product D Dalian,PA227,6,21.6,CHmobile app,Stephen,Briggs,Stephen.Briggs@example.com,Dalian,2024-05-03,DailySales_20240305_1003.csv
TC20857,6x11 Product B Incheon,PA1743,3,11.1,CHweb,Norman,Palmer,Norman.Palmer@example.com,Incheon,2024-05-03,DailySales_20240305_1003.csv
TC20858,4x6 Product D Sagamihara,PA212,1,3.4,CHmobile app,Jeffery,Leblanc,Jeffery.Leblanc@example.com,Sagamihara,2024-05-03,DailySales_20240305_1003.csv
TC20859,5x7 Product A Karachi,PA717,4,8.8,CHin-store,Maryann,Tuttle,Maryann.Tuttle@example.com,Karachi,2024-05-03,DailySales_20240305_1003.csv
TC20860,6x9 Product E Kyoto,PA1591,2,3.4,CHmobile app,Gary,Bambacigno,Gary.Bambacigno@example.com,Kyoto,2024-05-03,DailySales_20240305_1003.csv
TC20861,5.5x8.5 Product C Adelaide,PA1139,2,6.8,CHmobile app,Edith,Ruiz,Edith.Ruiz@example.com,Adelaide,2024-05-03,DailySales_20240305_1003.csv
TC20862,6x9 Product E Chennai,PA1637,4,6.8,CHmobile app,Harry,Austin,Harry.Austin@example.com,Chennai,2024-05-03,DailySales_20240305_1003.csv
TC20863,4x6 Product C Dhaka,PA192,6,22.8,CHweb,Tammy,Musigdilok,Tammy.Musigdilok@example.com,Dhaka,2024-05-03,DailySales_20240305_1003.csv
TC20864,4.25x6 Product B Brisbane,PA414,3,11.7,CHmobile app,William,Manalo,William.Manalo@example.com,Brisbane,2024-05-03,DailySales_20240305_1003.csv
TC20865,4.25x6 Product A Adelaide,PA347,5,12.5,CHmobile app,Constance,Austin,Constance.Austin@example.com,Adelaide,2024-05-03,DailySales_20240305_1003.csv
TC20866,5x7 Product A Adelaide,PA677,1,2.7,CHmobile app,Jordan,Morales,Jordan.Morales@example.com,Adelaide,2024-05-03,DailySales_20240305_1003.csv
TC20867,4.25x6 Product A Hanoi,PA375,3,5.699999999999999,CHmobile app,Latasha,Flinn,Latasha.Flinn@example.com,Hanoi,2024-05-03,DailySales_20240305_1003.csv
TC20868,4x6 Product B Hanoi,PA111,4,9.2,CHweb,Janice,Ambrose,Janice.Ambrose@example.com,Hanoi,2024-05-03,DailySales_20240305_1003.csv
