Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC2576,4.25x6 Product C Taipei,PA501,1,2.3,CHweb,Randy,Allen,Randy.Allen@example.com,Taipei,2024-03-09,DailySales_20240903_1004.csv
TC2577,5x7 Product D Brisbane,PA876,5,18.5,CHmobile app,Francisco,Shannon,Francisco.Shannon@example.com,Brisbane,2024-03-09,DailySales_20240903_1004.csv
TC2578,5.5x8.5 Product C Delhi,PA1171,1,4.3,CHweb,Billy,Nichols,Billy.Nichols@example.com,Delhi,2024-03-09,DailySales_20240903_1004.csv
TC2579,6x9 Product D Ulaanbaatar,PA1584,4,16.8,CHmobile app,Carmen,Tingley,Carmen.Tingley@example.com,Ulaanbaatar,2024-03-09,DailySales_20240903_1004.csv
TC2580,6x9 Product A Incheon,PA1347,5,13.5,CHmobile app,Donna,Hannah,Donna.Hannah@example.com,Incheon,2024-03-09,DailySales_20240903_1004.csv
TC2581,5x7 Product D Sendai,PA866,2,5.6,CHweb,Alicia,Connell,Alicia.Connell@example.com,Sendai,2024-03-09,DailySales_20240903_1004.csv
TC2582,5x7 Product E Colombo,PA987,3,6.0,CHmobile app,Donald,Shannon,Donald.Shannon@example.com,Colombo,2024-03-09,DailySales_20240903_1004.csv
TC2583,5.5x8.5 Product C Karachi,PA1179,1,3.7,CHmobile app,Adelia,Shaw,Adelia.Shaw@example.com,Karachi,2024-03-09,DailySales_20240903_1004.csv
TC2584,4.25x6 Product B Shenzhen,PA428,4,11.2,CHweb,Jose,Granado,Jose.Granado@example.com,Shenzhen,2024-03-09,DailySales_20240903_1004.csv
TC2585,5.5x8.5 Product A Shanghai,PA1021,3,11.1,CHweb,Heather,Smith,Heather.Smith@example.com,Shanghai,2024-03-09,DailySales_20240903_1004.csv
TC2586,4.25x6 Product C Nagoya,PA465,4,7.2,CHmobile app,Thomas,Phillips,Thomas.Phillips@example.com,Nagoya,2024-03-09,DailySales_20240903_1004.csv
TC2587,5x7 Product C Canberra,PA811,2,8.0,CHmobile app,Allen,Larson,Allen.Larson@example.com,Canberra,2024-03-09,DailySales_20240903_1004.csv
TC2588,4.25x6 Product C Phnom Penh,PA526,6,15.0,CHmobile app,Johnny,Patterson,Johnny.Patterson@example.com,Phnom Penh,2024-03-09,DailySales_20240903_1004.csv
TC2589,6x9 Product B Karachi,PA1443,2,5.0,CHmobile app,Nora,Skinner,Nora.Skinner@example.com,Karachi,2024-03-09,DailySales_20240903_1004.csv
TC2590,5x7 Product E Vientiane,PA989,6,13.2,CHin-store,Kimberley,Alexander,Kimberley.Alexander@example.com,Vientiane,2024-03-09,DailySales_20240903_1004.csv
TC2591,5x7 Product E Dalian,PA953,3,11.4,CHweb,Lisa,Harmon,Lisa.Harmon@example.com,Dalian,2024-03-09,DailySales_20240903_1004.csv
TC2592,6x11 Product C Osaka,PA1784,1,3.9,CHmobile app,Grace,Lubin,Grace.Lubin@example.com,Osaka,2024-03-09,DailySales_20240903_1004.csv
TC2593,5x7 Product E Taipei,PA963,6,21.6,CHweb,Carolyn,Rodriguez,Carolyn.Rodriguez@example.com,Taipei,2024-03-09,DailySales_20240903_1004.csv
TC2594,4.25x6 Product C Chiba,PA473,3,11.7,CHweb,Cedrick,Fouche,Cedrick.Fouche@example.com,Chiba,2024-03-09,DailySales_20240903_1004.csv
TC2595,6x9 Product E Surat,PA1640,6,18.6,CHweb,Aaron,Chavez,Aaron.Chavez@example.com,Surat,2024-03-09,DailySales_20240903_1004.csv
TC2596,6x9 Product E Taipei,PA1623,5,7.5,CHweb,Stephen,Cassell,Stephen.Cassell@example.com,Taipei,2024-03-09,DailySales_20240903_1004.csv
TC2597,4x6 Product E Adelaide,PA281,5,20.0,CHweb,Erin,Irvine,Erin.Irvine@example.com,Adelaide,2024-03-09,DailySales_20240903_1004.csv
TC2598,4.25x6 Product A Ulaanbaatar,PA396,6,19.8,CHmobile app,Michael,Price,Michael.Price@example.com,Ulaanbaatar,2024-03-09,DailySales_20240903_1004.csv
TC2599,5.5x8.5 Product E Chongqing,PA1290,3,5.4,CHweb,Mark,Depriest,Mark.Depriest@example.com,Chongqing,2024-03-09,DailySales_20240903_1004.csv
TC2600,5.5x8.5 Product C Chennai,PA1175,1,3.5,CHweb,Albert,Boyd,Albert.Boyd@example.com,Chennai,2024-03-09,DailySales_20240903_1004.csv
TC2601,5x7 Product E Sagamihara,PA938,4,17.2,CHmobile app,Tracie,Bailey,Tracie.Bailey@example.com,Sagamihara,2024-03-09,DailySales_20240903_1004.csv
TC2602,4x6 Product A Chongqing,PA36,1,4.1,CHweb,George,Williams,George.Williams@example.com,Chongqing,2024-03-09,DailySales_20240903_1004.csv
