Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC27836,6x11 Product A Naha,PA1666,1,3.4,CHin-store,Carey,Palumbo,Carey.Palumbo@example.com,Naha,2024-05-24,DailySales_20242405_1003.csv
TC27837,5.5x8.5 Product E Kawasaki,PA1267,4,11.6,CHmobile app,Richard,Rodriquez,Richard.Rodriquez@example.com,Kawasaki,2024-05-24,DailySales_20242405_1003.csv
TC27838,6x9 Product E Shenzhen,PA1616,2,8.8,CHweb,Thomas,Wallace,Thomas.Wallace@example.com,Shenzhen,2024-05-24,DailySales_20242405_1003.csv
TC27839,6x11 Product E Karachi,PA1971,2,8.8,CHweb,Rene,Tatum,Rene.Tatum@example.com,Karachi,2024-05-24,DailySales_20242405_1003.csv
TC27840,6x11 Product C Canberra,PA1801,5,16.0,CHmobile app,Gene,Lindquist,Gene.Lindquist@example.com,Canberra,2024-05-24,DailySales_20242405_1003.csv
TC27841,6x9 Product B Pune,PA1441,3,8.7,CHweb,Lois,Bichler,Lois.Bichler@example.com,Pune,2024-05-24,DailySales_20242405_1003.csv
TC27842,4x6 Product C Vientiane,PA197,6,22.8,CHin-store,Floyd,Shipley,Floyd.Shipley@example.com,Vientiane,2024-05-24,DailySales_20242405_1003.csv
TC27843,6x11 Product A Chongqing,PA1686,2,3.8,CHmobile app,Douglas,Loudy,Douglas.Loudy@example.com,Chongqing,2024-05-24,DailySales_20242405_1003.csv
TC27844,4.25x6 Product E Kolkata,PA646,3,9.0,CHmobile app,Florida,Courtney,Florida.Courtney@example.com,Kolkata,2024-05-24,DailySales_20242405_1003.csv
TC27845,4x6 Product B Chengdu,PA100,6,23.4,CHmobile app,Carletta,Dove,Carletta.Dove@example.com,Chengdu,2024-05-24,DailySales_20242405_1003.csv
TC27846,4x6 Product E Taipei,PA303,4,16.8,CHmobile app,Chris,Goodwin,Chris.Goodwin@example.com,Taipei,2024-05-24,DailySales_20242405_1003.csv
TC27847,6x11 Product C Ulaanbaatar,PA1848,3,7.5,CHmobile app,Beryl,Metheney,Beryl.Metheney@example.com,Ulaanbaatar,2024-05-24,DailySales_20242405_1003.csv
TC27848,4.25x6 Product E Shenzhen,PA626,1,2.8,CHin-store,Kevin,Rodriguez,Kevin.Rodriguez@example.com,Shenzhen,2024-05-24,DailySales_20242405_1003.csv
TC27849,6x11 Product D Incheon,PA1875,3,12.0,CHmobile app,Bryan,Hyman,Bryan.Hyman@example.com,Incheon,2024-05-24,DailySales_20242405_1003.csv
TC27850,4x6 Product D Singapore,PA245,1,3.0,CHweb,Dolores,Darling,Dolores.Darling@example.com,Singapore,2024-05-24,DailySales_20242405_1003.csv
TC27851,5.5x8.5 Product C Sydney,PA1146,2,5.4,CHmobile app,Rosalina,Papineau,Rosalina.Papineau@example.com,Sydney,2024-05-24,DailySales_20242405_1003.csv
TC27852,5.5x8.5 Product E Chiba,PA1265,1,4.2,CHin-store,Tara,Valenzuela,Tara.Valenzuela@example.com,Chiba,2024-05-24,DailySales_20242405_1003.csv
TC27853,6x9 Product E Canberra,PA1603,1,2.5,CHweb,Randy,Cole,Randy.Cole@example.com,Canberra,2024-05-24,DailySales_20242405_1003.csv
TC27854,4x6 Product A Darwin,PA20,1,2.2,CHmobile app,Afton,Turner,Afton.Turner@example.com,Darwin,2024-05-24,DailySales_20242405_1003.csv
TC27855,4x6 Product B Darwin,PA86,6,21.0,CHmobile app,Joyce,Fawcett,Joyce.Fawcett@example.com,Darwin,2024-05-24,DailySales_20242405_1003.csv
TC27856,4.25x6 Product E Beijing,PA624,5,18.5,CHmobile app,James,Herold,James.Herold@example.com,Beijing,2024-05-24,DailySales_20242405_1003.csv
TC27857,4x6 Product E Guangzhou,PA297,5,20.5,CHweb,Anthony,Ford,Anthony.Ford@example.com,Guangzhou,2024-05-24,DailySales_20242405_1003.csv
