Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC8446,4.25x6 Product E Saitama,PA604,1,1.8,CHmobile app,Cedrick,Bayerl,Cedrick.Bayerl@example.com,Saitama,2024-03-27,DailySales_20242703_1004.csv
TC8447,5.5x8.5 Product E Islamabad,PA1313,3,8.100000000000001,CHmobile app,Paula,Wade,Paula.Wade@example.com,Islamabad,2024-03-27,DailySales_20242703_1004.csv
TC8448,6x11 Product D Chongqing,PA1884,5,16.0,CHmobile app,Carl,Drews,Carl.Drews@example.com,Chongqing,2024-03-27,DailySales_20242703_1004.csv
TC8449,5.5x8.5 Product A Kyoto,PA997,5,11.5,CHin-store,Derek,Waite,Derek.Waite@example.com,Kyoto,2024-03-27,DailySales_20242703_1004.csv
TC8450,4.25x6 Product C Chengdu,PA496,4,15.2,CHweb,Mary,Fawcett,Mary.Fawcett@example.com,Chengdu,2024-03-27,DailySales_20242703_1004.csv
TC8451,6x11 Product A Osaka,PA1652,5,11.0,CHweb,Shelia,Woodmansee,Shelia.Woodmansee@example.com,Osaka,2024-03-27,DailySales_20242703_1004.csv
TC8452,5.5x8.5 Product D Kobe,PA1194,6,18.6,CHin-store,Ashley,Dillard,Ashley.Dillard@example.com,Kobe,2024-03-27,DailySales_20242703_1004.csv
TC8453,5.5x8.5 Product C Ulaanbaatar,PA1188,1,3.2,CHweb,Deborah,Lopez,Deborah.Lopez@example.com,Ulaanbaatar,2024-03-27,DailySales_20242703_1004.csv
TC8454,4.25x6 Product C Nagoya,PA465,3,5.4,CHweb,Brian,Smithson,Brian.Smithson@example.com,Nagoya,2024-03-27,DailySales_20242703_1004.csv
TC8455,4.25x6 Product A Kitakyushu,PA342,2,7.2,CHmobile app,Helen,Ortiz,Helen.Ortiz@example.com,Kitakyushu,2024-03-27,DailySales_20242703_1004.csv
TC8456,4x6 Product A Sapporo,PA4,2,5.2,CHmobile app,Daniel,May,Daniel.May@example.com,Sapporo,2024-03-27,DailySales_20242703_1004.csv
TC8457,4x6 Product A Chengdu,PA34,3,10.5,CHmobile app,David,Boothe,David.Boothe@example.com,Chengdu,2024-03-27,DailySales_20242703_1004.csv
