Transaction ID,Product name,Product ID,Quantity,Total amount,Sales Channel,Customer First Name,Customer Last Name,Customer Email,Series City,Created Date,Imported_File
TC1644,5x7 Product C Dalian,PA821,2,8.8,CHmobile app,Theodore,Porat,Theodore.Porat@example.com,Dalian,2024-03-06,DailySales_20240603_1003.csv
TC1645,6x9 Product E Wuhan,PA1619,4,10.4,CHmobile app,Willie,Brady,Willie.Brady@example.com,Wuhan,2024-03-06,DailySales_20240603_1003.csv
TC1646,4x6 Product E Brisbane,PA282,2,8.4,CHmobile app,Robert,Bridge,Robert.Bridge@example.com,Brisbane,2024-03-06,DailySales_20240603_1003.csv
TC1647,4x6 Product D Bangalore,PA248,2,5.4,CHweb,Richard,Lampe,Richard.Lampe@example.com,Bangalore,2024-03-06,DailySales_20240603_1003.csv
TC1648,5x7 Product E Karachi,PA981,1,2.9,CHin-store,Daniel,Bustos,Daniel.Bustos@example.com,Karachi,2024-03-06,DailySales_20240603_1003.csv
TC1649,4x6 Product A Bangkok,PA41,5,10.5,CHweb,May,Mayon,May.Mayon@example.com,Bangkok,2024-03-06,DailySales_20240603_1003.csv
TC1650,6x11 Product D Phnom Penh,PA1912,3,8.399999999999999,CHweb,Mary,Barnes,Mary.Barnes@example.com,Phnom Penh,2024-03-06,DailySales_20240603_1003.csv
TC1651,5.5x8.5 Product B Chennai,PA1109,2,7.2,CHweb,Kathy,Mirza,Kathy.Mirza@example.com,Chennai,2024-03-06,DailySales_20240603_1003.csv
TC1652,5.5x8.5 Product C Ahmedabad,PA1176,1,3.0,CHin-store,Jack,Coleman,Jack.Coleman@example.com,Ahmedabad,2024-03-06,DailySales_20240603_1003.csv
TC1653,5.5x8.5 Product E Sagamihara,PA1268,4,12.8,CHmobile app,Edward,Breen,Edward.Breen@example.com,Sagamihara,2024-03-06,DailySales_20240603_1003.csv
TC1654,5x7 Product C Daegu,PA820,6,14.4,CHmobile app,Brittany,Landers,Brittany.Landers@example.com,Daegu,2024-03-06,DailySales_20240603_1003.csv
TC1655,4x6 Product B Nagoya,PA69,2,6.8,CHweb,Paul,Shaw,Paul.Shaw@example.com,Nagoya,2024-03-06,DailySales_20240603_1003.csv
TC1656,4x6 Product E Saitama,PA274,2,3.4,CHweb,Erika,Perkins,Erika.Perkins@example.com,Saitama,2024-03-06,DailySales_20240603_1003.csv
TC1657,4.25x6 Product A Hong Kong,PA368,2,8.6,CHmobile app,Francis,Caldwell,Francis.Caldwell@example.com,Hong Kong,2024-03-06,DailySales_20240603_1003.csv
TC1658,6x11 Product D Mumbai,PA1896,6,11.4,CHin-store,Deborah,Carmack,Deborah.Carmack@example.com,Mumbai,2024-03-06,DailySales_20240603_1003.csv
TC1659,6x9 Product A Hanoi,PA1365,1,2.6,CHmobile app,Wanda,Brown,Wanda.Brown@example.com,Hanoi,2024-03-06,DailySales_20240603_1003.csv
TC1660,4x6 Product E Yangon,PA325,2,4.4,CHin-store,Bobby,Ivey,Bobby.Ivey@example.com,Yangon,2024-03-06,DailySales_20240603_1003.csv
TC1661,5.5x8.5 Product A Hanoi,PA1035,3,8.399999999999999,CHweb,Kenneth,Safford,Kenneth.Safford@example.com,Hanoi,2024-03-06,DailySales_20240603_1003.csv
TC1662,4x6 Product D Chengdu,PA232,6,15.6,CHweb,Emily,Mathews,Emily.Mathews@example.com,Chengdu,2024-03-06,DailySales_20240603_1003.csv
TC1663,4.25x6 Product B Busan,PA422,2,8.2,CHweb,James,Hurt,James.Hurt@example.com,Busan,2024-03-06,DailySales_20240603_1003.csv
TC1664,5.5x8.5 Product D Guangzhou,PA1221,6,25.8,CHweb,Krystal,Sowl,Krystal.Sowl@example.com,Guangzhou,2024-03-06,DailySales_20240603_1003.csv
